dict,L,k1,root_signal,dhatupatha_source,gana,pada,transitivity,causative,set,anit,vet,anubandhas,gloss_snippet
skd,40869,sPura,both,kavikalpadruma,tudadi,parasmaipada,akarmaka,0,1,0,0,Si,", Si sPurttO . cale ."
skd,40875,sPurcCa,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,A,", A vismftO ."
skd,40876,sPurja,both,durgadasa,bhvadi,,akarmaka,0,1,0,0,wu|o|A,", wu o A vajranirzoze .. (BvA0-sara0- aka0-sew .) wu, sPurja"
skd,40879,sPula,both,durgadasa,tudadi,parasmaipada,akarmaka,0,1,0,0,Si,", Si sPUrttO . cale . caye ."
skd,40930,smi,both,kavikalpadruma,curadi,atmanepada,sakarmaka,0,0,1,0,ka|Na,", ka Na anAdare ."
skd,40931,smiwa,both,kavikalpadruma,curadi,parasmaipada,sakarmaka,0,1,0,0,ka,", ka anAdare . snehe ."
skd,40933,smIla,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,,", nimezaRe ."
skd,40934,smf,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,0,1,0,,", smftO ."
skd,40935,smf,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,0,1,0,ma,", ma Otkye ."
skd,40937,smftiH,citation,kavikalpadruma,,,,0,0,0,0,,", strI, (smf + ktin .) anuBUtavizaya- jYAnam ."
skd,40946,syanda,citation,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,0,0,1,U|Na|va|x,", U Na va x srutO ."
skd,40958,syama,both,kavikalpadruma,bhvadi,ubhayapada,sakarmaka,1,1,0,0,u|Ra|Sa,", u Ra Sa Dvanane ."
skd,40959,syama,both,kavikalpadruma,curadi,parasmaipada,sakarmaka,0,1,0,0,t|ka,", t ka DvAne ."
skd,40976,sraka,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,i|Na,", i Na gatyAm ."
skd,40985,sranBa,both,kavikalpadruma,bhvadi,atmanepada,akarmaka,0,1,0,0,u|Na,", u Na pramAde ."
skd,40986,sranBa,both,kavikalpadruma,bhvadi,atmanepada,akarmaka,0,1,0,0,x|u|Na,", x u Na viSvAse ."
skd,40987,sransa,both,kavikalpadruma,bhvadi,atmanepada,akarmaka,0,1,0,0,x|u|Na,", x u Na BraMSe ."
skd,40988,sransa,both,kavikalpadruma,bhvadi,atmanepada,akarmaka,0,1,0,0,Na|u,", Na u prasAde ."
skd,41002,srinBa,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,u,", u hiMse ."
skd,41003,sriBa,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,u,", u hiMse ."
skd,41004,sriva,both,kavikalpadruma,divadi,parasmaipada,sakarmaka,0,1,0,0,ya|u,", ya u Soze . gatI ."
skd,41005,sru,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,0,1,0,,", srutO . gatO ."
skd,41016,srE,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,0,1,0,,", paci ."
skd,41034,svaga,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,i,", i sarpaRe ."
skd,41051,svaWa,both,kavikalpadruma,curadi,parasmaipada,sakarmaka,0,1,0,0,ka,", ka gatyasaMskftasaMskftezu ."
skd,41059,svaDA,citation,durgadasa,,,,0,0,0,0,,", vya, (svadyate'neneti . svada AsvAdane + A . “svaderDaSca"
skd,41065,svana,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,Ra,", Ra Sabde ."
skd,41066,svana,both,kavikalpadruma,curadi,parasmaipada,akarmaka,0,1,0,0,t|ka,", t ka DvAne ."
skd,41067,svana,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,mi,", mi taMsane ."
skd,41098,svara,both,kavikalpadruma,curadi,parasmaipada,sakarmaka,0,1,0,0,t|ka,", t ka Akzepe ."
skd,41100,svaraH,citation,durgadasa,,,,0,0,0,0,,", puM, (svara + ac) udAttAditrayaH . itya- maraH . 1 . 6 . 4"
skd,41178,svartta,both,kavikalpadruma,curadi,parasmaipada,sakarmaka,0,1,0,0,ka,", ka gatyAtaNke ."
skd,41179,svarda,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,,", Na, prItilihoH ."
skd,41199,svaska,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,Na,", Na gatyAm ."
skd,41217,svAda,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,,", NaprItilihoH ."
skd,41266,svArTaH,citation,durgadasa,,,,0,0,0,0,,", puM, (svasya arTaH .) svIyABiDeyaH . svakIyaDanam . svIyav"
skd,41279,svUrcCa,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,A,", A vismftO ."
skd,41280,svf,citation,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,0,0,1,U,", U SabdopatApayoH ."
skd,41281,svF,both,kavikalpadruma,kryadi,parasmaipada,sakarmaka,0,0,1,0,gi,", gi hiMsane ."
skd,41282,sveka,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,,", f, Na gatO ."
skd,41340,hawa,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,,", tvizi ."
skd,41345,haWa,both,durgadasa,,parasmaipada,akarmaka,0,1,0,0,,", kIlabanDe . balAtkftO . plutO ."
skd,41372,hada,both,kavikalpadruma,bhvadi,atmanepada,akarmaka,0,0,1,0,Na|O,", Na O gvarTe ."
skd,41373,hadanaM,citation,durgadasa,,,,0,0,0,0,,", klI, (hada + lyuw .) vizWAtyAgaH . hAgA iti BAzA . yaTA ."
skd,41375,hana,both,kavikalpadruma,adadi,parasmaipada,sakarmaka,0,0,1,0,la|O,", la O gatO . baDe ."
skd,41397,hamma,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,", gatO ."
skd,41398,haya,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,", klame . gatO ."
skd,41533,harya,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,", klame . gatO ."
skd,41547,hala,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,Ja,", Ja vileKe ."
skd,41597,hasa,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,e,", e hAse ."
skd,41668,hA,both,kavikalpadruma,juhotyadi,parasmaipada,sakarmaka,0,0,1,0,o|li,", o li tyAge ."
skd,41669,hA,both,kavikalpadruma,,atmanepada,sakarmaka,0,0,1,0,o|Na,", o Na ligatO ."
skd,41734,hi,both,kavikalpadruma,svadi,parasmaipada,sakarmaka,0,0,1,0,na,", na vardDane . gatO"
skd,41750,hikka,both,kavikalpadruma,bhvadi,ubhayapada,akarmaka,0,1,0,0,Ya,", Ya kUje ."
skd,41751,hikka,both,kavikalpadruma,curadi,atmanepada,sakarmaka,0,1,0,0,ka|Na,", ka Na hiMse ."
skd,41771,hiqaM,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,i|Na,", i Na gatO anAdare ."
skd,41871,hila,both,kavikalpadruma,tudadi,parasmaipada,akarmaka,0,1,0,0,Sa,", Sa hAvakftO ."
skd,41876,hillola,both,kavikalpadruma,curadi,parasmaipada,akarmaka,0,1,0,0,t|ka,", t ka dolane ."
skd,41879,hiva,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,i,", i prItO ."
skd,41881,hisa,both,kavikalpadruma,rudhadi,parasmaipada,sakarmaka,0,1,0,0,i|Da|ki,", i Da ki hiMse ."
skd,41900,hu,both,kavikalpadruma,juhotyadi,parasmaipada,sakarmaka,0,0,1,0,li,", li home . adane ."
skd,41902,huqa,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,i|Na,", i Na saMhe ."
skd,41903,huqa,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,f|Na,", f Na gatO ."
skd,41904,huqa,both,kavikalpadruma,tudadi,parasmaipada,sakarmaka,0,1,0,0,Si,", Si magne . saMhe ."
skd,41918,hurcCa,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,A,", A kOwilyake ."
skd,41919,hula,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,", ja, hatisambaraRayoH ."
skd,41926,hUqa,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,f|Na,", f Na gatO ."
skd,41935,hf,citation,kavikalpadruma,bhvadi,ubhayapada,,0,0,1,0,Ya,", Ya hftyAm ."
skd,41936,hf,both,kavikalpadruma,juhotyadi,parasmaipada,sakarmaka,0,0,1,0,li|ra,", li ra prasahyakftyAm ."
skd,41975,hfza,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,u,", u hfzwO ."
skd,41976,hfza,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,u|Yi,", u Yi alIke ."
skd,41977,hfza,both,kavikalpadruma,divadi,parasmaipada,akarmaka,0,1,0,0,ya|Yi|ir,", ya Yi ir hfzwO ."
skd,41988,heWa,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,", vADe ."
skd,41989,heWa,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,F|Na,", F Na vADe ."
skd,41990,heWa,both,kavikalpadruma,tudadi,parasmaipada,sakarmaka,0,1,0,0,Sa,", Sa Kace ."
skd,41992,heqa,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,Na|f,", Na f anAdare ."
skd,41993,heqa,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,ma,", ma vezwe ."
skd,42068,heza,both,kavikalpadruma,bhvadi,atmanepada,akarmaka,0,1,0,0,f|Na,", f Na aSvAnAM svane ."
skd,42093,hoqa,both,durgadasa,bhvadi,atmanepada,sakarmaka,0,1,0,0,f|Na,", f Na gatO . anAdare ."
skd,42118,hOqa,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,f|Na,", f Na gatO, anAdare ."
skd,42122,hnu,both,kavikalpadruma,adadi,atmanepada,sakarmaka,0,0,1,0,Na|lu,", Na lu cOryye ."
skd,42123,hmala,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,ma,", ma cAle ."
skd,42127,hraga,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,ma|e,", ma e saMvaraRe ."
skd,42132,hrapa,both,kavikalpadruma,curadi,parasmaipada,sakarmaka,0,1,0,0,ka,", ka BAzaRe . (curA0-para0-saka0-sew .) rePayuktAdirityeke ."
skd,42133,hrasa,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,,", rave ."
skd,42138,hrasvaH,citation,durgadasa,,,,0,0,0,0,,", puM, strI, (hrasa + van .) prakftapuruzapramA- RAtnyUnaman"
skd,42156,hrAda,both,kavikalpadruma,bhvadi,atmanepada,akarmaka,0,1,0,0,Na,", Na svane ."
skd,42165,hrI,both,kavikalpadruma,juhotyadi,parasmaipada,akarmaka,0,0,1,0,li,", li lajje ."
skd,42170,hrIcCa,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,,", lajje ."
skd,42177,hruqa,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,f|Na,", f Na gatO ."
skd,42178,hrUqa,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,f|Na,", f Na gatO ."
skd,42179,hrepa,citation,kavikalpadruma,bhvadi,atmanepada,,0,1,0,0,f|Na,", f Na gatyAm ."
skd,42180,hreza,both,durgadasa,bhvadi,atmanepada,sakarmaka,0,1,0,0,f|Na,", f Na sarpaRe . aSvasvane ."
skd,42182,hrOqa,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,f|Na,", f Na gatO ."
skd,42183,hlaga,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,ma|e,", ma e saMvaraRe ."
skd,42184,hlapa,both,kavikalpadruma,curadi,parasmaipada,sakarmaka,0,1,0,0,ka,", ka BAzaRe ."
skd,42185,hlasa,both,kavikalpadruma,bhvadi,parasmaipada,akarmaka,0,1,0,0,,", rave ."
skd,42186,hlAda,both,kavikalpadruma,bhvadi,atmanepada,sakarmaka,0,1,0,0,I|Na,", I Na modane . svane ."
skd,42193,hvala,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,ma,", ma cAle ."
skd,42194,hvf,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,0,1,0,,", kOwilye . lati kavikalpadrumaH .. (BvA0-para0- saka0-aniw"
skd,42195,hve,both,kavikalpadruma,bhvadi,ubhayapada,sakarmaka,0,0,1,0,Ya|E,", Ya E spardDe . Sabde ."
vcp,246,agni,citation,dhatupatha,,,,0,0,0,0,,pu0 aNgati UrdDvaM gacCati agi--ni nalopaH . agnO svanAmapra
vcp,436,aGa,annotation,(annotation-only),bhvadi,atmanepada,sakarmaka,0,1,0,0,,idit gatO BvAdi0 Atma0 saka0 sew . aNGate . ANGizwa . kri--a
vcp,462,aNka,annotation,(annotation-only),,ubhayapada,sakarmaka,0,1,0,0,,saMKyAkaraRe cihrayuktakaraRe adantacurAdi0 uBa0 saka0 sew .
vcp,499,aNga,annotation,(annotation-only),,ubhayapada,sakarmaka,0,1,0,0,,cihnayuktakaraRe adantacurAdi uBaya0 sakarmmakaH sew . aNgay
vcp,604,aca,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,1,,avispazwakaTane gatO ca uBaya0 BvAdi0 saka0 sew ktvA vew . a
vcp,605,aca,annotation,(annotation-only),,parasmaipada,sakarmaka,0,1,0,0,,gatO pUjAyAYca pa0 saka0 sew . tatra aca idit YIdicca (ancu)
vcp,606,aca,annotation,(annotation-only),,ubhayapada,sakarmaka,0,1,0,1,,gatO pUjAyAm idit uBa0 saka0 sew ktvA vew . aYcati te AYcIt
vcp,664,aja,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,zatO kzepaRe ca BvAdi0 para0 saka0 sew . ajati . avEzIt--AjI
vcp,665,aja,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,dIptO idit curAdi0 uBaya0 sew aka0 . aYjayati te . AYjijat t
vcp,784,awa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,gatO BvAdi0 saka0 para0 sew . awati AwIt . “Bo vawo BikzAmaw
vcp,785,awa,annotation,(annotation-only),bhvadi,atmanepada,sakarmaka,0,1,0,0,,gagO idit BvA0 Atma0 saka0 sew . ARwate ARwizwa .
vcp,791,awwa,annotation,(annotation-only),bhvadi,atmanepada,sakarmaka,0,1,0,0,,atikrame baDe ca BvAdi0 Atma0 saka0 sew . awwate . Awwizwa .
vcp,792,awwa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,anAdare curAdi0 uBaya0 saka0 sew . awwayati te Awiwwat .
vcp,804,aWa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,gatO BvAdi0 para0 saka0 sew . aWati . AWIt .
vcp,805,aWa,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,gatO idit A0 BvAdi0 saka0 sew . aRWate . ARWizwa .
vcp,806,aqa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,adyame BvAdi0 para0 saka0 sew . aqati AqIt .
vcp,807,aqa,annotation,(annotation-only),svadi,parasmaipada,akarmaka,0,1,0,0,,vyAptO svAdi0 para0 aka0 sew . veda evAsya prayogaH . aqRoti
vcp,808,aqqa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,"aBiyoge, samADAne ca BvAdi0 para0 saka0 sew . aqqati . AqqIt"
vcp,809,aRa,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,Sabde BvAdi0 para0 aka0 sew . aRati . ARIt .
vcp,810,aRa,annotation,(annotation-only),divadi,atmanepada,akarmaka,0,1,0,0,,jIvane divA0 Atma0 aka0 sew . aRyate ARizwa .
vcp,834,ata,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,banDane idit BvA0 para0 saka0 sew . antati . AntIt “samantat
vcp,835,ata,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,banDane BvAdi0 para0 saka0 sew . atati . AtIt .
vcp,836,ata,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,"prApaRe, sAtatye, gatO ca BvAdi0 para0 saka0 sew . atati . A"
vcp,1112,ada,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,banDane BvA0 para0 idit saka0 sew . andati AndIt .
vcp,1113,ada,annotation,(annotation-only),adadi,parasmaipada,sakarmaka,0,0,1,0,,BakzaRe ca adA0 para0 saka0 aniw . atti aGa- sat jaGAsa attA
vcp,1455,ana,annotation,(annotation-only),adadi,parasmaipada,akarmaka,0,1,0,0,,"jIvane adA0 para0 aka0 sew . aniti AnIt . GaY AnaH, ac anaH,"
vcp,1456,ana,annotation,(annotation-only),divadi,atmanepada,akarmaka,0,1,0,0,,jIvane divA0 Atma0 aka0 sew . anyate Anizwa .
vcp,1949,anubanDa,citation,kavikalpadruma,,,,0,0,0,0,,"pu0 anu + banDa--yaTAyaTaM BAvAdO GaY . banDane, icCApUrvaka"
vcp,2184,anca,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,vya ktO cu0 uBa0 saka0 sew . aYcayati--te AYcicat- ta karmma
vcp,2361,andola,both,kavikalpadruma,curadi,ubhayapada,sakarmaka,0,1,0,0,,dolane ada0 cu0 uBa0 saka0 sew . a(A)ndosayati te Andudolat-
vcp,2395,annapAka,citation,dhatupatha,,,,0,0,0,0,,pu0 6 ta0 . annasya brIhyAderlOkikadahanena viklittyanukUlav
vcp,3136,aba,annotation,(annotation-only),bhvadi,atmanepada,sakarmaka,0,1,0,0,,Sabde idit BvAdi0 Atma0 saka0 sew . ambate [Page0269-a+ 38]
vcp,3722,aBra,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,atO BvAdi0 para0 saka0 sew . aBrati ABrIt AnaBra aBram “tezv
vcp,3749,ama,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,rIge curA0 uBaya0 sew aka0 pIqane saka0 . amayati- ne Amimat
vcp,3750,ama,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,gatO Bojane BvAdi0 saka0 Sabde ca aka0 sew pa0 . amati AmIt
vcp,3918,amba,annotation,(annotation-only),,parasmaipada,sakarmaka,0,1,0,0,,gatO mbAdi0 para0 saka0 sew . ambati AmbIt Anamba ambA ambAl
vcp,3980,amBa,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,DvanO BvA0 A0 aka0 sew . amBate AmBizwa AnamBe AnaBe ayam id
vcp,4043,aya,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,gatO BvA0 A0 saka0 sew . ayate Ayizwa ayAmbaBUva ayAmAsa ayA
vcp,4101,ayukta,citation,durgadasa,,,,0,0,0,0,,tri0 yuja--kta na0 ta0 . 1 vizayAntarAsaktatayA karttavyezya
vcp,4333,arka,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,"tApe, stutO ca curA0 uBa0 saka0 sew . arkayati te Arcikat ta"
vcp,4368,arGa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,mUlye BvAdi0 para0 saka0 sew . arGati ArGIt . AnarGa . arGaH
vcp,4372,arca,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,0,,pUjAyAm uBa0 BvAdi0 saka0 sew . arcati te ArcIt Arccizwa . A
vcp,4373,arca,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,pUjAyAM curA0 uBa0 saka0 sew . arcayati te Arci- cat ta . ar
vcp,4388,arja,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,"pratiyatne BvAdi0 para0 saka0 sew . arjjati, ArjjIt Anarja a"
vcp,4389,arjja,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,saMskAre curA0 uBa0 saka0 sew . arjjayati te Arji- jat ta .
vcp,4467,ardda,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,0,,pIqane BvAdi0 uBa0 saka0 sew . arddati te ArddIt Arddizwa .
vcp,4468,ardda,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,"yAcane, gatO, saka0 pIqAyAM aka0 BvAdi0 para0 sew . arddati"
vcp,4469,ardda,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,baDe curA0 uBaya0 saka0 sew . arddayati te Arddi- dat ta . “
vcp,4545,arba,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,hiMsane BvAdi0 para0 saka0 sew . arba(rva)ti ArbI(rvI)t Ana(
vcp,4578,arha,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,"yogyatve BvA0 para0 aka0 sew . arhati ArhIt Anarha loke, ved"
vcp,4579,arha,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,pUjane curA0 uBa0 saka0 sew . arhayati te Arjihat ta . “rAjA
vcp,4589,ala,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,0,,"BUzaRe, vAraRe, BvA0 uBa0 saka0 paryyAptO aka0 sew . alati t"
vcp,4708,ava,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,"rakzaRe, gatO, spfhAyAM, tfptO, SoBAyAM, SrabaRe, vyAptO Ali"
vcp,4852,avaDIra,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,avajYAyAm ada0 curA0 uBaya0 saka0 sew . avaDIra- yati te Ava
vcp,5367,aSa,annotation,(annotation-only),kryadi,parasmaipada,sakarmaka,0,1,0,0,,Bojane kryAdi0 para0 saka0 sew . aSnAti ASIt . ASa . aSitA a
vcp,5610,aza,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,0,,"dIptO aka0 gatO, grahaRe ca saka0 BvA0 uBa0 sew . azati te A"
vcp,5694,asa,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,0,,dIptO aka0 grahaRe gatO ca saka0 BvAdi0 uBa0 sew . asati te
vcp,5695,asa,annotation,(annotation-only),adadi,parasmaipada,sakarmaka,0,1,0,0,,vidyamAnatAyAm adA0 aka0 para0 sew . asti staH santi asi sTa
vcp,5696,asa,annotation,(annotation-only),divadi,parasmaipada,sakarmaka,0,1,0,0,,kzepe divA0 para0 saka0 sew . asyati asyet asyatu Asyat AsTa
vcp,6090,aha,annotation,(annotation-only),bhvadi,atmanepada,sakarmaka,0,1,0,0,,gatO Atma0 BvA0 saka0 idit sew . aMhate AMhizwa . AnaMhe “An
vcp,6091,aha,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,dIptO curA0 idit uBa0 aka0 sew . aMhayati te AYjihat ta .
vcp,6092,aha,annotation,(annotation-only),svadi,parasmaipada,sakarmaka,0,1,0,0,,vyAptO svA0 pa0 saka0 sew . ahnoti . AhIt Aha .
vcp,6502,ACa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,AyAme (dIrGavistAre) idit BvAdi0 para0 saka0 sew . AYCati AY
vcp,7014,Andola,annotation,(annotation-only),curadi,,sakarmaka,0,1,0,0,,dolane muhuScAlane ada0 curA0 uBayu0 saka0 sew . Andolayati
vcp,7029,Apa,both,durgadasa,svadi,ubhayapada,sakarmaka,1,0,1,0,,prAptO vA curA0 uBa0 pakze svAdi0 pa0 saka0 aniw . Apayati t
vcp,7463,Artta,citation,durgadasa,,,,0,0,0,0,,"tri0 A + f--kta . 1 pIqite, 2 duHKite, 3 asusTe ca . aprApta"
vcp,7853,Asa,annotation,(annotation-only),,,sakarmaka,0,1,0,0,,upaveSaneadAdi0 A0 aka0 sew . Aste AstAm Asate AsIta AstAm A
vcp,8054,i,annotation,(annotation-only),,parasmaipada,sakarmaka,0,0,1,0,,gatO BbAdi0 para0 saka0 aniw . ayati EzIt iyAya iyatuH iyuH
vcp,8055,ik,annotation,(annotation-only),adadi,parasmaipada,sakarmaka,0,0,1,0,,smaraRe'DipUrvvaka eva kit kitkaraRamaDIgarTetyAdO viSezA- r
vcp,8097,iKa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,gatO BvAdi0 para0 saka0 sew . iKati EKIt . iyeKa IKatuH . eK
vcp,8098,iKa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,gatO idit BvAdi0 para0 saka0 sew . iNKati ENKIt . iNKAm--baB
vcp,8099,iga,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,1,1,0,0,,gatO idit BvAdi0 para0 saka0 sew . iNgati ENgIt . iKivat . i
vcp,8100,iN,annotation,(annotation-only),adadi,atmanepada,sakarmaka,0,0,1,0,,aDyayane aDipUrvva eva Nit adA0 Atma0 saka0 aniw . aDIte aDI
vcp,8121,iwa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,gatO BvAdi0 para0 saka0 sew . ewati EwIt . iyeWa IwatuH “tva
vcp,8130,iR,annotation,(annotation-only),adadi,parasmaipada,sakarmaka,0,0,1,0,,Rit iNoBedArTam adA0 para0 saka0 aniw . eti itaHyanti . iyAt
vcp,8164,ida,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,ESvaryye idit BvA0 para0 aka0 sew . indati EndIt indAm--baBU
vcp,8180,ina,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,gatO tanA0 para0 saka0 sew . nirukte invatIti bahuvacanAnta
vcp,8335,inDa,annotation,(annotation-only),rudhadi,,akarmaka,0,1,0,0,,doptO ruDA0 A0 aka0 sew nizWAyAmaniQ . vartta- mAnecA'tonizW
vcp,8388,ila,annotation,(annotation-only),tudadi,parasmaipada,sakarmaka,0,1,0,0,,Sayane aka0 gatO kzepe ca saka0 tudA0 para0 sew . ilaati . E
vcp,8389,ila,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,kzepaRe curA0 uBa0 saka0 sew . elayati te Elilat ta . ElayIt
vcp,8392,ilA,annotation,(annotation-only),,parasmaipada,akarmaka,0,1,0,0,,kaRqvA0 yak pa0 aka0 sew . i(e)lAyati .
vcp,8400,iva,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,vyAptO prIRane ca idit BvA0 para0 saka0 sew . invati EnvIt .
vcp,8403,iza,annotation,(annotation-only),divadi,parasmaipada,sakarmaka,1,1,0,0,,"gatO sarpaRe ca divA0 para0 saka0 sew . 1 izyati, Ezyat . Ez"
vcp,8404,iza,annotation,(annotation-only),tudadi,parasmaipada,sakarmaka,0,1,0,1,,"vAYCAyAm tudA0 para0 saka0 sew vew ktvaH . 1 icCati, “icCAmi"
vcp,8405,iza,annotation,(annotation-only),kryadi,parasmaipada,akarmaka,1,1,0,0,,oBokzRye kryAdi0 pOnaHpunye para0 aka0 sew izRAti izRAtu izA
