dict,L,k1,kind,target
pwg,88101,var,vgl,vivara
pwg,88101,var,vgl,vivaraRa
pwg,88101,var,vgl,vivftA
pwg,88101,var,vgl,vivfti
pwg,88101,var,vgl,saMvara
pwg,88101,var,vgl,saMvaraRa
pwg,88101,var,vgl,saMvfti
pwg,88102,var,vgl,pravAraRa
pwg,88104,vara,vgl,jyezWa˚
pwg,88105,vara,vgl,kAma˚
pwg,88105,vara,vgl,datta
pwg,88106,vara,vgl,pfzadvarA
pwg,88106,vara,vgl,bIjavara
pwg,88106,vara,vgl,budDi˚
pwg,88106,vara,vgl,brAhmaRa˚
pwg,88106,vara,vgl,mantri˚
pwg,88106,vara,vgl,mahAvara
pwg,88106,vara,vgl,meDAvara
pwg,88106,vara,vgl,yaSo˚
pwg,88106,vara,vgl,loha˚
pwg,88120,varawa,vgl,raktavarawI
pwg,88124,varaRa,vgl,punarvaraRa
pwg,88126,varaRamAlA,vgl,varaRasraj
pwg,88137,varatantu,vgl,vAratantavIya
pwg,88142,varatrA,vgl,dErGavaratra
pwg,88142,varatrA,vgl,yOgavaratra
pwg,88142,varatrA,vgl,vaDri
pwg,88185,varala,vgl,varawa
pwg,88185,varala,vgl,vAralA
pwg,88205,varasraj,vgl,varaRamAlA
pwg,88205,varasraj,vgl,varaRasraj
pwg,88215,varAwaka,vgl,kAlavarAwaka
pwg,88215,varAwaka,vgl,kiM˚
pwg,88218,varAqI,vgl,varAwI
pwg,88241,varAha,vgl,durvarAha
pwg,88241,varAha,vgl,nf˚
pwg,88241,varAha,vgl,mahA˚
pwg,88241,varAha,vgl,vArAha
pwg,88260,varAhaSEla,vgl,varAha
pwg,88266,varitar,vgl,varItar
pwg,88266,varitar,vgl,varutar
pwg,88266,varitar,vgl,varUtar
pwg,88287,varItar,vgl,varitar
pwg,88287,varItar,vgl,varutar
pwg,88287,varItar,vgl,varUtar
pwg,88293,varIyaMs,vgl,parovarIyaMs
pwg,88297,varu,vgl,baru
pwg,88299,varuwa,vgl,varuqa
pwg,88300,varuqa,vgl,varawa
pwg,88300,varuqa,vgl,varuwa
pwg,88328,varuRANgaruha,vgl,mEtrAvaruRi
pwg,88328,varuRANgaruha,vgl,vAruRi
pwg,88344,varUtar,vgl,tfzRAvarUtrI
pwg,88357,varendra,vgl,vA˚
pwg,88373,vargaRA,vgl,saMvarga
pwg,88384,vargIRa,vgl,madvargIRi
pwg,88387,vargya,vgl,pAra˚
pwg,88387,vargya,vgl,madvargya
pwg,88389,varc,vgl,varj
pwg,88392,varcas,vgl,a˚
pwg,88392,varcas,vgl,aDo˚
pwg,88392,varcas,vgl,anUna˚
pwg,88392,varcas,vgl,gUQa˚
pwg,88393,varcasa,vgl,palya˚
pwg,88393,varcasa,vgl,brahma˚
pwg,88396,varcasya,vgl,brahma˚
pwg,88398,varcasvin,vgl,brahma˚
pwg,88405,varj,vgl,mAnavarjita
pwg,88405,varj,vgl,apavarga
pwg,88405,varj,vgl,anapavfjya
pwg,88405,varj,vgl,apavarjana
pwg,88405,varj,vgl,Avarjana
pwg,88405,varj,vgl,Avarjita
pwg,88405,varj,vgl,parAvfj
pwg,88405,varj,vgl,parivarga
pwg,88405,varj,vgl,˚vargya
pwg,88405,varj,vgl,˚vfkta
pwg,88405,varj,vgl,parivarjaka
pwg,88405,varj,vgl,vivarjana
pwg,88405,varj,vgl,saMvarga
pwg,88405,varj,vgl,saMvarjana
pwg,88405,varj,vgl,saMvfj
pwg,88406,varja,vgl,varjam
pwg,88407,varjaka,vgl,mAna˚
pwg,88410,varjam,vgl,varja
pwg,88415,varRa,vgl,avarRa
pwg,88416,varRaka,vgl,pAnIyavarRikA
pwg,88416,varRaka,vgl,vArivarRaka
pwg,88455,varRay,vgl,aBibarRana
pwg,88455,varRay,vgl,upavarRana
pwg,88455,varRay,vgl,nirvarRana
pwg,88481,varRasi,vgl,parRasi
pwg,88482,varRasTAna,vgl,sTAna
pwg,88490,varRASA,vgl,parRASA
pwg,88495,varRin,vgl,varavarRin
pwg,88495,varRin,vgl,varavarRinI
pwg,88503,vart,vgl,ativartana
pwg,88503,vart,vgl,˚vartavya˚
pwg,88503,vart,vgl,anuvartana
pwg,88503,vart,vgl,aBivartin
pwg,88503,vart,vgl,˚vftti
pwg,88503,vart,vgl,aBIvarta
pwg,88503,vart,vgl,Avarta
pwg,88503,vart,vgl,apAvftta
pwg,88503,vart,vgl,udAvarta
pwg,88503,vart,vgl,upAvartana
pwg,88503,vart,vgl,upAvft
pwg,88503,vart,vgl,paryAvarta
pwg,88503,vart,vgl,prAvartaka
pwg,88503,vart,vgl,vyAvartana
pwg,88503,vart,vgl,vyAvftti
pwg,88503,vart,vgl,vyAvartaka
pwg,88503,vart,vgl,samAvartana
pwg,88503,vart,vgl,samAvftti
pwg,88503,vart,vgl,udvarta
pwg,88503,vart,vgl,upavarta
pwg,88503,vart,vgl,nivarta
pwg,88503,vart,vgl,nivartaka
pwg,88503,vart,vgl,pratinivartin
pwg,88503,vart,vgl,vinivftti
pwg,88503,vart,vgl,saMnivartana
pwg,88503,vart,vgl,saMnivftti
pwg,88503,vart,vgl,nirvftti
pwg,88503,vart,vgl,nirvartaka
pwg,88503,vart,vgl,aBinirvftti
pwg,88503,vart,vgl,parAvarta
pwg,88503,vart,vgl,parivarta
pwg,88503,vart,vgl,parivartaka
pwg,88503,vart,vgl,viparivartana
pwg,88503,vart,vgl,˚vftti
pwg,88503,vart,vgl,pravarta
pwg,88503,vart,vgl,pravartamAnaka
pwg,88503,vart,vgl,pravartitavya (na punarevaM pravartitavyam
pwg,88503,vart,vgl,pravartaka
pwg,88503,vart,vgl,aBipravartana
pwg,88503,vart,vgl,saMpravartana
pwg,88503,vart,vgl,saMpravftti
pwg,88503,vart,vgl,saMpravartaka
pwg,88503,vart,vgl,prativartana
pwg,88503,vart,vgl,pratIvarta
pwg,88503,vart,vgl,vivarta
pwg,88503,vart,vgl,saMvarta
pwg,88508,vartani,vgl,kfzRa˚
pwg,88508,vartani,vgl,gAyatra˚
pwg,88508,vartani,vgl,Gfta˚
pwg,88508,vartani,vgl,raGu˚
pwg,88508,vartani,vgl,rudra˚
pwg,88508,vartani,vgl,vfjina˚
pwg,88508,vartani,vgl,hiraRya˚
pwg,88513,vartamAnAkzepa,vgl,BavizyadAkzepa
pwg,88518,vartas,vgl,vartani
pwg,88519,varti,vgl,pizwa˚
pwg,88519,varti,vgl,Pala˚
pwg,88519,varti,vgl,varRa˚
pwg,88520,vartika,vgl,mAna˚
pwg,88526,vartin,vgl,ucCAstra˚
pwg,88526,vartin,vgl,kaRWa˚
pwg,88526,vartin,vgl,guRa˚
pwg,88526,vartin,vgl,guru˚
pwg,88526,vartin,vgl,cakra˚
pwg,88526,vartin,vgl,dUra˚
pwg,88526,vartin,vgl,pArSva˚
pwg,88530,vartIra,vgl,vArtIra
pwg,88533,vartula,vgl,Pala˚
pwg,88538,vartman,vgl,anu˚
pwg,88538,vartman,vgl,kalyARa˚
pwg,88538,vartman,vgl,kfzRa˚
pwg,88549,varD,vgl,aBivfdDi
pwg,88549,varD,vgl,parivfdDa
pwg,88549,varD,vgl,parivarDana
pwg,88549,varD,vgl,pravfdDi
pwg,88549,varD,vgl,atipravfdDa
pwg,88549,varD,vgl,pravarDaka
pwg,88549,varD,vgl,vivfdDi
pwg,88555,varDaki,vgl,deva˚
pwg,88557,varDana,vgl,aRqa˚
pwg,88557,varDana,vgl,aSoka˚
pwg,88557,varDana,vgl,ukTa˚
pwg,88557,varDana,vgl,kanda˚
pwg,88557,varDana,vgl,kaPa˚
pwg,88557,varDana,vgl,kamala˚
pwg,88557,varDana,vgl,kula˚
pwg,88557,varDana,vgl,keSa˚
pwg,88557,varDana,vgl,kroDa˚
pwg,88557,varDana,vgl,kzatra˚
pwg,88557,varDana,vgl,go˚
pwg,88557,varDana,vgl,cAruvarDanA
pwg,88557,varDana,vgl,devavarDana
pwg,88557,varDana,vgl,dyumna˚
pwg,88557,varDana,vgl,dravya˚
pwg,88557,varDana,vgl,Darma˚
pwg,88557,varDana,vgl,DAnya˚
pwg,88557,varDana,vgl,nanda˚
pwg,88557,varDana,vgl,nandi˚
pwg,88557,varDana,vgl,nfmRa˚
pwg,88557,varDana,vgl,paSu˚
pwg,88557,varDana,vgl,puRqra˚
pwg,88557,varDana,vgl,puRya˚
pwg,88558,varDana,vgl,nABi˚
pwg,88564,varDamAnaka,vgl,pippalI˚
pwg,88582,varDra,vgl,mitra˚
pwg,88582,varDra,vgl,vArDra
pwg,88594,varman,vgl,a˚
pwg,88594,varman,vgl,apahAra˚
pwg,88596,varmahara,vgl,kavacahara
pwg,88603,varya,vgl,yativarya
pwg,88605,varvaRA,vgl,kzudra˚
pwg,88608,varvUra,vgl,jAlavarvUraka
pwg,88611,varz,vgl,varzay
pwg,88611,varz,vgl,aBivarzaRa
pwg,88611,varz,vgl,avavarzaRa
pwg,88611,varz,vgl,anAvfzwi
pwg,88612,varza,vgl,a˚
pwg,88612,varza,vgl,ati˚
pwg,88620,varzagaRitapadDati,vgl,varzapadDati
pwg,88621,varzagiri,vgl,varzaparvata
pwg,88621,varzagiri,vgl,varzamaryAdAgiri
pwg,88634,varzapadDati,vgl,varzagaRipadDati
pwg,88645,varzavara,vgl,varzaDara
pwg,88656,varzADipa,vgl,varzeSa
pwg,88664,varzAlaNkAyikA,vgl,kowivarzA
pwg,88673,varzika,vgl,trE˚
pwg,88673,varzika,vgl,dvE˚
pwg,88673,varzika,vgl,pOrva˚
pwg,88681,varzIRa,vgl,dvi˚
pwg,88682,varzIya,vgl,paYca˚
pwg,88687,varzeSa,vgl,varzADipa
pwg,88693,varzman,vgl,varzizWa
pwg,88712,valanisUdana,vgl,valavftranisUdana
pwg,88738,valina,vgl,yuva˚
pwg,88740,valimant,vgl,valImant
pwg,88750,valImant,vgl,valimant
pwg,88755,valka,vgl,uru˚
pwg,88755,valka,vgl,danta˚
pwg,88755,valka,vgl,parRa˚
pwg,88755,valka,vgl,bahu˚
pwg,88755,valka,vgl,bfhadvalka
pwg,88755,valka,vgl,yajYa˚
pwg,88755,valka,vgl,dfQavalkA
pwg,88755,valka,vgl,SilA˚
pwg,88755,valka,vgl,vakala
pwg,88759,valkala,vgl,ganDa˚
pwg,88759,valkala,vgl,dfQa˚
pwg,88796,vallaBa,vgl,apara˚
pwg,88796,vallaBa,vgl,kuberaM˚
pwg,88796,vallaBa,vgl,dEvajYa˚
pwg,88796,vallaBa,vgl,pika˚
pwg,88796,vallaBa,vgl,BavAnI˚
pwg,88796,vallaBa,vgl,BU˚
pwg,88796,vallaBa,vgl,BUpAla˚
pwg,88796,vallaBa,vgl,BfNga˚
pwg,88796,vallaBa,vgl,muKa˚
pwg,88796,vallaBa,vgl,muhUrta˚
pwg,88796,vallaBa,vgl,mfga˚
pwg,88796,vallaBa,vgl,rAja˚
pwg,88796,vallaBa,vgl,rADA˚
pwg,88796,vallaBa,vgl,rAma˚
pwg,88796,vallaBa,vgl,rohiRI˚
pwg,88796,vallaBa,vgl,lakzmI˚
pwg,88796,vallaBa,vgl,mArtaRqavallaBA
pwg,88796,vallaBa,vgl,yAjYika˚
pwg,88796,vallaBa,vgl,vahni˚
pwg,88811,vallari,vgl,aNgAra˚
pwg,88811,vallari,vgl,ganDa˚
pwg,88811,vallari,vgl,nAga˚
pwg,88811,vallari,vgl,vana˚
pwg,88811,vallari,vgl,soma˚
pwg,88813,valli,vgl,aNgAra˚
pwg,88813,valli,vgl,aNGri˚
pwg,88813,valli,vgl,kfzRa˚
pwg,88813,valli,vgl,citra˚
pwg,88813,valli,vgl,DvANkza˚
pwg,88813,valli,vgl,nAga˚
pwg,88813,valli,vgl,nIla˚
pwg,88813,valli,vgl,parva˚
pwg,88813,valli,vgl,priya˚
pwg,88813,valli,vgl,badara˚
pwg,88813,valli,vgl,bahu˚
pwg,88813,valli,vgl,PaRi˚
pwg,88813,valli,vgl,brahma˚
pwg,88813,valli,vgl,Badra˚
pwg,88813,valli,vgl,maDu˚
pwg,88813,valli,vgl,maDura˚
pwg,88813,valli,vgl,mahA˚
pwg,88813,valli,vgl,mADava˚
pwg,88813,valli,vgl,meza˚
pwg,88813,valli,vgl,mohana˚
pwg,88813,valli,vgl,yajYa˚
pwg,88813,valli,vgl,yojana˚
pwg,88813,valli,vgl,rati˚
pwg,88813,valli,vgl,rAja˚
pwg,88813,valli,vgl,vajra˚
pwg,88813,valli,vgl,viza˚
pwg,88813,valli,vgl,sUrya˚
pwg,88817,vallija,vgl,vallIja
pwg,88825,vallIja,vgl,vallija
pwg,88829,vallura,vgl,vallUra
pwg,88830,vallUra,vgl,vallura
pwg,88834,valh,vgl,upavalha
pwg,88834,valh,vgl,pravalha
pwg,88837,vavri,vgl,vi˚
pwg,88840,vaSa,vgl,a˚
pwg,88841,vaSa,vgl,vasA
pwg,88854,vaSaMgama,vgl,a˚
pwg,88862,vaSA,vgl,a˚
pwg,88862,vaSA,vgl,ukzavaSa
pwg,88862,vaSA,vgl,govaSA
pwg,88865,vaSAgata,vgl,mArgavaSAnuga
pwg,88869,vaSAnuga,vgl,mArga˚
pwg,88873,vaSAyAta,vgl,mArga˚
pwg,88876,vaSika,vgl,vaSin
pwg,88880,vaSin,vgl,a˚
pwg,88880,vaSin,vgl,karma˚
pwg,88880,vaSin,vgl,tanU˚
pwg,88892,vaSIra,vgl,vasira
pwg,88894,vaSmasA,vgl,masmasA
pwg,88895,vaSya,vgl,avaSyam
pwg,88895,vaSya,vgl,kAmavaSya
pwg,88895,vaSya,vgl,para˚
pwg,88895,vaSya,vgl,pAra˚
pwg,88913,vas,vgl,apavAsa
pwg,88916,vas,vgl,anuvAsin
pwg,88916,vas,vgl,antaruzya
pwg,88916,vas,vgl,aBivAsa
pwg,88916,vas,vgl,Avasati
pwg,88916,vas,vgl,AvAsa
pwg,88916,vas,vgl,udvAsana
pwg,88916,vas,vgl,udvAsya
pwg,88916,vas,vgl,upavasaTa
pwg,88916,vas,vgl,upavastar
pwg,88916,vas,vgl,upavAsa
pwg,88916,vas,vgl,upavAsin
pwg,88916,vas,vgl,upozaRa
pwg,88916,vas,vgl,nivasati
pwg,88916,vas,vgl,nirvAsa
pwg,88916,vas,vgl,parivasaTa
pwg,88916,vas,vgl,parivAsa
pwg,88916,vas,vgl,pravasaTa
pwg,88916,vas,vgl,pravAsana
pwg,88916,vas,vgl,prativasaTa
pwg,88916,vas,vgl,˚vAsin
pwg,88916,vas,vgl,vivAsa
pwg,88916,vas,vgl,vivAsana
pwg,88916,vas,vgl,vivAsya
pwg,88916,vas,vgl,saMvasaTa
pwg,88919,vas,vgl,parivAsana
pwg,88922,vasati,vgl,garBa˚
pwg,88922,vasati,vgl,durvasati
pwg,88922,vasati,vgl,pitf˚
pwg,88922,vasati,vgl,prati˚
pwg,88922,vasati,vgl,rAja˚
pwg,88922,vasati,vgl,sattra˚
pwg,88922,vasati,vgl,saha˚
pwg,88925,vasana,vgl,carma˚
pwg,88925,vasana,vgl,nIla˚
pwg,88925,vasana,vgl,Badra˚
pwg,88925,vasana,vgl,mukta˚
pwg,88925,vasana,vgl,vi˚
pwg,88925,vasana,vgl,su˚
pwg,88931,vasanta,vgl,su˚
pwg,88931,vasanta,vgl,vAsanta
pwg,88931,vasanta,vgl,vAsantika
pwg,88946,vasantamahotsava,vgl,vasantotsava
pwg,88957,vasantasamayotsava,vgl,vasantotsava
pwg,88961,vasantotsava,vgl,vasantamahotsava
pwg,88965,vasA,vgl,mahAvasa
pwg,88969,vasAti,vgl,vAsAtaka
pwg,88969,vasAti,vgl,vAsAtya
pwg,88982,vasika,vgl,vaSika
pwg,88982,vasika,vgl,vaSin
pwg,88987,vasizWa,vgl,bfhadvasizWa
pwg,88987,vasizWa,vgl,vfdDa˚
pwg,88996,vasizWasidDAnta,vgl,vAsizWa
pwg,88998,vasIyaMs,vgl,pApa˚
pwg,88999,vasu,vgl,akzitA˚
pwg,88999,vasu,vgl,antarvasu
pwg,88999,vasu,vgl,arvA˚
pwg,88999,vasu,vgl,A˚
pwg,88999,vasu,vgl,AGfRi˚
pwg,88999,vasu,vgl,ABaradvasu
pwg,88999,vasu,vgl,Ayadvasu
pwg,88999,vasu,vgl,idadvasu
pwg,88999,vasu,vgl,upA˚
pwg,88999,vasu,vgl,citrA˚
pwg,88999,vasu,vgl,jenyA˚
pwg,88999,vasu,vgl,tvA˚
pwg,88999,vasu,vgl,divA˚
pwg,88999,vasu,vgl,DiyA˚
pwg,88999,vasu,vgl,nirvasu
pwg,88999,vasu,vgl,parA˚
pwg,88999,vasu,vgl,punarvasu
pwg,88999,vasu,vgl,purA˚
pwg,88999,vasu,vgl,purU˚
pwg,88999,vasu,vgl,puro˚
pwg,88999,vasu,vgl,pra˚
pwg,88999,vasu,vgl,praBU˚
pwg,88999,vasu,vgl,bfhadvasu
pwg,88999,vasu,vgl,Bavadvasu
pwg,88999,vasu,vgl,manA˚
pwg,88999,vasu,vgl,mayi˚
pwg,88999,vasu,vgl,mahA˚
pwg,88999,vasu,vgl,mitrA˚
pwg,88999,vasu,vgl,mudA˚
pwg,88999,vasu,vgl,vAjinI˚
pwg,88999,vasu,vgl,vidadvasu
pwg,88999,vasu,vgl,viBA˚
pwg,88999,vasu,vgl,viSvA˚
pwg,88999,vasu,vgl,vfzaRvasu
pwg,88999,vasu,vgl,Satadvasu
pwg,88999,vasu,vgl,saMyadvasu
pwg,88999,vasu,vgl,svA˚
pwg,89004,vasukra,vgl,vAsukra
pwg,89017,vasudA,vgl,vasuda
pwg,89023,vasudeva,vgl,vAsudeva
pwg,89067,vasupUjyarAj,vgl,vAsupUjya
pwg,89111,vasUka,vgl,vasuka
pwg,89128,vasti,vgl,aja˚
pwg,89128,vasti,vgl,indra˚
pwg,89132,vastikuRqalikA,vgl,vAtakuRqalikA
pwg,89136,vastu,vgl,prati˚
pwg,89136,vastu,vgl,Boga˚
pwg,89136,vastu,vgl,maNgalya˚
pwg,89136,vastu,vgl,yaTA˚
pwg,89136,vastu,vgl,yudDa˚
pwg,89136,vastu,vgl,raNga˚
pwg,89143,vastubala,vgl,vastuSakti
pwg,89149,vastuSakti,vgl,vastubala
pwg,89156,vastra,vgl,antarvastra
pwg,89156,vastra,vgl,uttara˚
pwg,89156,vastra,vgl,nIla˚
pwg,89156,vastra,vgl,netra˚
pwg,89156,vastra,vgl,vi˚
pwg,89156,vastra,vgl,snAna˚
pwg,89198,vasvokasArA,vgl,vasuDArA
pwg,89199,vah,vgl,navoQA
pwg,89199,vah,vgl,sahoQa
pwg,89199,vah,vgl,sUryoQa
pwg,89199,vah,vgl,durvAhita
pwg,89199,vah,vgl,vanIvAhana
pwg,89199,vah,vgl,ativoQar
pwg,89199,vah,vgl,aDivAhana
pwg,89199,vah,vgl,anuvaha
pwg,89199,vah,vgl,apavAha
pwg,89199,vah,vgl,apavAhya
pwg,89199,vah,vgl,apavAhaka
pwg,89199,vah,vgl,apavAhana
pwg,89199,vah,vgl,Avaha
pwg,89199,vah,vgl,AvAhana
pwg,89199,vah,vgl,udvaha
pwg,89199,vah,vgl,udvAhana
pwg,89199,vah,vgl,prodvAha
pwg,89199,vah,vgl,upavaha
pwg,89199,vah,vgl,upavAhin
pwg,89199,vah,vgl,nivaha
pwg,89199,vah,vgl,nivAha
pwg,89199,vah,vgl,nirUQi
pwg,89199,vah,vgl,nirvahaRa
pwg,89199,vah,vgl,nirvAhaka
pwg,89199,vah,vgl,parAvaha
pwg,89199,vah,vgl,parivaha
pwg,89199,vah,vgl,parivAha
pwg,89199,vah,vgl,parivAhin
pwg,89199,vah,vgl,pravaha
pwg,89199,vah,vgl,pravAhaka
pwg,89199,vah,vgl,pravAhaRa
pwg,89199,vah,vgl,prativAha
pwg,89199,vah,vgl,pratIvAha
pwg,89199,vah,vgl,prativoQavya
pwg,89199,vah,vgl,samUQa
pwg,89199,vah,vgl,saMvAha
pwg,89200,vah,vgl,anaqvah
pwg,89200,vah,vgl,ano˚
pwg,89200,vah,vgl,apsu˚
pwg,89200,vah,vgl,iDma˚
pwg,89200,vah,vgl,indra˚
pwg,89200,vah,vgl,girvah
pwg,89200,vah,vgl,turya˚
pwg,89200,vah,vgl,dakziRA˚
pwg,89200,vah,vgl,ditya˚
pwg,89200,vah,vgl,pazWa˚
pwg,89200,vah,vgl,pArzRi˚
pwg,89200,vah,vgl,pUrva˚
pwg,89200,vah,vgl,pUrvAgni˚
pwg,89200,vah,vgl,pfzwi˚
pwg,89200,vah,vgl,prazWa˚
pwg,89200,vah,vgl,preta˚
pwg,89200,vah,vgl,BAra˚
pwg,89200,vah,vgl,BU˚
pwg,89200,vah,vgl,maDyama˚
pwg,89200,vah,vgl,vajra˚
pwg,89200,vah,vgl,vIra˚
pwg,89200,vah,vgl,viSva˚
pwg,89200,vah,vgl,Sveta˚
pwg,89200,vah,vgl,saha˚
pwg,89200,vah,vgl,suzwu˚
pwg,89200,vah,vgl,havirvah
pwg,89200,vah,vgl,havya˚
pwg,89201,vaha,vgl,fzI˚
pwg,89201,vaha,vgl,ganDa˚
pwg,89201,vaha,vgl,jagadvahA
pwg,89201,vaha,vgl,dAruvaha
pwg,89201,vaha,vgl,durvaha
pwg,89201,vaha,vgl,DUrvaha
pwg,89201,vaha,vgl,pIlu˚
pwg,89201,vaha,vgl,prAvftkAla˚
pwg,89201,vaha,vgl,munI˚
pwg,89201,vaha,vgl,mUtra˚
pwg,89201,vaha,vgl,yoga˚
pwg,89201,vaha,vgl,rasa˚
pwg,89201,vaha,vgl,ruci˚
pwg,89201,vaha,vgl,vAri˚
pwg,89201,vaha,vgl,suKa˚
pwg,89201,vaha,vgl,sroto˚
pwg,89201,vaha,vgl,huta˚
pwg,89203,vahat,vgl,sravat
pwg,89205,vahati,vgl,vahatu
pwg,89209,vahana,vgl,cakzurvahana
pwg,89209,vahana,vgl,pUrvAgni˚
pwg,89209,vahana,vgl,soma˚
pwg,89215,vahala,vgl,ganDa˚
pwg,89222,vahni,vgl,maKa˚
pwg,89222,vahni,vgl,meGa˚
pwg,89222,vahni,vgl,vana˚
pwg,89222,vahni,vgl,su˚
pwg,89228,vahnikoRa,vgl,agnikoRa
pwg,89231,vahnigfha,vgl,agniSAlA
pwg,89250,vahnimanTa,vgl,agnimanTa
pwg,89266,vahnisaMskAra,vgl,agnisaMskAra
pwg,89268,vahnisAkzikam,vgl,agnisAkzika
pwg,89277,vA,vgl,upavA
pwg,89277,vA,vgl,nirvARa
pwg,89277,vA,vgl,pravA
pwg,89277,vA,vgl,pravAta
pwg,89280,vA,vgl,Uy
pwg,89280,vA,vgl,amota
pwg,89280,vA,vgl,otu
pwg,89280,vA,vgl,fgAvAnam
pwg,89287,vAka,vgl,acCA˚
pwg,89287,vAka,vgl,amfta˚
pwg,89287,vAka,vgl,fta˚
pwg,89287,vAka,vgl,cakra˚
pwg,89287,vAka,vgl,cArvAka
pwg,89287,vAka,vgl,joza˚
pwg,89287,vAka,vgl,DAra˚
pwg,89287,vAka,vgl,namo˚
pwg,89287,vAka,vgl,praSa~yyu˚
pwg,89287,vAka,vgl,vali˚
pwg,89287,vAka,vgl,valI˚
pwg,89287,vAka,vgl,SaMyu˚
pwg,89287,vAka,vgl,SaMyorvAka
pwg,89287,vAka,vgl,satya˚
pwg,89287,vAka,vgl,sinI˚
pwg,89287,vAka,vgl,sUkta˚
pwg,89297,vAkkIra,vgl,vArakIra
pwg,89315,vAkpuzpa,vgl,puzpa
pwg,89318,vAkya,vgl,nirvAkya
pwg,89318,vAkya,vgl,prati˚
pwg,89318,vAkya,vgl,pramARa˚
pwg,89318,vAkya,vgl,mahA˚
pwg,89318,vAkya,vgl,miTyA˚
pwg,89318,vAkya,vgl,satya˚
pwg,89365,vAgISvara,vgl,vAdi˚
pwg,89391,vAgdevatya,vgl,vAgdEvatya
pwg,89393,vAgdEvatya,vgl,vAgdevatya
pwg,89396,vAgBawa,vgl,vfdDa˚
pwg,89398,vAgBawwa,vgl,vAgBawa
pwg,89427,vANkz,vgl,kANkz
pwg,89439,vAc,vgl,a˚
pwg,89439,vAc,vgl,adroGa˚
pwg,89439,vAc,vgl,anfta˚
pwg,89439,vAc,vgl,aBaya˚
pwg,89440,vAca,vgl,koka˚
pwg,89443,vAcaka,vgl,guRa˚
pwg,89443,vAcaka,vgl,paryAya˚
pwg,89450,vAcana,vgl,puRyAha˚
pwg,89461,vAcaspatya,vgl,yoga˚
pwg,89463,vAcAwa,vgl,vAcAla
pwg,89465,vAcAla,vgl,vAcAwa
pwg,89468,vAcAvirudDa,vgl,manovirudDa
pwg,89481,vAcya,vgl,a˚
pwg,89481,vAcya,vgl,durvAcya
pwg,89481,vAcya,vgl,para˚
pwg,89481,vAcya,vgl,Badra˚
pwg,89481,vAcya,vgl,svasti˚
pwg,89481,vAcya,vgl,vaktavya
pwg,89491,vAja,vgl,gfDra˚
pwg,89491,vAja,vgl,citra˚
pwg,89523,vAjay,vgl,upavAjana
pwg,89531,vAjaSrava,vgl,vAjaSravas
pwg,89531,vAjaSrava,vgl,vAjasrava
pwg,89544,vAjasft,vgl,vAjaSravas
pwg,89545,vAjasrajAkza,vgl,vAjaSrava
pwg,89548,vAjiganDA,vgl,aSvaganDA
pwg,89550,vAjita,vgl,gArDra˚
pwg,89553,vAjin,vgl,Sveta˚
pwg,89568,vAjiSatru,vgl,aSvamAra
pwg,89570,vAjiSiras,vgl,aSvaSiras
pwg,89570,vAjiSiras,vgl,hayaSiras
pwg,89588,vAwa,vgl,akzavAwa
pwg,89588,vAwa,vgl,anala˚
pwg,89588,vAwa,vgl,indravAwatIrTa
pwg,89588,vAwa,vgl,kAzWa˚
pwg,89588,vAwa,vgl,go˚
pwg,89588,vAwa,vgl,cakra˚
pwg,89588,vAwa,vgl,pARqya˚
pwg,89588,vAwa,vgl,yajYa˚
pwg,89588,vAwa,vgl,raNga˚
pwg,89588,vAwa,vgl,ikzuvAwI
pwg,89588,vAwa,vgl,karma˚
pwg,89588,vAwa,vgl,gfha˚
pwg,89588,vAwa,vgl,puzpa˚
pwg,89589,vAwaka,vgl,amlavAwikA
pwg,89589,vAwaka,vgl,ikzu˚
pwg,89589,vAwaka,vgl,gfha˚
pwg,89589,vAwaka,vgl,gfhavfkza˚
pwg,89589,vAwaka,vgl,puzpa˚
pwg,89589,vAwaka,vgl,Palgu˚
pwg,89589,vAwaka,vgl,BUkzIra˚
pwg,89589,vAwaka,vgl,muKa˚
pwg,89614,vAqavAnala,vgl,vaqavAnala
pwg,89628,vARi,vgl,antarvARi
pwg,89628,vARi,vgl,para˚
pwg,89628,vARi,vgl,prati˚
pwg,89632,vARijika,vgl,DarmabARijika
pwg,89638,vARI,vgl,vARi
pwg,89640,vARI,vgl,mAhendra˚
pwg,89663,vAtaKuqA,vgl,vAtahuqA
pwg,89691,vAtapati,vgl,vAtADipa
pwg,89733,vAtala,vgl,a˚
pwg,89735,vAtavata,vgl,vADAvata
pwg,89737,vAtavarza,vgl,vAtavfzwi
pwg,89741,vAtavfzwi,vgl,vAtavarza
pwg,89745,vAtavyADi,vgl,mahA˚
pwg,89756,vAtaskanDa,vgl,vAyuskanDa
pwg,89762,vAtahuqA,vgl,vAtaKuqA
pwg,89775,vAtADvan,vgl,vAtAyana
pwg,89794,vAtASa,vgl,pavanASa
pwg,89795,vAtASin,vgl,pavanASin
pwg,89807,vAtIka,vgl,vAtika
pwg,89811,vAtula,vgl,vAtUla
pwg,89813,vAtuli,vgl,tarutUlikA
pwg,89834,vAtsaSAla,vgl,vatsaSAla
pwg,89846,vAda,vgl,anAraBya˚
pwg,89846,vAda,vgl,anekAnta˚
pwg,89846,vAda,vgl,arTa˚
pwg,89846,vAda,vgl,ASIrvAda
