dict,view,rule,units,segments,descents_raw,descent_rate_raw,descents,descent_rate,displaced,displaced_rate
skd,main,M-nasal_m/Hi-pos/Hf-drop/G-degem,40538,1,2262,0.055801,2262,0.055801,2733,0.067418
skd,main,M-nasal_m/Hi-sib/Hf-slot/G-keep,40538,1,2320,0.057232,2320,0.057232,2843,0.070132
skd,main,M-nasal_m/Hi-sib/Hf-slot/G-degem,40538,1,2310,0.056985,2310,0.056985,2826,0.069712
skd,main,M-nasal_m/Hi-sib/Hf-s/G-keep,40538,1,4356,0.107457,4356,0.107457,5227,0.128941
skd,main,M-nasal_m/Hi-sib/Hf-s/G-degem,40538,1,4344,0.107161,4344,0.107161,5206,0.128423
skd,main,M-nasal_m/Hi-sib/Hf-drop/G-keep,40538,1,2300,0.056738,2300,0.056738,2824,0.069663
skd,main,M-nasal_m/Hi-sib/Hf-drop/G-degem,40538,1,2290,0.056492,2290,0.056492,2807,0.069244
skd,main,M-nasal_m/Hi-s/Hf-slot/G-keep,40538,1,2334,0.057577,2334,0.057577,2888,0.071242
skd,main,M-nasal_m/Hi-s/Hf-slot/G-degem,40538,1,2324,0.05733,2324,0.05733,2871,0.070822
skd,main,M-nasal_m/Hi-s/Hf-s/G-keep,40538,1,4338,0.107013,4338,0.107013,5267,0.129927
skd,main,M-nasal_m/Hi-s/Hf-s/G-degem,40538,1,4326,0.106717,4326,0.106717,5246,0.129409
skd,main,M-nasal_m/Hi-s/Hf-drop/G-keep,40538,1,2314,0.057084,2314,0.057084,2869,0.070773
skd,main,M-nasal_m/Hi-s/Hf-drop/G-degem,40538,1,2304,0.056837,2304,0.056837,2852,0.070354
skd,main,M-m/Hi-pos/Hf-slot/G-keep,40538,1,2294,0.05659,2294,0.05659,2773,0.068405
skd,main,M-m/Hi-pos/Hf-slot/G-degem,40538,1,2284,0.056344,2284,0.056344,2756,0.067986
skd,main,M-m/Hi-pos/Hf-s/G-keep,40538,1,4338,0.107013,4338,0.107013,5161,0.127313
skd,main,M-m/Hi-pos/Hf-s/G-degem,40538,1,4326,0.106717,4326,0.106717,5140,0.126795
skd,main,M-m/Hi-pos/Hf-drop/G-keep,40538,1,2274,0.056097,2274,0.056097,2754,0.067936
skd,main,M-m/Hi-pos/Hf-drop/G-degem,40538,1,2264,0.05585,2264,0.05585,2737,0.067517
skd,main,M-m/Hi-sib/Hf-slot/G-keep,40538,1,2322,0.057281,2322,0.057281,2847,0.07023
skd,main,M-m/Hi-sib/Hf-slot/G-degem,40538,1,2312,0.057034,2312,0.057034,2830,0.069811
skd,main,M-m/Hi-sib/Hf-s/G-keep,40538,1,4358,0.107507,4358,0.107507,5230,0.129015
skd,main,M-m/Hi-sib/Hf-s/G-degem,40538,1,4346,0.107211,4346,0.107211,5209,0.128497
skd,main,M-m/Hi-sib/Hf-drop/G-keep,40538,1,2302,0.056788,2302,0.056788,2828,0.069762
skd,main,M-m/Hi-sib/Hf-drop/G-degem,40538,1,2292,0.056541,2292,0.056541,2811,0.069342
skd,main,M-m/Hi-s/Hf-slot/G-keep,40538,1,2336,0.057626,2336,0.057626,2892,0.07134
skd,main,M-m/Hi-s/Hf-slot/G-degem,40538,1,2326,0.05738,2326,0.05738,2875,0.070921
skd,main,M-m/Hi-s/Hf-s/G-keep,40538,1,4340,0.107063,4340,0.107063,5270,0.130001
skd,main,M-m/Hi-s/Hf-s/G-degem,40538,1,4328,0.106767,4328,0.106767,5249,0.129483
skd,main,M-m/Hi-s/Hf-drop/G-keep,40538,1,2316,0.057133,2316,0.057133,2873,0.070872
skd,main,M-m/Hi-s/Hf-drop/G-degem,40538,1,2306,0.056886,2306,0.056886,2856,0.070452
skd,main,ascii,40538,20,16935,0.417766,16916,0.417493,35027,0.864053
skd,main,roman,40538,876,15514,0.382712,14639,0.369094,22069,0.544403
vcp,all,M-pos/Hi-pos/Hf-slot/G-keep,48931,2,2055,0.041999,2054,0.041979,2230,0.045574
vcp,all,M-pos/Hi-pos/Hf-slot/G-degem,48931,2,1986,0.040589,1985,0.040569,2079,0.042488
vcp,all,M-pos/Hi-pos/Hf-s/G-keep,48931,2,2057,0.04204,2056,0.04202,2232,0.045615
vcp,all,M-pos/Hi-pos/Hf-s/G-degem,48931,2,1988,0.040629,1987,0.04061,2081,0.042529
vcp,all,M-pos/Hi-pos/Hf-drop/G-keep,48931,2,2054,0.041978,2053,0.041959,2229,0.045554
vcp,all,M-pos/Hi-pos/Hf-drop/G-degem,48931,2,1985,0.040568,1984,0.040549,2078,0.042468
vcp,all,M-pos/Hi-sib/Hf-slot/G-keep,48931,2,2067,0.042244,2066,0.042224,2321,0.047434
vcp,all,M-pos/Hi-sib/Hf-slot/G-degem,48931,2,1998,0.040834,1997,0.040814,2170,0.044348
vcp,all,M-pos/Hi-sib/Hf-s/G-keep,48931,2,2069,0.042285,2068,0.042265,2323,0.047475
vcp,all,M-pos/Hi-sib/Hf-s/G-degem,48931,2,2000,0.040875,1999,0.040855,2172,0.044389
vcp,all,M-pos/Hi-sib/Hf-drop/G-keep,48931,2,2066,0.042224,2065,0.042204,2320,0.047414
vcp,all,M-pos/Hi-sib/Hf-drop/G-degem,48931,2,1997,0.040813,1996,0.040794,2169,0.044328
vcp,all,M-pos/Hi-s/Hf-slot/G-keep,48931,2,2086,0.042632,2085,0.042613,2394,0.048926
vcp,all,M-pos/Hi-s/Hf-slot/G-degem,48931,2,2017,0.041222,2016,0.041203,2243,0.04584
vcp,all,M-pos/Hi-s/Hf-s/G-keep,48931,2,2088,0.042673,2087,0.042654,2396,0.048967
vcp,all,M-pos/Hi-s/Hf-s/G-degem,48931,2,2019,0.041263,2018,0.041243,2245,0.045881
vcp,all,M-pos/Hi-s/Hf-drop/G-keep,48931,2,2085,0.042612,2084,0.042592,2393,0.048906
vcp,all,M-pos/Hi-s/Hf-drop/G-degem,48931,2,2016,0.041202,2015,0.041182,2242,0.04582
vcp,all,M-nasal/Hi-pos/Hf-slot/G-keep,48931,2,2058,0.04206,2057,0.042041,2267,0.046331
vcp,all,M-nasal/Hi-pos/Hf-slot/G-degem,48931,2,1989,0.04065,1988,0.04063,2116,0.043245
vcp,all,M-nasal/Hi-pos/Hf-s/G-keep,48931,2,2060,0.042101,2059,0.042081,2269,0.046371
vcp,all,M-nasal/Hi-pos/Hf-s/G-degem,48931,2,1991,0.040691,1990,0.040671,2118,0.043285
vcp,all,M-nasal/Hi-pos/Hf-drop/G-keep,48931,2,2057,0.04204,2056,0.04202,2266,0.04631
vcp,all,M-nasal/Hi-pos/Hf-drop/G-degem,48931,2,1988,0.040629,1987,0.04061,2115,0.043224
vcp,all,M-nasal/Hi-sib/Hf-slot/G-keep,48931,2,2070,0.042305,2069,0.042286,2358,0.04819
vcp,all,M-nasal/Hi-sib/Hf-slot/G-degem,48931,2,2001,0.040895,2000,0.040876,2207,0.045104
vcp,all,M-nasal/Hi-sib/Hf-s/G-keep,48931,2,2072,0.042346,2071,0.042327,2360,0.048231
vcp,all,M-nasal/Hi-sib/Hf-s/G-degem,48931,2,2003,0.040936,2002,0.040916,2209,0.045145
vcp,all,M-nasal/Hi-sib/Hf-drop/G-keep,48931,2,2069,0.042285,2068,0.042265,2357,0.04817
vcp,all,M-nasal/Hi-sib/Hf-drop/G-degem,48931,2,2000,0.040875,1999,0.040855,2206,0.045084
vcp,all,M-nasal/Hi-s/Hf-slot/G-keep,48931,2,2089,0.042694,2088,0.042674,2431,0.049682
vcp,all,M-nasal/Hi-s/Hf-slot/G-degem,48931,2,2020,0.041283,2019,0.041264,2280,0.046596
vcp,all,M-nasal/Hi-s/Hf-s/G-keep,48931,2,2091,0.042735,2090,0.042715,2433,0.049723
vcp,all,M-nasal/Hi-s/Hf-s/G-degem,48931,2,2022,0.041324,2021,0.041305,2282,0.046637
vcp,all,M-nasal/Hi-s/Hf-drop/G-keep,48931,2,2088,0.042673,2087,0.042654,2430,0.049662
vcp,all,M-nasal/Hi-s/Hf-drop/G-degem,48931,2,2019,0.041263,2018,0.041243,2279,0.046576
vcp,all,M-nasal_m/Hi-pos/Hf-slot/G-keep,48931,2,2200,0.044962,2199,0.044943,2841,0.058061
vcp,all,M-nasal_m/Hi-pos/Hf-slot/G-degem,48931,2,2132,0.043572,2131,0.043553,2691,0.054996
vcp,all,M-nasal_m/Hi-pos/Hf-s/G-keep,48931,2,2202,0.045003,2201,0.044984,2843,0.058102
vcp,all,M-nasal_m/Hi-pos/Hf-s/G-degem,48931,2,2134,0.043613,2133,0.043594,2693,0.055037
vcp,all,M-nasal_m/Hi-pos/Hf-drop/G-keep,48931,2,2199,0.044942,2198,0.044922,2840,0.058041
vcp,all,M-nasal_m/Hi-pos/Hf-drop/G-degem,48931,2,2131,0.043552,2130,0.043532,2690,0.054975
vcp,all,M-nasal_m/Hi-sib/Hf-slot/G-keep,48931,2,2212,0.045207,2211,0.045188,2932,0.059921
vcp,all,M-nasal_m/Hi-sib/Hf-slot/G-degem,48931,2,2144,0.043818,2143,0.043798,2782,0.056856
vcp,all,M-nasal_m/Hi-sib/Hf-s/G-keep,48931,2,2214,0.045248,2213,0.045229,2934,0.059962
vcp,all,M-nasal_m/Hi-sib/Hf-s/G-degem,48931,2,2146,0.043859,2145,0.043839,2784,0.056896
vcp,all,M-nasal_m/Hi-sib/Hf-drop/G-keep,48931,2,2211,0.045187,2210,0.045167,2931,0.059901
vcp,all,M-nasal_m/Hi-sib/Hf-drop/G-degem,48931,2,2143,0.043797,2142,0.043778,2781,0.056835
vcp,all,M-nasal_m/Hi-s/Hf-slot/G-keep,48931,2,2229,0.045555,2228,0.045535,3005,0.061413
vcp,all,M-nasal_m/Hi-s/Hf-slot/G-degem,48931,2,2161,0.044165,2160,0.044146,2855,0.058347
vcp,all,M-nasal_m/Hi-s/Hf-s/G-keep,48931,2,2231,0.045596,2230,0.045576,3007,0.061454
vcp,all,M-nasal_m/Hi-s/Hf-s/G-degem,48931,2,2163,0.044206,2162,0.044186,2857,0.058388
vcp,all,M-nasal_m/Hi-s/Hf-drop/G-keep,48931,2,2228,0.045534,2227,0.045515,3004,0.061393
vcp,all,M-nasal_m/Hi-s/Hf-drop/G-degem,48931,2,2160,0.044145,2159,0.044125,2854,0.058327
vcp,all,M-m/Hi-pos/Hf-slot/G-keep,48931,2,2216,0.045289,2215,0.04527,2860,0.05845
vcp,all,M-m/Hi-pos/Hf-slot/G-degem,48931,2,2148,0.043899,2147,0.04388,2710,0.055384
vcp,all,M-m/Hi-pos/Hf-s/G-keep,48931,2,2218,0.04533,2217,0.045311,2862,0.058491
vcp,all,M-m/Hi-pos/Hf-s/G-degem,48931,2,2150,0.04394,2149,0.043921,2712,0.055425
vcp,all,M-m/Hi-pos/Hf-drop/G-keep,48931,2,2215,0.045269,2214,0.045249,2859,0.058429
vcp,all,M-m/Hi-pos/Hf-drop/G-degem,48931,2,2147,0.043879,2146,0.043859,2709,0.055364
vcp,all,M-m/Hi-sib/Hf-slot/G-keep,48931,2,2228,0.045534,2227,0.045515,2950,0.060289
vcp,all,M-m/Hi-sib/Hf-slot/G-degem,48931,2,2160,0.044145,2159,0.044125,2800,0.057223
vcp,all,M-m/Hi-sib/Hf-s/G-keep,48931,2,2230,0.045575,2229,0.045556,2952,0.06033
vcp,all,M-m/Hi-sib/Hf-s/G-degem,48931,2,2162,0.044186,2161,0.044166,2802,0.057264
vcp,all,M-m/Hi-sib/Hf-drop/G-keep,48931,2,2227,0.045514,2226,0.045494,2949,0.060269
vcp,all,M-m/Hi-sib/Hf-drop/G-degem,48931,2,2159,0.044124,2158,0.044105,2799,0.057203
vcp,all,M-m/Hi-s/Hf-slot/G-keep,48931,2,2245,0.045882,2244,0.045862,3023,0.061781
vcp,all,M-m/Hi-s/Hf-slot/G-degem,48931,2,2177,0.044492,2176,0.044473,2873,0.058715
vcp,all,M-m/Hi-s/Hf-s/G-keep,48931,2,2247,0.045923,2246,0.045903,3025,0.061822
vcp,all,M-m/Hi-s/Hf-s/G-degem,48931,2,2179,0.044533,2178,0.044513,2875,0.058756
vcp,all,M-m/Hi-s/Hf-drop/G-keep,48931,2,2244,0.045861,2243,0.045842,3022,0.06176
vcp,all,M-m/Hi-s/Hf-drop/G-degem,48931,2,2176,0.044472,2175,0.044452,2872,0.058695
vcp,all,ascii,48931,26,18996,0.388228,18971,0.387915,42156,0.86154
vcp,all,roman,48931,965,16668,0.34065,15704,0.327399,25838,0.52805
vcp,print,M-pos/Hi-pos/Hf-slot/G-keep,47156,2,817,0.017326,816,0.017305,946,0.020061
vcp,print,M-pos/Hi-pos/Hf-slot/G-degem,47156,2,745,0.015799,744,0.015778,798,0.016923
vcp,print,M-pos/Hi-pos/Hf-s/G-keep,47156,2,819,0.017368,818,0.017347,948,0.020103
vcp,print,M-pos/Hi-pos/Hf-s/G-degem,47156,2,747,0.015841,746,0.015821,800,0.016965
vcp,print,M-pos/Hi-pos/Hf-drop/G-keep,47156,2,816,0.017305,815,0.017284,945,0.02004
vcp,print,M-pos/Hi-pos/Hf-drop/G-degem,47156,2,744,0.015778,743,0.015757,797,0.016901
vcp,print,M-pos/Hi-sib/Hf-slot/G-keep,47156,2,840,0.017814,839,0.017793,1038,0.022012
vcp,print,M-pos/Hi-sib/Hf-slot/G-degem,47156,2,768,0.016287,767,0.016266,890,0.018874
vcp,print,M-pos/Hi-sib/Hf-s/G-keep,47156,2,842,0.017856,841,0.017835,1040,0.022054
vcp,print,M-pos/Hi-sib/Hf-s/G-degem,47156,2,770,0.016329,769,0.016308,892,0.018916
vcp,print,M-pos/Hi-sib/Hf-drop/G-keep,47156,2,839,0.017792,838,0.017772,1037,0.021991
vcp,print,M-pos/Hi-sib/Hf-drop/G-degem,47156,2,767,0.016266,766,0.016245,889,0.018852
vcp,print,M-pos/Hi-s/Hf-slot/G-keep,47156,2,852,0.018068,851,0.018047,1109,0.023518
vcp,print,M-pos/Hi-s/Hf-slot/G-degem,47156,2,780,0.016541,779,0.01652,961,0.020379
vcp,print,M-pos/Hi-s/Hf-s/G-keep,47156,2,854,0.01811,853,0.01809,1111,0.02356
vcp,print,M-pos/Hi-s/Hf-s/G-degem,47156,2,782,0.016584,781,0.016563,963,0.020422
vcp,print,M-pos/Hi-s/Hf-drop/G-keep,47156,2,851,0.018047,850,0.018026,1108,0.023496
vcp,print,M-pos/Hi-s/Hf-drop/G-degem,47156,2,779,0.01652,778,0.016499,960,0.020358
vcp,print,M-nasal/Hi-pos/Hf-slot/G-keep,47156,2,824,0.017474,823,0.017453,982,0.020824
vcp,print,M-nasal/Hi-pos/Hf-slot/G-degem,47156,2,752,0.015947,751,0.015927,834,0.017686
vcp,print,M-nasal/Hi-pos/Hf-s/G-keep,47156,2,826,0.017517,825,0.017496,984,0.020867
vcp,print,M-nasal/Hi-pos/Hf-s/G-degem,47156,2,754,0.01599,753,0.015969,836,0.017728
vcp,print,M-nasal/Hi-pos/Hf-drop/G-keep,47156,2,823,0.017453,822,0.017432,981,0.020803
vcp,print,M-nasal/Hi-pos/Hf-drop/G-degem,47156,2,751,0.015926,750,0.015905,833,0.017665
vcp,print,M-nasal/Hi-sib/Hf-slot/G-keep,47156,2,847,0.017962,846,0.017941,1074,0.022775
vcp,print,M-nasal/Hi-sib/Hf-slot/G-degem,47156,2,775,0.016435,774,0.016414,926,0.019637
vcp,print,M-nasal/Hi-sib/Hf-s/G-keep,47156,2,849,0.018004,848,0.017984,1076,0.022818
vcp,print,M-nasal/Hi-sib/Hf-s/G-degem,47156,2,777,0.016478,776,0.016457,928,0.019679
vcp,print,M-nasal/Hi-sib/Hf-drop/G-keep,47156,2,846,0.017941,845,0.01792,1073,0.022754
vcp,print,M-nasal/Hi-sib/Hf-drop/G-degem,47156,2,774,0.016414,773,0.016393,925,0.019616
vcp,print,M-nasal/Hi-s/Hf-slot/G-keep,47156,2,859,0.018217,858,0.018196,1145,0.024281
vcp,print,M-nasal/Hi-s/Hf-slot/G-degem,47156,2,787,0.01669,786,0.016669,997,0.021143
vcp,print,M-nasal/Hi-s/Hf-s/G-keep,47156,2,861,0.018259,860,0.018238,1147,0.024324
vcp,print,M-nasal/Hi-s/Hf-s/G-degem,47156,2,789,0.016732,788,0.016711,999,0.021185
vcp,print,M-nasal/Hi-s/Hf-drop/G-keep,47156,2,858,0.018195,857,0.018174,1144,0.02426
vcp,print,M-nasal/Hi-s/Hf-drop/G-degem,47156,2,786,0.016668,785,0.016648,996,0.021121
vcp,print,M-nasal_m/Hi-pos/Hf-slot/G-keep,47156,2,969,0.020549,968,0.020528,1556,0.032997
vcp,print,M-nasal_m/Hi-pos/Hf-slot/G-degem,47156,2,898,0.019044,897,0.019023,1409,0.02988
vcp,print,M-nasal_m/Hi-pos/Hf-s/G-keep,47156,2,971,0.020592,970,0.020571,1558,0.033039
vcp,print,M-nasal_m/Hi-pos/Hf-s/G-degem,47156,2,900,0.019086,899,0.019065,1411,0.029922
vcp,print,M-nasal_m/Hi-pos/Hf-drop/G-keep,47156,2,968,0.020528,967,0.020507,1555,0.032976
vcp,print,M-nasal_m/Hi-pos/Hf-drop/G-degem,47156,2,897,0.019022,896,0.019002,1408,0.029858
vcp,print,M-nasal_m/Hi-sib/Hf-slot/G-keep,47156,2,992,0.021037,991,0.021016,1648,0.034948
vcp,print,M-nasal_m/Hi-sib/Hf-slot/G-degem,47156,2,921,0.019531,920,0.019511,1501,0.031831
vcp,print,M-nasal_m/Hi-sib/Hf-s/G-keep,47156,2,994,0.021079,993,0.021059,1650,0.03499
vcp,print,M-nasal_m/Hi-sib/Hf-s/G-degem,47156,2,923,0.019574,922,0.019553,1503,0.031873
vcp,print,M-nasal_m/Hi-sib/Hf-drop/G-keep,47156,2,991,0.021016,990,0.020995,1647,0.034927
vcp,print,M-nasal_m/Hi-sib/Hf-drop/G-degem,47156,2,920,0.01951,919,0.019489,1500,0.031809
vcp,print,M-nasal_m/Hi-s/Hf-slot/G-keep,47156,2,1002,0.021249,1001,0.021228,1719,0.036453
vcp,print,M-nasal_m/Hi-s/Hf-slot/G-degem,47156,2,931,0.019743,930,0.019723,1572,0.033336
vcp,print,M-nasal_m/Hi-s/Hf-s/G-keep,47156,2,1004,0.021291,1003,0.021271,1721,0.036496
vcp,print,M-nasal_m/Hi-s/Hf-s/G-degem,47156,2,933,0.019786,932,0.019765,1574,0.033379
vcp,print,M-nasal_m/Hi-s/Hf-drop/G-keep,47156,2,1001,0.021228,1000,0.021207,1718,0.036432
vcp,print,M-nasal_m/Hi-s/Hf-drop/G-degem,47156,2,930,0.019722,929,0.019701,1571,0.033315
vcp,print,M-m/Hi-pos/Hf-slot/G-keep,47156,2,981,0.020804,980,0.020783,1574,0.033379
vcp,print,M-m/Hi-pos/Hf-slot/G-degem,47156,2,910,0.019298,909,0.019277,1427,0.030261
vcp,print,M-m/Hi-pos/Hf-s/G-keep,47156,2,983,0.020846,982,0.020825,1576,0.033421
vcp,print,M-m/Hi-pos/Hf-s/G-degem,47156,2,912,0.01934,911,0.01932,1429,0.030304
vcp,print,M-m/Hi-pos/Hf-drop/G-keep,47156,2,980,0.020783,979,0.020762,1573,0.033357
vcp,print,M-m/Hi-pos/Hf-drop/G-degem,47156,2,909,0.019277,908,0.019256,1426,0.03024
vcp,print,M-m/Hi-sib/Hf-slot/G-keep,47156,2,1004,0.021291,1003,0.021271,1665,0.035308
vcp,print,M-m/Hi-sib/Hf-slot/G-degem,47156,2,933,0.019786,932,0.019765,1518,0.032191
vcp,print,M-m/Hi-sib/Hf-s/G-keep,47156,2,1006,0.021334,1005,0.021313,1667,0.035351
vcp,print,M-m/Hi-sib/Hf-s/G-degem,47156,2,935,0.019828,934,0.019807,1520,0.032233
vcp,print,M-m/Hi-sib/Hf-drop/G-keep,47156,2,1003,0.02127,1002,0.02125,1664,0.035287
vcp,print,M-m/Hi-sib/Hf-drop/G-degem,47156,2,932,0.019765,931,0.019744,1517,0.03217
vcp,print,M-m/Hi-s/Hf-slot/G-keep,47156,2,1014,0.021504,1013,0.021483,1736,0.036814
vcp,print,M-m/Hi-s/Hf-slot/G-degem,47156,2,943,0.019998,942,0.019977,1589,0.033697
vcp,print,M-m/Hi-s/Hf-s/G-keep,47156,2,1016,0.021546,1015,0.021525,1738,0.036856
vcp,print,M-m/Hi-s/Hf-s/G-degem,47156,2,945,0.02004,944,0.02002,1591,0.033739
vcp,print,M-m/Hi-s/Hf-drop/G-keep,47156,2,1013,0.021482,1012,0.021462,1735,0.036793
vcp,print,M-m/Hi-s/Hf-drop/G-degem,47156,2,942,0.019977,941,0.019956,1588,0.033675
vcp,print,ascii,47156,21,17935,0.380341,17915,0.380078,40626,0.861523
vcp,print,roman,47156,976,15874,0.336635,14899,0.322629,24249,0.514229
vcp,main,M-pos/Hi-pos/Hf-slot/G-keep,47156,2,817,0.017326,816,0.017305,946,0.020061
vcp,main,M-pos/Hi-pos/Hf-slot/G-degem,47156,2,745,0.015799,744,0.015778,798,0.016923
vcp,main,M-pos/Hi-pos/Hf-s/G-keep,47156,2,819,0.017368,818,0.017347,948,0.020103
vcp,main,M-pos/Hi-pos/Hf-s/G-degem,47156,2,747,0.015841,746,0.015821,800,0.016965
vcp,main,M-pos/Hi-pos/Hf-drop/G-keep,47156,2,816,0.017305,815,0.017284,945,0.02004
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,47156,2,744,0.015778,743,0.015757,797,0.016901
vcp,main,M-pos/Hi-sib/Hf-slot/G-keep,47156,2,840,0.017814,839,0.017793,1038,0.022012
vcp,main,M-pos/Hi-sib/Hf-slot/G-degem,47156,2,768,0.016287,767,0.016266,890,0.018874
vcp,main,M-pos/Hi-sib/Hf-s/G-keep,47156,2,842,0.017856,841,0.017835,1040,0.022054
vcp,main,M-pos/Hi-sib/Hf-s/G-degem,47156,2,770,0.016329,769,0.016308,892,0.018916
vcp,main,M-pos/Hi-sib/Hf-drop/G-keep,47156,2,839,0.017792,838,0.017772,1037,0.021991
vcp,main,M-pos/Hi-sib/Hf-drop/G-degem,47156,2,767,0.016266,766,0.016245,889,0.018852
vcp,main,M-pos/Hi-s/Hf-slot/G-keep,47156,2,852,0.018068,851,0.018047,1109,0.023518
vcp,main,M-pos/Hi-s/Hf-slot/G-degem,47156,2,780,0.016541,779,0.01652,961,0.020379
vcp,main,M-pos/Hi-s/Hf-s/G-keep,47156,2,854,0.01811,853,0.01809,1111,0.02356
vcp,main,M-pos/Hi-s/Hf-s/G-degem,47156,2,782,0.016584,781,0.016563,963,0.020422
vcp,main,M-pos/Hi-s/Hf-drop/G-keep,47156,2,851,0.018047,850,0.018026,1108,0.023496
vcp,main,M-pos/Hi-s/Hf-drop/G-degem,47156,2,779,0.01652,778,0.016499,960,0.020358
vcp,main,M-nasal/Hi-pos/Hf-slot/G-keep,47156,2,824,0.017474,823,0.017453,982,0.020824
vcp,main,M-nasal/Hi-pos/Hf-slot/G-degem,47156,2,752,0.015947,751,0.015927,834,0.017686
vcp,main,M-nasal/Hi-pos/Hf-s/G-keep,47156,2,826,0.017517,825,0.017496,984,0.020867
vcp,main,M-nasal/Hi-pos/Hf-s/G-degem,47156,2,754,0.01599,753,0.015969,836,0.017728
vcp,main,M-nasal/Hi-pos/Hf-drop/G-keep,47156,2,823,0.017453,822,0.017432,981,0.020803
vcp,main,M-nasal/Hi-pos/Hf-drop/G-degem,47156,2,751,0.015926,750,0.015905,833,0.017665
vcp,main,M-nasal/Hi-sib/Hf-slot/G-keep,47156,2,847,0.017962,846,0.017941,1074,0.022775
vcp,main,M-nasal/Hi-sib/Hf-slot/G-degem,47156,2,775,0.016435,774,0.016414,926,0.019637
vcp,main,M-nasal/Hi-sib/Hf-s/G-keep,47156,2,849,0.018004,848,0.017984,1076,0.022818
vcp,main,M-nasal/Hi-sib/Hf-s/G-degem,47156,2,777,0.016478,776,0.016457,928,0.019679
vcp,main,M-nasal/Hi-sib/Hf-drop/G-keep,47156,2,846,0.017941,845,0.01792,1073,0.022754
vcp,main,M-nasal/Hi-sib/Hf-drop/G-degem,47156,2,774,0.016414,773,0.016393,925,0.019616
vcp,main,M-nasal/Hi-s/Hf-slot/G-keep,47156,2,859,0.018217,858,0.018196,1145,0.024281
vcp,main,M-nasal/Hi-s/Hf-slot/G-degem,47156,2,787,0.01669,786,0.016669,997,0.021143
vcp,main,M-nasal/Hi-s/Hf-s/G-keep,47156,2,861,0.018259,860,0.018238,1147,0.024324
vcp,main,M-nasal/Hi-s/Hf-s/G-degem,47156,2,789,0.016732,788,0.016711,999,0.021185
vcp,main,M-nasal/Hi-s/Hf-drop/G-keep,47156,2,858,0.018195,857,0.018174,1144,0.02426
vcp,main,M-nasal/Hi-s/Hf-drop/G-degem,47156,2,786,0.016668,785,0.016648,996,0.021121
vcp,main,M-nasal_m/Hi-pos/Hf-slot/G-keep,47156,2,969,0.020549,968,0.020528,1556,0.032997
vcp,main,M-nasal_m/Hi-pos/Hf-slot/G-degem,47156,2,898,0.019044,897,0.019023,1409,0.02988
vcp,main,M-nasal_m/Hi-pos/Hf-s/G-keep,47156,2,971,0.020592,970,0.020571,1558,0.033039
vcp,main,M-nasal_m/Hi-pos/Hf-s/G-degem,47156,2,900,0.019086,899,0.019065,1411,0.029922
vcp,main,M-nasal_m/Hi-pos/Hf-drop/G-keep,47156,2,968,0.020528,967,0.020507,1555,0.032976
vcp,main,M-nasal_m/Hi-pos/Hf-drop/G-degem,47156,2,897,0.019022,896,0.019002,1408,0.029858
vcp,main,M-nasal_m/Hi-sib/Hf-slot/G-keep,47156,2,992,0.021037,991,0.021016,1648,0.034948
vcp,main,M-nasal_m/Hi-sib/Hf-slot/G-degem,47156,2,921,0.019531,920,0.019511,1501,0.031831
vcp,main,M-nasal_m/Hi-sib/Hf-s/G-keep,47156,2,994,0.021079,993,0.021059,1650,0.03499
vcp,main,M-nasal_m/Hi-sib/Hf-s/G-degem,47156,2,923,0.019574,922,0.019553,1503,0.031873
vcp,main,M-nasal_m/Hi-sib/Hf-drop/G-keep,47156,2,991,0.021016,990,0.020995,1647,0.034927
vcp,main,M-nasal_m/Hi-sib/Hf-drop/G-degem,47156,2,920,0.01951,919,0.019489,1500,0.031809
vcp,main,M-nasal_m/Hi-s/Hf-slot/G-keep,47156,2,1002,0.021249,1001,0.021228,1719,0.036453
vcp,main,M-nasal_m/Hi-s/Hf-slot/G-degem,47156,2,931,0.019743,930,0.019723,1572,0.033336
vcp,main,M-nasal_m/Hi-s/Hf-s/G-keep,47156,2,1004,0.021291,1003,0.021271,1721,0.036496
vcp,main,M-nasal_m/Hi-s/Hf-s/G-degem,47156,2,933,0.019786,932,0.019765,1574,0.033379
vcp,main,M-nasal_m/Hi-s/Hf-drop/G-keep,47156,2,1001,0.021228,1000,0.021207,1718,0.036432
vcp,main,M-nasal_m/Hi-s/Hf-drop/G-degem,47156,2,930,0.019722,929,0.019701,1571,0.033315
vcp,main,M-m/Hi-pos/Hf-slot/G-keep,47156,2,981,0.020804,980,0.020783,1574,0.033379
vcp,main,M-m/Hi-pos/Hf-slot/G-degem,47156,2,910,0.019298,909,0.019277,1427,0.030261
vcp,main,M-m/Hi-pos/Hf-s/G-keep,47156,2,983,0.020846,982,0.020825,1576,0.033421
vcp,main,M-m/Hi-pos/Hf-s/G-degem,47156,2,912,0.01934,911,0.01932,1429,0.030304
vcp,main,M-m/Hi-pos/Hf-drop/G-keep,47156,2,980,0.020783,979,0.020762,1573,0.033357
vcp,main,M-m/Hi-pos/Hf-drop/G-degem,47156,2,909,0.019277,908,0.019256,1426,0.03024
vcp,main,M-m/Hi-sib/Hf-slot/G-keep,47156,2,1004,0.021291,1003,0.021271,1665,0.035308
vcp,main,M-m/Hi-sib/Hf-slot/G-degem,47156,2,933,0.019786,932,0.019765,1518,0.032191
