dict,L,k1,is_verbal,n_subentries,subentry_categories,n_caus,n_pass,n_desid,n_intens,n_den,n_periphr,n_comp,n_dash_segments,max_depth,total_chars_subentries
mw,222815,SrAm,1,1,caus,1,0,0,0,0,0,0,0,1,73
mw,222829,Sri,1,5,"caus,pass,desid,intens",1,2,1,1,0,0,0,0,1,1613
mw,222834,Sri,0,1,comp,0,0,0,0,0,0,1,0,1,15
mw,222836,Srita,0,1,comp,0,0,0,0,0,0,1,0,1,57
mw,222838,Srita,0,1,comp,0,0,0,0,0,0,1,0,1,78
mw,222946,SrIKaRqI,0,1,comp,0,0,0,0,0,0,1,1,1,30
mw,223367,SrIraNganATa,0,1,comp,0,0,0,0,0,0,1,1,1,31
mw,223385,Sry,0,1,comp,0,0,0,0,0,0,1,0,1,45
mw,223393,Sru,1,14,"caus,pass,desid,intens",4,6,3,1,0,0,0,0,1,4019
mw,223581,SrutipaTa,0,1,comp,0,0,0,0,0,0,1,0,1,33
mw,223652,Sruty,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,223663,SrUyamARa,1,1,pass,0,1,0,0,0,0,0,0,1,186
mw,223744,SreyaH,0,1,comp,0,0,0,0,0,0,1,0,1,34
mw,223751,Sreyo,0,1,comp,0,0,0,0,0,0,1,0,1,34
mw,223757,SrezWa,0,1,comp,0,0,0,0,0,0,1,0,1,55
mw,223797,SrEzWya,0,1,comp,0,0,0,0,0,0,1,0,1,50
mw,223966,SlakzRa,0,1,comp,0,0,0,0,0,0,1,0,1,46
mw,223984,SlakzRI,0,1,comp,0,0,0,0,0,0,1,0,1,35
mw,223994,SlaT,1,1,caus,1,0,0,0,0,0,0,0,1,276
mw,224011,SlAG,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,431
mw,224024,SlAGin,0,1,comp,0,0,0,0,0,0,1,0,1,65
mw,224026,SlAGin,0,1,comp,0,0,0,0,0,0,1,0,1,67
mw,224043,Sliz,1,4,"caus,pass,desid,intens",1,1,1,1,0,0,0,0,1,713
mw,224045,Slizwa,0,1,comp,0,0,0,0,0,0,1,0,1,88
mw,224079,Slezita,1,1,caus,1,0,0,0,0,0,0,0,1,99
mw,224081,Slezma,0,1,comp,0,0,0,0,0,0,1,0,1,35
mw,224190,Svac,1,1,caus,1,0,0,0,0,0,0,0,1,233
mw,224195,Svan,0,1,comp,0,0,0,0,0,0,1,0,1,114
mw,224197,Sva,0,1,comp,0,0,0,0,0,0,1,0,1,46
mw,224302,SvA,0,1,comp,0,0,0,0,0,0,1,0,1,52
mw,224330,SvAvic,0,1,comp,0,0,0,0,0,0,1,0,1,42
mw,224333,SvAvid,0,1,comp,0,0,0,0,0,0,1,0,1,41
mw,224339,SvAvil,0,1,comp,0,0,0,0,0,0,1,0,1,41
mw,224373,Svas,1,3,"caus,desid,intens",1,0,1,1,0,0,0,0,1,465
mw,224425,SvAsita,1,1,caus,1,0,0,0,0,0,0,0,1,57
mw,224431.1,Svas,0,1,comp,0,0,0,0,0,0,1,0,1,33
mw,224432,SvaH,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,224451,Svo,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,224480,Svi,1,6,"caus,pass,desid,intens",2,1,2,1,0,0,0,0,1,655
mw,224494,Svit,1,1,caus,1,0,0,0,0,0,0,0,1,231
mw,224644,Svetapattra,0,1,comp,0,0,0,0,0,0,1,1,1,31
mw,224900,zaw,0,1,comp,0,0,0,0,0,0,1,0,1,57
mw,224940,zaz,0,1,comp,0,0,0,0,0,0,1,0,1,882
mw,224944,zaw,0,1,comp,0,0,0,0,0,0,1,0,1,46
mw,225065,zaq,0,1,comp,0,0,0,0,0,0,1,0,1,31
mw,225265,zaR,0,1,comp,0,0,0,0,0,0,1,0,1,31
mw,225299,zaL,0,1,comp,0,0,0,0,0,0,1,0,1,73
mw,225300,zazwa,0,1,comp,0,0,0,0,0,0,1,0,1,165
mw,225301,zazwi,0,1,comp,0,0,0,0,0,0,1,0,1,122
mw,225342,zazwy,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,225353,zazWaBakta,1,1,caus,1,0,0,0,0,0,0,1,1,155
mw,225395,zazWy,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,225400,zo,0,1,comp,0,0,0,0,0,0,1,0,1,31
mw,225419,zoqaSa,0,1,comp,0,0,0,0,0,0,1,0,1,83
mw,225486,zoqaSi,0,1,comp,0,0,0,0,0,0,1,0,1,34
mw,225563,zWiv,1,4,"caus,pass,desid,intens",1,1,1,1,0,0,0,0,1,861
mw,225601,saM,0,1,comp,0,0,0,0,0,0,1,0,1,58
mw,225603,saMyaj,1,1,caus,1,0,0,0,0,0,0,0,1,264
mw,225614,saMyat,0,1,comp,0,0,0,0,0,0,1,0,1,67
mw,225619,saMyad,0,1,comp,0,0,0,0,0,0,1,0,1,35
mw,225626,saMyam,1,1,caus,1,0,0,0,0,0,0,0,1,183
mw,225630,saMyata,0,1,comp,0,0,0,0,0,0,1,0,1,68
mw,225633,saMyata,0,1,comp,0,0,0,0,0,0,1,0,1,33
mw,225680,saMyamita,1,1,caus,1,0,0,0,0,0,0,0,1,80
mw,225707,saMyAna,0,1,comp,0,0,0,0,0,0,1,0,1,49
mw,225718,saMyuta,0,1,comp,0,0,0,0,0,0,1,0,1,55
mw,225719,saMyuta,0,1,comp,0,0,0,0,0,0,1,0,1,68
mw,225721,saMyuta,0,1,comp,0,0,0,0,0,0,1,0,1,46
mw,225726,saMyuyUzu,1,1,desid,0,0,1,0,0,0,0,0,1,119
mw,225727,saMyuj,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,1530
mw,225733,saMyukta,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,225753,saMyoga,0,1,comp,0,0,0,0,0,0,1,0,1,82
mw,225766,saMyogin,0,1,comp,0,0,0,0,0,0,1,0,1,83
mw,225772,saMyojaka,0,1,comp,0,0,0,0,0,0,1,0,1,49
mw,225778,saMyojita,1,1,caus,1,0,0,0,0,0,0,0,1,74
mw,225781,saMyuD,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,313
mw,225782,saMyuyutsu,1,1,desid,0,0,1,0,0,0,0,0,1,88
mw,225787,saMyup,1,1,caus,1,0,0,0,0,0,0,0,1,117
mw,225792,saMrakzaRa,0,2,comp,0,0,0,0,0,0,2,0,1,89
mw,225794,saMrakzaRavat,0,1,comp,0,0,0,0,0,0,1,1,1,50
mw,225802,saMraYj,1,1,caus,1,0,0,0,0,0,0,0,1,176
mw,225826,saMramBa,0,1,comp,0,0,0,0,0,0,1,0,1,65
mw,225842,saMramBin,0,1,comp,0,0,0,0,0,0,1,0,1,48
mw,225851,saMrAD,1,1,caus,1,0,0,0,0,0,0,0,1,269
mw,225856,saMrADayat,1,1,caus,1,0,0,0,0,0,0,0,1,85
mw,225868,saMruc,1,1,caus,1,0,0,0,0,0,0,0,1,239
mw,225872,saMruD,1,1,caus,1,0,0,0,0,0,0,0,1,171
mw,225874,saMrudDa,0,1,comp,0,0,0,0,0,0,1,0,1,62
mw,225893,saMruz,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,159
mw,225895,saMruh,1,1,caus,1,0,0,0,0,0,0,0,1,274
mw,225902,saMropaRa,1,1,caus,1,0,0,0,0,0,0,0,1,80
mw,225909,saMrohaRa,1,1,caus,1,0,0,0,0,0,0,0,1,88
mw,225911,saMrohin,0,1,comp,0,0,0,0,0,0,1,0,1,53
mw,225912,saMrUz,1,1,caus,1,0,0,0,0,0,0,0,1,123
mw,225916,saMlakz,1,1,pass,0,1,0,0,0,0,0,0,1,136
mw,225921,saMlag,1,1,caus,1,0,0,0,0,0,0,0,1,145
mw,225922,saMlagna,0,1,comp,0,0,0,0,0,0,1,0,1,68
mw,225929,saMlap,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,189
mw,225933,saMlApa,0,1,comp,0,0,0,0,0,0,1,0,1,69
mw,225937,saMlApita,1,1,caus,1,0,0,0,0,0,0,0,1,71
mw,225939,saMlaB,1,1,desid,0,0,1,0,0,0,0,0,1,81
mw,225941,saMlipsu,1,1,desid,0,0,1,0,0,0,0,0,1,88
mw,225943,saMlal,1,1,caus,1,0,0,0,0,0,0,0,1,122
mw,225963,saMluq,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,294
mw,225964,saMloqana,0,1,comp,0,0,0,0,0,0,1,0,1,50
mw,225966,saMlup,1,1,caus,1,0,0,0,0,0,0,0,1,108
mw,225967,saMluB,1,1,caus,1,0,0,0,0,0,0,0,1,251
mw,225969,saMlulita,0,1,comp,0,0,0,0,0,0,1,0,1,82
mw,226044,saMvad,1,1,caus,1,0,0,0,0,0,0,0,1,415
mw,226052,saMvAda,0,1,comp,0,0,0,0,0,0,1,0,1,57
mw,226057,saMvAdaka,1,1,caus,1,0,0,0,0,0,0,0,1,76
mw,226063,saMvAdin,0,1,comp,0,0,0,0,0,0,1,0,1,51
mw,226065,saMvAdya,1,1,caus,1,0,0,0,0,0,0,0,1,93
mw,226070,saMvan,1,1,caus,1,0,0,0,0,0,0,0,1,198
mw,226098,saMvalita,0,1,comp,0,0,0,0,0,0,1,0,1,65
mw,226108,saMvas,1,1,caus,1,0,0,0,0,0,0,0,1,295
mw,226114,saMvAsa,0,1,comp,0,0,0,0,0,0,1,0,1,64
mw,226115,saMvAsa,0,1,comp,0,0,0,0,0,0,1,0,1,48
mw,226125,saMvah,1,3,"caus,pass",1,2,0,0,0,0,0,0,1,697
mw,226139,saMvAhaka,1,1,caus,1,0,0,0,0,0,0,0,1,73
mw,226159,saMvAS,1,2,"caus,intens",1,0,0,1,0,0,0,0,1,292
mw,226167,saMvij,1,1,caus,1,0,0,0,0,0,0,0,1,109
mw,226178,saMvijYA,1,1,caus,1,0,0,0,0,0,0,0,1,191
mw,226185,saMvid,1,2,caus,2,0,0,0,0,0,0,0,1,311
mw,226188,saMvitti,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,226192,saMvid,0,1,comp,0,0,0,0,0,0,1,0,1,83
mw,226194,saMvid,1,2,caus,2,0,0,0,0,0,0,0,1,337
mw,226197,saMvid,0,1,comp,0,0,0,0,0,0,1,0,1,67
mw,226220,saMvedita,1,1,caus,1,0,0,0,0,0,0,0,1,82
mw,226228,saMvid,1,2,"pass,intens",0,1,0,1,0,0,0,0,1,207
mw,226236,saMviDA,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,229
mw,226248,saMviDitsu,1,1,desid,0,0,1,0,0,0,0,0,1,75
mw,226254,saMviBaj,1,1,caus,1,0,0,0,0,0,0,0,1,87
mw,226261,saMviBAga,0,2,comp,0,0,0,0,0,0,2,0,1,164
mw,226272,saMviBAjya,1,1,caus,1,0,0,0,0,0,0,0,1,65
mw,226274,saMviBAvya,1,1,caus,1,0,0,0,0,0,0,0,1,95
mw,226279,saMvilaNG,1,1,caus,1,0,0,0,0,0,0,0,1,139
mw,226283,saMviS,1,1,caus,1,0,0,0,0,0,0,0,1,241
mw,226315,saMvIj,1,1,caus,1,0,0,0,0,0,0,0,1,171
mw,226318,saMvf,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,247
mw,226342,saMvArayizRu,1,1,caus,1,0,0,0,0,0,0,0,1,95
mw,226345,saMvuvUrzu,1,1,desid,0,0,1,0,0,0,0,0,1,96
mw,226347,saMvfta,0,2,comp,0,0,0,0,0,0,2,0,1,157
mw,226372,saMvfj,1,1,desid,0,0,1,0,0,0,0,0,1,131
mw,226390,saMvft,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,733
mw,226430,saMvartana,0,1,comp,0,0,0,0,0,0,1,0,1,55
mw,226436,saMvartita,1,1,caus,1,0,0,0,0,0,0,0,1,102
mw,226450,saMvfD,1,3,"caus,desid",2,0,1,0,0,0,0,0,1,453
mw,226462,saMvarDita,1,1,caus,1,0,0,0,0,0,0,0,1,135
mw,226463,saMvivarDayizu,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,126
mw,226477,saMvezw,1,1,caus,1,0,0,0,0,0,0,0,1,296
mw,226478,saMvezwa,0,1,comp,0,0,0,0,0,0,1,0,1,46
mw,226495,saMvyavahAra,0,1,comp,0,0,0,0,0,0,1,0,1,68
mw,226496,saMvyavahAra,0,1,comp,0,0,0,0,0,0,1,0,1,65
mw,226505,saMvye,1,1,caus,1,0,0,0,0,0,0,0,1,77
mw,226508,saMvIta,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,226511,saMvIta,0,1,comp,0,0,0,0,0,0,1,0,1,58
mw,226518,saMvyAyita,1,1,caus,1,0,0,0,0,0,0,0,1,80
mw,226523,saMvlI,1,1,pass,0,1,0,0,0,0,0,0,1,149
mw,226531,saMSad,1,1,caus,1,0,0,0,0,0,0,0,1,144
mw,226537,saMSabd,1,1,pass,0,1,0,0,0,0,0,0,1,173
mw,226545,saMSam,1,1,caus,1,0,0,0,0,0,0,0,1,320
mw,226564,saMSikz,1,1,caus,1,0,0,0,0,0,0,0,1,165
mw,226565,saMSiYj,1,1,caus,1,0,0,0,0,0,0,0,1,126
mw,226572,saMSaya,0,1,comp,0,0,0,0,0,0,1,0,1,293
mw,226575,saMSaya,0,1,comp,0,0,0,0,0,0,1,0,1,69
mw,226576,saMSayakara,0,1,comp,0,0,0,0,0,0,1,1,1,52
mw,226590,saMSayAvaha,0,1,comp,0,0,0,0,0,0,1,0,1,50
mw,226595,saMSayita,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,226605,saMSuc,1,1,caus,1,0,0,0,0,0,0,0,1,138
mw,226608,saMSuD,1,1,caus,1,0,0,0,0,0,0,0,1,385
mw,226610,saMSudDa,0,1,comp,0,0,0,0,0,0,1,0,1,33
mw,226619,saMSoDana,1,1,caus,1,0,0,0,0,0,0,0,1,119
mw,226629,saMSuB,1,1,caus,1,0,0,0,0,0,0,0,1,117
mw,226630,saMSoBita,1,1,caus,1,0,0,0,0,0,0,0,1,93
mw,226631,saMSuz,1,1,caus,1,0,0,0,0,0,0,0,1,108
mw,226638,saMSozita,1,1,caus,1,0,0,0,0,0,0,0,1,79
mw,226642,saMSF,1,2,"pass,desid",0,1,1,0,0,0,0,0,1,337
mw,226646,saMSiSarizu,1,1,desid,0,0,1,0,0,0,0,0,1,98
mw,226650,saMSita,0,1,comp,0,0,0,0,0,0,1,0,1,33
mw,226674,saMSiSrIzu,1,1,desid,0,0,1,0,0,0,0,0,1,112
mw,226676,saMSraya,0,1,comp,0,0,0,0,0,0,1,0,1,152
mw,226690,saMSrita,0,1,comp,0,0,0,0,0,0,1,0,1,57
mw,226693,saMSrita,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,226694,saMSrita,0,1,comp,0,0,0,0,0,0,1,0,1,67
mw,226698,saMSrita,0,1,comp,0,0,0,0,0,0,1,0,1,61
mw,226699,saMSrita,0,1,comp,0,0,0,0,0,0,1,0,1,62
mw,226706,saMSru,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,539
mw,226719,saMSrAvayitf,1,1,caus,1,0,0,0,0,0,0,0,1,81
mw,226730,saMSliz,1,1,caus,1,0,0,0,0,0,0,0,1,356
mw,226731,saMSlizwa,0,1,comp,0,0,0,0,0,0,1,0,1,58
mw,226739,saMSleza,0,1,comp,0,0,0,0,0,0,1,0,1,117
mw,226747,saMSlezita,1,1,caus,1,0,0,0,0,0,0,0,1,84
mw,226755,saMsaYj,1,1,pass,0,1,0,0,0,0,0,0,1,663
mw,226759,saMsakta,0,1,comp,0,0,0,0,0,0,1,0,1,67
mw,226762,saMsakta,0,1,comp,0,0,0,0,0,0,1,0,1,68
mw,226768,saMsaktajala,0,1,comp,0,0,0,0,0,0,1,1,1,53
mw,226773,saMsaktahasta,0,1,comp,0,0,0,0,0,0,1,1,1,51
mw,226774,saMsakti,0,1,comp,0,0,0,0,0,0,1,0,1,63
mw,226782,saMsad,1,1,caus,1,0,0,0,0,0,0,0,1,300
mw,226787,saMsAdana,1,1,caus,1,0,0,0,0,0,0,0,1,77
mw,226802,saMsAD,1,3,"caus,pass",2,1,0,0,0,0,0,0,1,1002
mw,226840,saMsUc,1,1,pass,0,1,0,0,0,0,0,0,1,109
mw,226850,saMsf,1,1,caus,1,0,0,0,0,0,0,0,1,403
mw,226907,saMsAraRa,1,1,caus,1,0,0,0,0,0,0,0,1,97
mw,226915,saMsfj,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,620
mw,226917,saMsarga,0,1,comp,0,0,0,0,0,0,1,0,1,85
mw,226919,saMsarga,0,1,comp,0,0,0,0,0,0,1,0,1,76
mw,226931,saMsargavat,0,1,comp,0,0,0,0,0,0,1,1,1,122
mw,226937,saMsargin,0,1,comp,0,0,0,0,0,0,1,0,1,65
mw,226938,saMsargin,0,1,comp,0,0,0,0,0,0,1,0,1,49
mw,226948,saMsisfkzu,1,1,desid,0,0,1,0,0,0,0,0,1,82
mw,226955,saMsfzwa,0,1,comp,0,0,0,0,0,0,1,0,1,49
mw,226956,saMsfzwa,0,1,comp,0,0,0,0,0,0,1,0,1,50
mw,227010,saMskf,1,4,"caus,pass,desid,intens",1,1,1,1,0,0,0,0,1,455
mw,227101,saMstamB,1,3,"caus,desid",2,0,1,0,0,0,0,0,1,603
mw,227110,saMstamBana,1,1,caus,1,0,0,0,0,0,0,0,1,78
mw,227115,saMstamBayitf,1,1,caus,1,0,0,0,0,0,0,0,1,92
mw,227117,saMstamBayizu,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,162
mw,227118,saMstamBita,1,1,caus,1,0,0,0,0,0,0,0,1,88
mw,227126,saMstava,0,1,comp,0,0,0,0,0,0,1,0,1,113
mw,227140,saMstuta,0,1,comp,0,0,0,0,0,0,1,0,1,83
mw,227174,saMsTA,1,3,"caus,desid",2,0,1,0,0,0,0,0,1,1426
mw,227175,saMsTa,0,1,comp,0,0,0,0,0,0,1,0,1,71
mw,227176,saMsTa,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,227178,saMsTa,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,227179,saMsTa,0,1,comp,0,0,0,0,0,0,1,0,1,48
mw,227186,saMsTA,0,1,comp,0,0,0,0,0,0,1,0,1,65
mw,227188,saMsTA,1,1,caus,1,0,0,0,0,0,0,0,1,246
mw,227212,saMsTAna,0,1,comp,0,0,0,0,0,0,1,0,1,80
mw,227215,saMsTAna,0,1,comp,0,0,0,0,0,0,1,0,1,48
mw,227232,saMsTApaka,1,1,caus,1,0,0,0,0,0,0,0,1,91
mw,227249,saMsTita,0,1,comp,0,0,0,0,0,0,1,0,1,68
mw,227254,saMsTita,0,1,comp,0,0,0,0,0,0,1,0,1,83
mw,227256,saMsTita,0,1,comp,0,0,0,0,0,0,1,0,1,48
mw,227257,saMsTita,0,1,comp,0,0,0,0,0,0,1,0,1,65
mw,227275,saMsTiti,0,1,comp,0,0,0,0,0,0,1,0,1,50
mw,227286,saMsnA,1,1,caus,1,0,0,0,0,0,0,0,1,126
mw,227289,saMsnih,1,1,caus,1,0,0,0,0,0,0,0,1,123
mw,227294,saMsparDin,0,1,comp,0,0,0,0,0,0,1,0,1,68
mw,227296,saMspfS,1,1,caus,1,0,0,0,0,0,0,0,1,158
mw,227302,saMsparSana,0,1,comp,0,0,0,0,0,0,1,0,1,69
mw,227304,saMsparSin,0,1,comp,0,0,0,0,0,0,1,0,1,68
mw,227305,saMspfS,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,227306,saMspfzwa,0,1,comp,0,0,0,0,0,0,1,0,1,113
mw,227313,saMsPal,1,1,caus,1,0,0,0,0,0,0,0,1,107
mw,227323,saMsmi,1,1,desid,0,0,1,0,0,0,0,0,1,125
mw,227325,saMsmf,1,1,caus,1,0,0,0,0,0,0,0,1,287
mw,227329,saMsmAraka,1,2,"caus,comp",1,0,0,0,0,0,1,0,1,101
mw,227337,saMsmfti,0,1,comp,0,0,0,0,0,0,1,0,1,116
mw,227338,saMsyand,1,1,caus,1,0,0,0,0,0,0,0,1,147
mw,227341,saMsru,1,1,caus,1,0,0,0,0,0,0,0,1,129
mw,227360,saMsvid,1,1,caus,1,0,0,0,0,0,0,0,1,144
mw,227365,saMsvf,1,1,caus,1,0,0,0,0,0,0,0,1,189
mw,227367,saMhan,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,309
mw,227368,saMha,0,1,comp,0,0,0,0,0,0,1,0,1,15
mw,227442,saMhA,1,1,desid,0,0,1,0,0,0,0,0,1,131
mw,227447,saMhita,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,227450,saMhita,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,227452,saMhita,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,227453,saMhita,0,1,comp,0,0,0,0,0,0,1,0,1,48
mw,227501,saMhf,1,3,"caus,pass,intens",1,1,0,1,0,0,0,0,1,466
mw,227557,saMhftimat,0,1,comp,0,0,0,0,0,0,1,1,1,50
mw,227558,saMhriyamARa,1,1,pass,0,1,0,0,0,0,0,0,1,103
mw,227561,saMhfz,1,1,caus,1,0,0,0,0,0,0,0,1,127
mw,227571,saMharzita,1,1,caus,1,0,0,0,0,0,0,0,1,105
mw,227572,saMharzin,0,1,comp,0,0,0,0,0,0,1,0,1,48
mw,227586,saMhrAd,1,1,caus,1,0,0,0,0,0,0,0,1,182
mw,227598,saMhvArita,1,1,caus,1,0,0,0,0,0,0,0,1,152
mw,227712,sakOtuka,0,1,comp,0,0,0,0,0,0,1,1,1,138
mw,227783,sakalI,0,1,comp,0,0,0,0,0,0,1,0,1,49
mw,227808,sakfd,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,227829,sakfn,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,227833,sakfl,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,227864,saganDa,0,1,comp,0,0,0,0,0,0,1,0,1,100
mw,227876,sagarva,0,1,comp,0,0,0,0,0,0,1,1,1,147
mw,227892,sagotra,0,1,comp,0,0,0,0,0,0,1,1,1,69
mw,227935,saMkawa,0,1,comp,0,0,0,0,0,0,1,0,1,81
mw,227954,saMkaTA,0,1,comp,0,0,0,0,0,0,1,0,1,67
mw,227958,saMkamp,1,1,caus,1,0,0,0,0,0,0,0,1,120
mw,227983,saMkazwa,0,1,comp,0,0,0,0,0,0,1,0,1,16
mw,228000,saMkAS,1,1,caus,1,0,0,0,0,0,0,0,1,112
mw,228013,saMkuc,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,352
mw,228040,saMkocita,1,1,caus,1,0,0,0,0,0,0,0,1,114
mw,228045,saMkup,1,1,caus,1,0,0,0,0,0,0,0,1,170
mw,228047,saMkula,0,1,comp,0,0,0,0,0,0,1,0,1,71
mw,228057,saMkulita,0,1,comp,0,0,0,0,0,0,1,0,1,50
mw,228066,saMkf,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,300
mw,228092,saMkF,1,1,pass,0,1,0,0,0,0,0,0,1,115
mw,228114,saMkarin,0,1,comp,0,0,0,0,0,0,1,0,1,52
mw,228116,saMkarI,0,1,comp,0,0,0,0,0,0,1,0,1,35
mw,228123,saMkIrRa,0,1,comp,0,0,0,0,0,0,1,0,1,48
mw,228124,saMkIrRa,0,1,comp,0,0,0,0,0,0,1,0,1,55
mw,228149,saMkxp,1,1,caus,1,0,0,0,0,0,0,0,1,710
mw,228187,saMkalpaka,1,1,caus,1,0,0,0,0,0,0,0,1,95
mw,228193,saMkalpita,1,1,caus,1,0,0,0,0,0,0,0,1,146
mw,228197,saMkxpta,0,1,comp,0,0,0,0,0,0,1,0,1,50
mw,228200,saMketa,1,1,caus,1,0,0,0,0,0,0,0,1,325
mw,228240,saMkrand,1,1,caus,1,0,0,0,0,0,0,0,1,159
mw,228250,saMkram,1,1,caus,1,0,0,0,0,0,0,0,1,522
mw,228265,saMkramaRa,0,1,comp,0,0,0,0,0,0,1,0,1,69
mw,228273,saMkramita,1,1,caus,1,0,0,0,0,0,0,0,1,85
mw,228282,saMkrAnti,0,1,comp,0,0,0,0,0,0,1,0,1,63
mw,228295,saMkrAmaRa,1,1,caus,1,0,0,0,0,0,0,0,1,163
mw,228313,saMkleda,0,1,comp,0,0,0,0,0,0,1,0,1,69
mw,228316,saMkliS,1,1,pass,0,1,0,0,0,0,0,0,1,129
mw,228334,saMkzi,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,348
mw,228338,saMkzayita,1,1,caus,1,0,0,0,0,0,0,0,1,75
mw,228339,saMkzip,1,1,pass,0,1,0,0,0,0,0,0,1,170
mw,228386,saMkzuB,1,1,caus,1,0,0,0,0,0,0,0,1,142
mw,228393,saMkzoBita,1,1,caus,1,0,0,0,0,0,0,0,1,72
mw,228400,saMKyA,1,1,caus,1,0,0,0,0,0,0,0,1,178
mw,228446,saMKyAta,0,1,comp,0,0,0,0,0,0,1,0,1,33
mw,228462,saMgam,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,817
mw,228466,saMgata,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,228467,saMgata,0,1,comp,0,0,0,0,0,0,1,0,1,66
mw,228468,saMgata,0,1,comp,0,0,0,0,0,0,1,0,1,75
mw,228471,saMgata,0,1,comp,0,0,0,0,0,0,1,0,1,65
mw,228472,saMgata,0,1,comp,0,0,0,0,0,0,1,0,1,84
mw,228480,saMgati,0,1,comp,0,0,0,0,0,0,1,0,1,53
mw,228482,saMgati,0,1,comp,0,0,0,0,0,0,1,0,1,67
mw,228487,saMgati,0,1,comp,0,0,0,0,0,0,1,0,1,51
mw,228498,saMgama,0,1,comp,0,0,0,0,0,0,1,0,1,59
mw,228499,saMgama,0,1,comp,0,0,0,0,0,0,1,0,1,111
mw,228505,saMgama,0,1,comp,0,0,0,0,0,0,1,0,1,50
mw,228522,saMgamana,0,1,comp,0,0,0,0,0,0,1,0,1,60
mw,228525,saMgamita,1,1,caus,1,0,0,0,0,0,0,0,1,74
mw,228527,saMgamin,0,1,comp,0,0,0,0,0,0,1,0,1,52
mw,228541,saMguRa,0,1,comp,0,0,0,0,0,0,1,0,1,70
mw,228557,saMjuGukzA,1,1,desid,0,0,1,0,0,0,0,0,1,97
mw,228579,saMgE,1,1,pass,0,1,0,0,0,0,0,0,1,118
mw,228613,saMgrah,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,471
mw,228645,saMgraha,0,1,comp,0,0,0,0,0,0,1,0,1,33
mw,228663,saMgrahaRa,0,1,comp,0,0,0,0,0,0,1,0,1,91
mw,228681,saMgrAhita,1,1,caus,1,0,0,0,0,0,0,0,1,117
mw,228691,saMgrAm,1,1,desid,0,0,1,0,0,0,0,0,1,156
mw,228693,saMgrAma,0,1,comp,0,0,0,0,0,0,1,0,1,55
mw,228789,saMGI,0,1,comp,0,0,0,0,0,0,1,0,1,33
mw,228791,saMGaw,1,2,"caus,intens",1,0,0,1,0,0,0,0,1,367
mw,228794,saMGawana,0,1,comp,0,0,0,0,0,0,1,0,1,84
mw,228809,saMGaww,1,1,caus,1,0,0,0,0,0,0,0,1,449
mw,228838,saMGfz,1,1,pass,0,1,0,0,0,0,0,0,1,276
mw,228840,saMGarza,0,1,comp,0,0,0,0,0,0,1,0,1,47
mw,228848,saMGarzin,0,1,comp,0,0,0,0,0,0,1,0,1,50
mw,228851,saMGrA,1,1,caus,1,0,0,0,0,0,0,0,1,147
mw,228856,saKa,0,1,comp,0,0,0,0,0,0,1,0,1,70
mw,228860,saKitA,0,1,comp,0,0,0,0,0,0,1,1,1,31
mw,228861,saKitva,0,1,comp,0,0,0,0,0,0,1,1,1,31
mw,228862,saKitvana,0,1,comp,0,0,0,0,0,0,1,1,1,31
mw,229023,sajj,1,1,caus,1,0,0,0,0,0,0,0,1,253
