dict,view,rule,kind,sensitive_to_anusvara_visarga_policy,unit_index,prev_L,prev_pc,prev_k1,prev_iast,next_L,next_pc,next_k1,next_iast
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,32317,32876,3-0612,didyut,didyut,32877,3-0613,dityOhI,dityauhī
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,32403,32965,3-0621,dIvAkIrtya,dīvākīrtya,32966,3-0621,divAcara,divācara
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,32661,33233,3-0656,dIrGapallava,dīrghapallava,33234,3-0656,dIrGapad,dīrghapad
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,1,32777,33353,3-0664,duHSa,duḥśa,33354,3-0664,dukUla,dukūla
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,33275,33870,3-0697,dullala,dullala,33871,3-0697,dubanyasad,dubanyasad
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,33332,33931,3-0705,duzkft,duṣkṛt,33932,3-0705,duzkata,duṣkata
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,33352,33951,3-0706,duzwuti,duṣṭuti,33952,3-0706,duzwu,duṣṭu
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,33354,33953,3-0706,duzyaca,duṣyaca,33954,3-0706,duzpatana,duṣpatana
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,33747,34354,3-0734,dfzwigocara,dṛṣṭigocara,34355,3-0734,dfzwiguRa,dṛṣṭiguṇa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,34153,34775,3-0763,devAvI,devāvī,34776,3-0763,davAvfD,davāvṛdh
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,34448,35076,3-0784,dOrgatya,daurgatya,35077,3-0784,dorganDya,dorgandhya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,34668,35305,3-0800,dravyaprakfti,dravyaprakṛti,35306,3-0800,dravyatva,dravyatva
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,35102,35751,3-0836,dvipadikA,dvipadikā,35752,3-0836,dipari,dipari
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,35409,36069,3-0857,DanArDa,dhanārdha,36070,3-0857,DanArTin,dhanārthin
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,35469,36132,3-0861,DanOzen,dhanauṣen,36133,3-0861,Danozman,dhanoṣman
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,35798,36471,3-0900,Davalatva,dhavalatva,36472,3-0900,Dabalapakza,dhabalapakṣa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,36298,37010,3-0991,Dfzwokta,dhṛṣṭokta,37011,3-0991,Dfzwi,dhṛṣṭi
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,36482,37199,3-1009,DvajinyutsavasaMketa,dhvajinyutsavasaṃketa,37200,3-1009,Dvaji,dhvaji
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,36509,37228,3-1011,DvAsara,dhvāsara,37229,3-1011,Dvasti,dhvasti
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,36538,37257,3-1012,DvAntonmeza,dhvāntonmeṣa,37258,3-1012,Dvat,dhvat
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,36638,37259.510,3-1015,DA,dhā,37259.525,3-1015,koka,koka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,37753,38394,4-0106,nAnda,nānda,38395,4-0106,nAntra,nāntra
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,37798,38439,4-0110,nABivarza,nābhivarṣa,38440,4-0110,nABila,nābhila
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,37926,38569,4-0123,nAlAnda,nālānda,38570,4-0123,nAlandara,nālandara
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,38556,39214,4-0177,nirahaMkAra,nirahaṃkāra,39215,4-0177,nirahaMkata,nirahaṃkata
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,38630,39290,4-0182,nirAhAvant,nirāhāvant,39291,4-0183,nirAhAra,nirāhāra
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,38898,39569,4-0202,nirmAd,nirmād,39570,4-0202,nirmATin,nirmāthin
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,39297,39984,4-0235,viHSarkara,viḥśarkara,39985,4-0235,niHSalAka,niḥśalāka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,39420,40108,4-0246,nizkfti,niṣkṛti,40109,4-0246,nizkapa,niṣkapa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,1,39436,40124,4-0247,nizkrayaRa,niṣkrayaṇa,40125,4-0247,niHkrAmaRa,niḥkrāmaṇa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,39553,40242,4-0255,nizPena,niṣphena,40243,4-0255,nipyanda,nipyanda
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,39911,40608,4-0295,nIvara,nīvara,40609,4-0295,nIvan,nīvan
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,40020,40722,4-0309,nfmAdana,nṛmādana,40723,4-0309,namiTuna,namithuna
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,40038,40742,4-0311,nfSaMsavant,nṛśaṃsavant,40743,4-0311,naSaMsya,naśaṃsya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,40047,40751,4-0311,nfzA,nṛṣā,40752,4-0311,nazAc,naṣāc
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,40288,40996,4-0327,nEzaDIya,naiṣadhīya,40997,4-0327,carita,carita
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,40428,41137,4-0338,nyUNKay,nyūṅkhay,41138,4-0338,nyUNKanIya,nyūṅkhanīya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,40534,41246,4-0350,prakzIndra,prakṣīndra,41247,4-0350,pakzIya,pakṣīya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,40592,41304,4-0354,paNgu,paṅgu,41305,4-0354,paNkuka,paṅkuka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,40940,41665,4-0382,puwutfRaka,puṭutṛṇaka,41666,4-0382,pawutva,paṭutva
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,41006,41732,4-0389,paRavanDa,paṇavandha,41733,4-0389,paRava,paṇava
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,41217,41948,4-0418,pattropaskara,pattropaskara,41949,4-0418,pattrIya,pattrīya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,42201,42954,4-0536,parivarhavant,parivarhavant,42955,4-0536,paribAD,paribādh
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,42293,43048,4-0542,parirakzin,parirakṣin,43049,4-0542,parirakzaya,parirakṣaya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,42628,43387,4-0567,parohu,parohu,43388,4-0567,paroku,paroku
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,42736,43496,4-0575,parv,parv,43497,4-0575,parmAqi,parmāḍi
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,42929,43691,4-0591,pAlAlina,pālālina,43692,4-0591,palAva,palāva
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,43133,43900,4-0614,paSvEzwi,paśvaiṣṭi,43901,4-0614,paSvayana,paśvayana
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,43370,44149,4-0635,pARivanDa,pāṇivandha,44150,4-0635,pARiBuj,pāṇibhuj
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,43561,44349,4-0651,pApapAlikA,pāpapālikā,44350,4-0651,pAdapASa,pādapāśa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,43900,44699,4-0674,pArASarya,pārāśarya,44700,4-0674,pAraSaryAyaRa,pāraśaryāyaṇa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,44414,45222,4-0716,piturBft,piturbhṛt,45223,4-0716,pitumant,pitumant
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,44461,45270,4-0719,pitfvAnDava,pitṛvāndhava,45271,4-0719,pitfBUti,pitṛbhūti
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,44651,45462,4-0738,pIWaBU,pīṭhabhū,45463,4-0738,paWimarda,paṭhimarda
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,44874,45694,4-0755,puwodaka,puṭodaka,45695,4-0755,puw,puṭ
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,46147,46989,4-0858,pfTakzetra,pṛthakṣetra,46990,4-0858,pfTakcara,pṛthakcara
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,46532,47382,4-0883,potAla,potāla,47383,4-0884,potalaka,potalaka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,47014,47876,4-0921,pracIvala,pracīvala,47877,4-0921,pracIra,pracīra
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,48982,49878,4-1078,pravIra,pravīra,49879,4-1079,pravArabAhu,pravārabāhu
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,49181,50080,4-1096,prasavi,prasavi,50081,4-1096,prasavasTalI,prasavasthalī
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,49408,50311,4-1114,prahrAsa,prahrāsa,50312,4-1114,prahrAdi,prahrādi
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,49540,50446,4-1122,prAGAra,prāghāra,50447,4-1122,prAGarmasad,prāgharmasad
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,50046,50959,4-1157,prASvameDa,prāśvamedha,50960,4-1157,prASya,prāśya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,50795,51684.38,4-1217,prakzIndra,prakṣīndra,51684.39,4-1217,paYjara,pañjara
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,50803,51684.49,4-1219,pArayati,pārayati,51684.50,4-1219,parastrI,parastrī
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,51783,52664,5-0085,viWa,viṭha,52665,5-0085,biq,biḍ
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,52018,52899,5-0099,budDEqUka,buddhaiḍūka,52900,5-0099,budDi,buddhi
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,52663,53551,5-0147,brahmasAvarRa,brahmasāvarṇa,53552,5-0147,brahmasArvArRa,brahmasārvārṇa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,53069,53963,5-0192,Badanta,bhadanta,53964,5-0192,Bawantagopadatta,bhaṭantagopadatta
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,53120,54014,5-0197,Badrapura,bhadrapura,54015,5-0197,BadrapIWa,bhadrapīṭha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,53309,54205,5-0215,Barmas,bharmas,54206,5-0215,Bargasvant,bhargasvant
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,53458,54355,5-0227,Basita,bhasita,54356,5-0227,BamamUha,bhamamūha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,53813,54718,5-0263,BAvavanDana,bhāvavandhana,54719,5-0263,BAvaboDaka,bhāvabodhaka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,53828,54733,5-0263,BASataka,bhāśataka,54734,5-0263,BAvaSabalA,bhāvaśabalā
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,53885,54792,5-0275,BAsAy,bhāsāy,54793,5-0275,BAsan,bhāsan
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,54395,55313,5-0342,BUtAvizwa,bhūtāviṣṭa,55314,5-0342,BUtAviSa,bhūtāviśa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,54560,55480,5-0353,BUmyanantara,bhūmyanantara,55481,5-0353,BUmya,bhūmya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,54654,55574,5-0359,BUliNgA,bhūliṅgā,55575,5-0359,BUliNgaSakuna,bhūliṅgaśakuna
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,54710,55631,5-0366,BfgvISvaratIrTa,bhṛgvīśvaratīrtha,55632,5-0366,BfgvandIya,bhṛgvandīya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,54761,55682,5-0369,BftyA,bhṛtyā,55683,5-0369,BftyatA,bhṛtyatā
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,55297,56241,5-0427,maNgalacCAya,maṅgalacchāya,56242,5-0427,maNgalagiri,maṅgalagiri
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,55305,56249,5-0427,maNgalapura,maṅgalapura,56250,5-0427,maNgapuzpa,maṅgapuṣpa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,55380,56327,5-0435,maYcakASraya,mañcakāśraya,56328,5-0435,maYcakAmura,mañcakāmura
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,55551,56499,5-0446,maRwi,maṇṭi,56500,5-0446,maRw,maṇṭ
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,55752,56703,5-0467,maTra,mathra,56704,5-0467,maTya,mathya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,1,55915,56867,5-0482,madraMkara,madraṃkara,56868,5-0482,madragAra,madragāra
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,56126,57081,5-0495,maDuSvAsA,madhuśvāsā,57082,5-0495,maDuput,madhuput
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,56153,57108,5-0497,maDuhastya,madhuhastya,57109,5-0497,maDuka,madhuka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,56236,57193,5-0505,maDyaSIra,madhyaśīra,57194,5-0505,maDyaSAyin,madhyaśāyin
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,56246,57203,5-0506,maDyAkzaravistaralipi,madhyākṣaravistaralipi,57204,5-0506,maDyA,madhyā
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,56543,57505,5-0539,mantravIja,mantravīja,57506,5-0539,mantraBAzya,mantrabhāṣya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,56711,57678,5-0556,mandrayu,mandrayu,57679,5-0556,madrAjanI,madrājanī
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,57014,57987,5-0588,marmAvin,marmāvin,57988,5-0589,marmaka,marmaka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,57101,58075,5-0599,malAvaha,malāvaha,58076,5-0599,malAri,malāri
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,57196,58170,5-0605,mazi,maṣi,58171,5-0605,mazarARa,maṣarāṇa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,57691,58697,5-0639,mahAbArhata,mahābārhata,58698,5-0639,mahAbahu,mahābahu
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,1,58352,59396,5-0687,mAqaTa,māḍatha,59397,5-0687,mAMScatu,māṃścatu
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,58436,59482,5-0691,mAkzikASraya,mākṣikāśraya,59483,5-0691,mAkzika,mākṣika
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,58709,59761,5-0716,mADavAnala,mādhavānala,59762,5-0716,mADavaSrama,mādhavaśrama
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,59205,60273,5-0759,mAsavarttikA,māsavarttikā,60274,5-0759,mAsala,māsala
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,60230,61339,5-0863,mUlapuliSasidDAnta,mūlapuliśasiddhānta,61340,5-0863,mUlapAka,mūlapāka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,60321,61432,5-0867,mUzyAyaRa,mūṣyāyaṇa,61433,5-0867,mUzariHPa,mūṣariḥpha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,60486,61599,5-0878,mfLayAku,mṛḻayāku,61600,5-0878,mfqAku,mṛḍāku
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,60490,61603,5-0878,mfLIka,mṛḻīka,61604,5-0878,mfRAla,mṛṇāla
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,60677,61793,5-0891,meKalAvant,mekhalāvant,61794,5-0891,meKalArvin,mekhalārvin
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,60779,61899,5-0895,meDya,medhya,61900,5-0895,meNganATa,meṅganātha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,60864,61985,5-0902,meDira,medhira,61986,5-0902,maDizWa,madhiṣṭha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,61146,62269,5-0924,mOktimAlA,mauktimālā,62270,5-0924,mOktikaratna,mauktikaratna
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,61262,62387,5-0934,mliC,mlich,62388,5-0934,mlicCa,mliccha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,61267,62392,5-0934,mleC,mlech,62393,5-0934,mlecCa,mleccha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,61898,63034,5-0965,atisvara,atisvara,63035,5-0965,atikASa,atikāśa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,61908,63044,5-0965,anonimittam,anonimittam,63045,5-0965,atka,atka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,62085,63223,5-0972,aDivala,adhivala,63224,5-0972,aDibADitar,adhibādhitar
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,62197,63340,5-0977,aDveSa,adhveśa,63341,5-0977,aDvAna,adhvāna
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,62290,63435,5-0980,anaSana,anaśana,63436,5-0980,anam,anam
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,62596,63745,5-0992,anuSAyin,anuśāyin,63746,5-0992,anuSAya,anuśāya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,62684,63834,5-0995,anehas,anehas,63835,5-0995,anekAntika,anekāntika
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,63347,64505,5-1022,aBimarSana,abhimarśana,64506,5-1022,aBimarSan,abhimarśan
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,63766,64928,5-1037,ayasya,ayasya,64929,5-1037,apAtayAma,apātayāma
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,63958,65124,5-1046,arTavanDa,arthavandha,65125,5-1046,arTamAtra,arthamātra
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,64157,65328,5-1056,avakA,avakā,65329,5-1056,avakaSa,avakaśa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,64896,66083,5-1087,AkUpAra,ākūpāra,66084,5-1087,Akati,ākati
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,65231,66424,5-1102,ADyamana,ādhyamana,66425,5-1102,ADarya,ādharya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,65412,66606,5-1110,Apsarasa,āpsarasa,66607,5-1110,Aplaka,āplaka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,65558,66755,5-1116,Arava,ārava,66756,5-1116,ArabDavya,ārabdhavya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,65613,66810,5-1118,ArDya,ārdhya,66811,5-1118,Arca,ārca
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,65970,67170,5-1139,iLAdaDa,iḻādadha,67171,5-1139,iqAvant,iḍāvant
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,67272,68490,5-1199,upeya,upeya,68491,5-1199,upedaka,upedaka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,1,67777,69009,5-1222,evaMnyAya,evaṃnyāya,69010,5-1222,evaMvrata,evaṃvrata
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,67836,69068,5-1223,EndrAvAruRa,aindrāvāruṇa,69069,5-1224,EndraSira,aindraśira
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,68245,69479,5-1240,kaTanIya,kathanīya,69480,5-1241,katT,katth
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,68785,70027,5-1267,kalyahogaRane,kalyahogaṇane,70028,5-1267,kali,kali
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,69236,70484,5-1286,kArdameya,kārdameya,70485,5-1286,kArdami,kārdami
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,69342,70592,5-1291,kAlAya,kālāya,70593,5-1291,kAlApaka,kālāpaka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,69523,70777,5-1297,kisora,kisora,70778,5-1297,kizku,kiṣku
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,69628,70883,5-1301,kuwumbin,kuṭumbin,70884,5-1302,kuw,kuṭ
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,69915,71172,5-1312,kuloddeSa,kuloddeśa,71173,5-1312,kulamala,kulamala
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,69925,71182,5-1312,kuvala,kuvala,71183,5-1312,kubalaprasTa,kubalaprastha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,70361,71622,5-1329,kowaparAja,koṭaparāja,71623,5-1329,kAwara,kāṭara
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,70423,71684,5-1331,kozaja,koṣaja,71685,5-1331,koSaDAnya,kośadhānya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,70425,71686,5-1331,kozaDAvana,koṣadhāvana,71687,5-1331,koSaPala,kośaphala
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,71122,72396,5-1362,gaganaromanTa,gaganaromantha,72397,5-1362,gagaRAnanda,gagaṇānanda
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,71301,72576,5-1369,gamBIraSIla,gambhīraśīla,72577,5-1369,gaBIrikA,gabhīrikā
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,71537,72819,5-1381,guRadeva,guṇadeva,72820,5-1381,gaRaniDi,gaṇanidhi
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,71559,72841,5-1382,guRAnanda,guṇānanda,72842,5-1382,guRanandI,guṇanandī
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,71601,72885,5-1384,gurumattA,gurumattā,72886,5-1384,guramant,guramant
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,71854,73139,5-1393,gORasAropA,gauṇasāropā,73140,5-1393,gORasADyavasAnA,gauṇasādhyavasānā
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,71880,73165,5-1394,gOrIvara,gaurīvara,73166,5-1394,gOrAvrata,gaurāvrata
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,72908,74205,5-1438,jayaDara,jayadhara,74206,5-1438,japanfsiMha,japanṛsiṃha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,73012,74309,5-1441,jAwAlikA,jāṭālikā,74310,5-1441,jAwAkarRIputra,jāṭākarṇīputra
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,73693,74993,5-1468,tArAmaya,tārāmaya,74994,5-1468,tarAvalI,tarāvalī
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,73740,75040,5-1470,tirohay,tirohay,75041,5-1470,tirAhnya,tirāhnya
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,74066,75368,5-1481,trisaraka,trisaraka,75369,5-1481,trimuparRa,trimuparṇa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,74150,75452,5-1484,daRqakAsana,daṇḍakāsana,75453,5-1484,daRqakAzWa,daṇḍakāṣṭha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,74915,76232,5-1511,dozAmanya,doṣāmanya,76233,5-1511,dAzAy,dāṣāy
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,74918,76235,5-1511,dohe,dohe,76236,5-1511,dohaka,dohaka
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,75040,76361,5-1516,dvArvant,dvārvant,76362,5-1516,dvApazwa,dvāpaṣṭa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,75435,76766,5-1533,nAgnajit,nāgnajit,76767,5-1533,nagnahu,nagnahu
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,76053,77396,5-1556,nivicikitsa,nivicikitsa,77397,5-1556,nirvimarSa,nirvimarśa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,76269,77615,5-1564,nIsOra,nīsaura,77616,5-1564,nIsARa,nīsāṇa
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,77045,78399,5-1593,pAWikAyana,pāṭhikāyana,78400,5-1593,pAWAna,pāṭhāna
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,78202,79567,5-1633,prAkzAlana,prākṣālana,79568,5-1633,prAkzaMsTa,prākṣaṃstha
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,79181,80561,5-1670,mahAmarutvatIya,mahāmarutvatīya,80562,5-1670,mahaHmAtra,mahaḥmātra
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,79394,80779,5-1676,mlecCa,mleccha,80780,5-1677,mokzay,mokṣay
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,79516,80888,6-0013,yajIyaMs,yajīyaṃs,80889,6-0013,yaj,yaj
pwg,main,M-nasal/Hi-sib/Hf-slot/G-keep,isolated,0,79745,81122,6-0031,yatimETuna,yatimaithuna,81123,6-0031,yatiBrazwa,yatibhraṣṭa
