dict,L,k1,n_preverb_sub,preverbs
pwg,71919,kruS,4,apa|ud|upa|pari
pwg,71955,klid,3,A|pra|vi
pwg,71957,kliS,2,pari|sam
pwg,71970,kvaR,1,pari
pwg,71971,kvaT,1,nis
pwg,71992,kzan,1,vi
pwg,72027,kzar,3,A|upa|pra
pwg,72028,kzal,2,pari|pra
pwg,72031,kzA,4,apa|api|pari|sam
pwg,72048,kzi,1,prati
pwg,72049,kzi,7,api|ava|upa|nis|pra|vi|sam
pwg,72074,kzip,16,aDi|ava|A|vyA|ud|samud|upa|ni|vini|saMni|nis|vinis|pari|prati|vi|sam
pwg,72102,kzu,1,pari
pwg,72124,kzuB,1,ni
pwg,72261,KaRqay,3,ava|pari|vi
pwg,72270,Kan,5,ud|prod|samud|ni|pra
pwg,72334,KAd,2,A|pra
pwg,72351,Kid,2,nis|vi
pwg,72384,KyA,12,anvA|pratyA|vyA|anuvyA|samA|pari|pra|prati|vi|pravi|sam|parisam
pwg,72486,gaRay,3,A|pari|vi
pwg,72530,gad,5,anu|ni|praRi|vini|pra
pwg,72578,gam,35,ati|aDi|anu|vyapa|api|aBi|samaBi|ava|vyava|A|aDyA|anvA|samaByA|aByupA|paryupA|nyA|paryA|pratinyA|samA|ud|apod|upa|aByupa|samupa|ni|upani|saMni|nis|pari|vi|sam|anusam|aBisam|upasam|sama
pwg,72589,gar,4,aBi|aByA|prati|sam
pwg,72590,gar,3,ud|pratyud|ni
pwg,72591,gar,3,ud|pra|prati
pwg,72610,garj,4,aBi|ud|pra|prati
pwg,72623,garD,2,aBi|pra
pwg,72664,gal,3,ni|nis|vi
pwg,72672,galB,1,pra
pwg,72694,gA,3,aBi|pari|vipari
pwg,72695,gA,7,anu|ava|A|ud|upa|pra|saMpra
pwg,72760,gAh,2,ava|vi
pwg,72827,guRay,1,anu
pwg,72852,guRW,3,ava|samava|A
pwg,72856,gup,2,aDi|anu
pwg,72871,gur,1,ava
pwg,72905,guh,5,samaBi|samava|upa|ni|pari
pwg,73175,graT,2,ud|pra
pwg,73181,graB,15,anu|samanu|aBi|ava|upA|ud|upod|upa|ni|pari|pra|prati|upaprati|vi|sam
pwg,73182,gras,2,A|pari
pwg,73248,Gaw,4,vyA|ud|vi|sam
pwg,73268,Gaww,5,ava|A|samud|pari|sam
pwg,73285,Gar,1,prA
pwg,73288,Garz,2,ava|ni
pwg,73304,Guw,1,vyA
pwg,73311,Guz,3,ud|prod|pari
pwg,73313,GUrR,3,A|vyA|vi
pwg,73340,GrA,3,anu|ava|vyA
pwg,73347,cakAs,1,sam
pwg,73381,cakz,9,anu|A|nirA|vyA|pari|pra|saMpra|vi|udvi
pwg,73447,cat,1,pra
pwg,73618,car,21,ati|aDi|aBi|vyaBi|ava|A|aByudA|samudA|samA|ud|pratyud|upa|ni|pari|saMpari|prati|vi|pravi|saMpravi|sam|parisam
pwg,73642,carc,1,vi
pwg,73663,cal,4,ud|prod|vi|sam
pwg,73735,ci,7,apa|avA|ud|upa|ni|pra|vi
pwg,73736,ci,7,apa|ava|upa|nis|parinis|pari|vi
pwg,73754,cit,3,vi|savi|sam
pwg,73835,cint,4,pari|vi|pravi|saMvi
pwg,73883,cud,2,pra|sama
pwg,73887,cumb,1,pari
pwg,73925,cezw,2,A|vi
pwg,73971,cyu,4,pari|pra|prati|vi
pwg,73996,Cad,7,ava|A|ud|apod|pra|vipra|prati
pwg,73997,Cad,1,upa
pwg,74023,Card,1,A
pwg,74032,CA,4,ava|A|vi|nyAvi
pwg,74051,Cid,5,ava|A|samud|pari|vi
pwg,74059,Cur,1,vi
pwg,74139,jan,2,aBi|upa
pwg,74225,jar,1,nis
pwg,74284,jalp,1,pari
pwg,74293,jas,2,prod|ni
pwg,74383,ji,4,apa|vinis|parA|vi
pwg,74434,jIv,6,A|aByud|pratyud|upa|pra|sam
pwg,74482,juz,2,anu|upa
pwg,74519,jYA,17,ati|anu|pratyaByanu|apa|aBi|pratyaBi|ava|A|upa|nis|pari|pratipra|prati|vi|prativi|saMvi|sam
pwg,74568,jyut,1,ava
pwg,74611,jramB,2,ud|vi
pwg,74612,jvar,1,sam
pwg,74617,jval,6,ava|ud|samud|pra|saMpra|sam
pwg,74644,waNk,1,nis
pwg,74715,takz,1,anu
pwg,74796,tan,7,A|samA|pra|vi|pravi|sam|parisam
pwg,74844,tap,6,aBi|ud|upa|pari|pra|prati
pwg,74860,tam,2,ava|ni
pwg,74867,tar,11,ava|ud|prod|nis|pari|pra|prati|vi|pravi|sam|anusam
pwg,74892,tark,2,pari|prati
pwg,74915,tarj,1,sam
pwg,74920,tard,3,upa|pra|sam
pwg,74921,tarp,3,pari|vi|sam
pwg,75096,tud,2,prati|sam
pwg,75119,tul,1,sam
pwg,75134,tuz,3,aBi|pari|sam
pwg,75228,tyaj,1,pari
pwg,75243,tras,2,pari|vi
pwg,75416,tvar,2,ati|pra
pwg,75427,daMS,2,A|nis
pwg,75497,dam,1,ud
pwg,75515,dar,5,pari|prati|vi|udvi|pravi
pwg,75526,darp,1,pra
pwg,75532,darS,2,pratyA|ni
pwg,75540,dal,1,vi
pwg,75578,dah,5,anu|ni|pra|vi|sam
pwg,75584,dA,10,anu|A|aByA|upA|samupA|vyA|samA|pari|pra|saMpra
pwg,75585,dA,2,ava|vi
pwg,75586,dA,1,vi
pwg,75730,div,1,aBi
pwg,75764,diS,7,anu|A|vyA|ud|samud|upa|pari
pwg,75768,dih,3,ni|sam|aBisam
pwg,75778,dIp,2,pra|vi
pwg,75809,du,1,pra
pwg,76003,duz,3,upa|pra|vi
pwg,76032,duh,2,nis|pra
pwg,76260,dyut,1,vi
pwg,76320,dru,6,anu|aBi|aByud|upa|saMpra|vi
pwg,76327,druh,1,pra
pwg,76472,Dam,3,aBi|A|pratyA
pwg,76478,Dar,9,ava|paryava|ud|upa|ni|nis|pari|vi|sam
pwg,76548,Darz,2,pari|sam
pwg,76560,DA,25,antar|api|aBi|samaBi|ava|upAva|vyava|A|atyA|anvA|samA|upa|ni|unni|upani|praRi|saMni|pari|prati|vi|prativi|sam|anusam|aBisam|prasam
pwg,76607,DAv,6,nis|parA|pari|pra|anupra|saMpra
pwg,76639,DU,10,ava|vyava|vyA|ud|samud|ni|pari|vi|anuvi|pravi
pwg,76687,DyA,3,aBi|upa|praRi
pwg,76709,DvaMs,5,anu|apa|vini|prati|vi
pwg,76776,nad,2,ud|pari
pwg,76786,nand,2,pratyaBi|samaBi
pwg,76812,nam,13,anu|aBi|ava|A|ud|pratyud|samud|upa|ni|nis|pari|pra|vi
pwg,76849,nart,5,anu|aBi|upa|pra|sam
pwg,76853,nard,3,aBi|vi|sam
pwg,76899,naS,2,nis|pravi
pwg,76913,nah,4,api|ud|pari|sam
pwg,77104,nij,3,pratyava|nis|pra
pwg,77118,nid,1,pari
pwg,77582,nI,13,anu|apa|A|upA|pratyA|ud|upa|samupa|ni|pari|pra|vi|sam
pwg,77619,nu,1,pra
pwg,77622,nud,7,ava|upA|aBinis|pra|saMpra|vi|sam
pwg,77877,paw,3,ud|vinis|vi
pwg,77892,paW,5,ati|anu|pari|pra|vi
pwg,77895,paR,1,pra
pwg,77908,pat,13,ati|aBi|A|aByA|ud|aByud|ni|pratini|parA|pari|pra|vi|sam
pwg,77943,pad,20,ati|samanu|aBi|A|samA|ud|pratyud|vyud|samud|upa|samupa|nis|pra|anupra|prati|viprati|saMprati|vi|sam|aBisam
pwg,78024,par,8,aBi|ava|A|ni|pari|pra|prati|sam
pwg,78025,par,1,ati
pwg,78026,par,1,vyA
pwg,78348,paS,2,pra|prati
pwg,78370,pA,3,A|nis|pra
pwg,78372,pA,2,anUd|pratyud
pwg,78550,pAlay,2,pra|prati
pwg,78651,pI,1,ud
pwg,78658,pIq,3,nis|pra|prati
pwg,78840,pUj,1,pra
pwg,79081,praC,2,A|sam
pwg,79693,prI,1,A
pwg,79736,plu,9,aDi|anu|aBi|samaBi|A|ud|pari|vi|sam
pwg,79737,pluz,1,vi
pwg,79824,banD,6,anu|A|ud|ni|upani|pari
pwg,79852,barh,1,upa
pwg,79906,bAD,1,aDi
pwg,79965,buD,2,ava|ud
pwg,80043,brU,1,sam
pwg,80067,Baj,2,A|vi
pwg,80071,BaYj,1,nis
pwg,80102,Bar,3,ni|pari|sam
pwg,80114,Barts,2,ni|vinis
pwg,80136,BA,6,ava|A|ud|nis|vinis|vi
pwg,80183,BAz,3,samaBi|A|pari
pwg,80190,BAs,3,vyava|ud|prati
pwg,80199,Bid,4,ud|vi|pravi|sam
pwg,80219,Buj,4,anu|samA|samupa|sam
pwg,80224,BU,4,anu|ud|pari|pra
pwg,80282,BraMS,1,vi
pwg,80284,Brajj,1,ava
pwg,80285,Bram,5,ud|pari|pra|vi|sam
pwg,80310,majj,2,ud|ni
pwg,80347,maT,6,aDi|nis|vinis|pari|pra|vi
pwg,80354,mad,4,ud|pra|vi|sam
pwg,80410,man,6,ava|A|upa|ni|pra|aBipra
pwg,80440,mantray,4,aBi|upA|upa|nis
pwg,80473,mar,1,anu
pwg,80474,mar,2,ni|pra
pwg,80487,marj,4,apa|aBi|pra|anuvi
pwg,80490,mard,1,pra
pwg,80500,marS,3,A|parA|pravi
pwg,80603,mA,4,anu|apa|ud|parinis
pwg,80690,miz,1,ni
pwg,80706,muc,3,nis|prati|vi
pwg,80709,mud,1,pra
pwg,80780,mokzay,1,vi
pwg,80800,mluc,1,ni
pwg,80813,yakz,1,pra
pwg,80867,yaj,14,ati|anu|apa|aBi|ava|nirava|A|samA|upa|atyupa|pari|pra|prati|sam
pwg,81094,yat,19,aDi|anu|A|atyA|anvA|samA|upa|ni|nis|pratinis|pari|pra|saMpra|prati|vi|aDivi|sam|aBisam|pratisam
pwg,81508,yantray,3,upa|ni|sam
pwg,81523,yaB,2,pra|prati
pwg,81526,yam,36,aDi|anu|antar|A|aByA|udA|upA|nirA|paryA|vyA|samA|aBisamA|ud|aByud|upod|prod|pratyud|samud|upa|ni|pariRi|pratini|vini|saMni|pari|pra|atipra|anupra|Apra|upapra|pratipra|saMpra|prati|vi|sam|upasam
pwg,81807,yas,9,ava|A|samA|ud|ni|nis|pra|vi|sam
pwg,81815,yA,71,acCa|ati|vyati|samati|aDi|anu|samanu|antar|apa|aByapa|pratyapa|vyapa|vyApa|api|aBi|pratyaBi|samaBi|ava|A|atyA|aByA|udA|upA|aByupA|samupA|paryA|anuparyA|prA|upaprA|pratiprA|pratyA|samA|aBisamA|ud|aByud|pratyud|samud|upa|aByupa|upopa|pratyupa|samupa|ni|pariRi|praRi|nis|aBinis|pratinis|vinis|parA|pari|anupari|pra|anupra|aBipra|upapra|paripra|pratipra|vipra|saMpra|anusaMpra|aBisaMpra|upasaMpra|prati|vi|aBivi|sam|anusam|aBisam|upasam|pratisam
pwg,81827,yAc,11,anu|pratyanu|api|aBi|samaBi|A|upa|nis|pra|saMpra|sam
pwg,82108,yu,15,vyati|aBi|A|aByA|udA|samA|ud|ni|pari|pra|pratipra|prati|vi|pravi|sam
pwg,82109,yu,5,apa|ava|nis|pra|vi
pwg,82185,yucC,1,pra
pwg,82186,yuj,41,aDi|anu|aByanu|paryanu|samanu|apa|aBi|pratyaBi|A|upA|samupA|vyA|samA|aBisamA|ud|samud|upa|vyupa|samupa|ni|anuni|upani|vini|saMni|nis|vinis|pra|atipra|anupra|aBipra|pratipra|vipra|saMpra|prati|vi|sam|anusam|aBisam|upasam|pratisam|visam
pwg,82233,yuD,11,anu|aBi|A|prA|ud|ni|pra|saMpra|prati|sam|pratisam
pwg,82252,yup,2,A|sam
pwg,82366,yez,1,nis
pwg,82848,rakz,12,aDi|anu|aBi|ava|A|upa|pari|saMpari|pra|prati|vi|sam
pwg,82999,rac,3,A|upa|vi
pwg,83005,raj,11,anu|apa|aBi|samaBi|ud|upa|prati|vi|sam|anusam|aBisam
pwg,83092,raw,2,A|pari
pwg,83494,rad,2,pra|vi
pwg,83506,raD,3,upa|ni|pari
pwg,83511,ran,2,ni|vi
pwg,83534,rap,4,A|pari|pra|prati
pwg,83536,rapS,1,vi
pwg,83542,raB,19,aBi|A|anvA|vyanvA|samanvA|aByA|samupA|prA|pratyA|vyA|samA|anusamA|upasamA|pari|saMpari|sam|anusam|aBisam|prati
pwg,83556,ram,20,ati|anu|apa|aBi|ava|upAva|A|upA|vyupA|samA|ud|upa|vyupa|ni|pari|pra|prati|vi|pravi|sam
pwg,83584,ramb,2,ava|A
pwg,83587,ramB,1,upa
pwg,83704,ras,4,anu|aBi|A|vi
pwg,83873,rah,1,vi
pwg,83892,rA,2,vyati|sam
pwg,83894,rA,1,aBi
pwg,83977,rAj,14,ati|anu|aBi|upa|nis|pari|prati|vi|ativi|aDivi|anuvi|aBivi|saMvi|sam
pwg,84433,rAD,13,anu|apa|aBi|ava|A|upA|samA|upa|pra|prati|vi|sam|aBisam
pwg,84683,rAs,1,pari
pwg,84723,ri,7,anu|A|ni|nis|pra|vi|sam
pwg,84750,riK,1,A
pwg,84758,ric,11,ati|atyati|vyati|anu|aBi|A|ud|samud|ni|pra|vi
pwg,84766,rip,1,api
pwg,84777,riP,2,ava|A
pwg,84778,riB,2,aBi|vi
pwg,84795,riS,2,A|vi
pwg,84799,riz,3,anu|aBi|A
pwg,84816,rih,4,A|pari|prati|sam
pwg,84835,ru,7,anu|aBi|A|upa|prati|vi|sam
pwg,84873,ruc,16,ati|anu|aBi|ava|A|ud|upa|nis|pari|pra|saMpra|prati|vi|ativi|aBivi|sam
pwg,84911,ruj,9,ava|A|samA|ud|samupa|pari|pra|vi|sam
pwg,84934,rud,6,anu|aBi|ava|upA|pra|vi
pwg,85041,ruD,4,ava|ud|pra|vi
pwg,85042,ruD,28,anu|apa|vyapa|aBi|ava|paryava|pratyava|samava|A|samA|ud|upa|pratyupa|samupa|ni|upani|saMni|pari|pra|saMpra|prati|vi|prativi|sam|atisam|aBisam|upasam|pratisam
pwg,85085,ruz,5,aBi|A|saMpra|vi|sam
pwg,85093,ruh,47,ati|vyati|aDi|anvaDi|upADi|samaDi|anu|vyapa|api|samapi|aBi|samaBi|ava|aDyava|anvava|aByava|upAva|pratyava|aBipratyava|vyava|A|atyA|aDyA|anvA|upAnvA|samanvA|aByA|avA|udA|upA|samupA|paryA|prA|pratyA|samA|anusamA|aBisamA|upa|ni|nis|pra|anupra|aBipra|prati|vi|sam|upasam
pwg,85110,rUkzay,1,vi
pwg,85148,rUpay,3,ni|pra|vi
pwg,85183,rUz,1,sam
pwg,85207,rej,2,pra|sam
pwg,85641,lakzay,11,ati|aBi|A|upA|samA|upa|aByupa|samupa|saMprati|vi|sam
pwg,85715,lag,7,anu|ava|A|samA|pari|vi|sam
pwg,85874,laNG,11,ati|aBi|ava|ud|samud|pari|prati|vi|ativi|saMvi|sam
pwg,85886,lajj,3,aDi|vi|sam
pwg,85971,lap,11,anu|apa|aBi|A|samA|ud|pra|vipra|vi|pravi|sam
pwg,85996,laB,18,anu|aBi|A|anvA|upA|pratyA|samA|ud|upa|pratyupa|samupa|pari|pra|vipra|prati|vi|pravi|sam
pwg,86010,lamb,15,ava|samava|A|aDyA|apA|vyA|samA|ud|samud|pari|pra|aBipra|prati|vi|pravi
pwg,86045,lal,4,upA|ud|upa|sam
pwg,86156,laz,5,apa|aBi|samaBi|A|pari
pwg,86163,las,8,anu|aBi|ud|prod|samud|pari|vi|pravi
pwg,86354,liK,17,apa|aBi|ava|A|vyA|samA|ud|prod|samud|upa|nis|vinis|pari|pra|prati|vi|sam
pwg,86381,liNgay,1,ud
pwg,86404,lip,12,anu|aBi|ava|A|samA|upa|paryupa|ni|pari|pra|vi|sam
pwg,86437,lih,11,ava|A|pratyA|ud|nis|pari|pra|prati|vi|sam|parisam
pwg,86440,lI,23,anu|apa|aBi|ava|vyava|samava|A|pratyA|ud|upa|ni|apani|aBini|saMni|pra|vipra|saMpra|prati|vi|anuvi|aBivi|pravi|sam
pwg,86488,luYc,4,ava|A|ud|vi
pwg,86494,luW,6,ud|nis|parinis|pari|pra|vi
pwg,86495,luW,1,nis
pwg,86499,luq,10,A|vyA|samA|nis|pari|vipra|prati|vi|ativi|sam
pwg,86500,luRw,2,nis|vi
pwg,86504,luRW,4,ava|ud|nis|vi
pwg,86517,lup,17,apa|aBi|ava|anvava|A|vyA|ud|samud|ni|pari|vipari|pra|vipra|saMpra|vi|pravi|sam
pwg,86526,luB,13,anu|aBi|ava|A|upa|pari|pra|upapra|vipra|saMpra|prati|vi|sam
pwg,86530,lul,5,aBi|A|ud|vi|sam
pwg,86539,lU,10,vyati|aBi|A|nyA|vyA|ud|nis|pra|vipra|vi
pwg,86635,lok,10,aBi|ava|samava|A|samA|ud|pari|vi|pravi|sam
pwg,86785,loc,7,A|anvA|avA|paryA|samA|ud|nis
pwg,87302,vac,22,acCa|ati|aDi|anu|aByanu|apa|aBi|A|ud|upa|ni|nis|parA|pari|pra|anupra|paripra|pratipra|saMpra|prati|vi|sam
pwg,87492,vaYc,9,acCa|anu|aBi|A|ud|upa|nis|pari|sam
pwg,87647,vad,36,acCa|ati|aByati|aDi|anu|aByanu|apa|aBi|pratyaBi|samaBi|ava|vyava|A|samA|ud|pratyud|upa|pratyupa|ni|nis|aBinis|parA|aBiparA|pari|pra|anupra|upapra|vipra|saMpra|prati|vi|sam|upasam|parisam|pratisam|visam
pwg,87675,vaD,13,apa|aBi|samaBi|A|aByA|ud|upa|ni|nis|parA|pra|prati|vi
pwg,87736,van,6,api|aBi|A|ni|pra|sam
pwg,87964,vand,6,anu|aBi|pari|pra|prati|sam
pwg,88003,vap,2,pari|pra
pwg,88004,vap,31,aDi|anu|apa|api|aBi|A|aDyA|anvA|paryA|pratyA|vyA|samA|ud|upa|ni|upani|pariRi|saMni|nis|anunis|aBinis|parinis|pratinis|saMnis|parA|pari|pra|aBipra|prati|vi|sam
pwg,88042,vam,6,aBi|A|ud|nis|vinis|parA
pwg,88101,var,28,anu|apa|api|aBi|A|apA|upA|samupA|paryA|prA|vyA|samA|ud|ni|upani|pratini|vini|saMni|nis|pari|aBipari|saMpari|pra|prati|vi|sam|aBisam|samaBisam
pwg,88102,var,11,apa|aBi|A|vyA|ud|nis|pari|pra|prati|vi|sam
pwg,88405,varj,25,aDi|anu|apa|vyapa|samapa|api|aBi|ava|A|apA|prA|vyA|parivyA|samA|ud|ni|anuni|parA|pari|saMpari|pra|anupra|prati|vi|sam
pwg,88455,varRay,10,anu|samanu|aBi|vyA|upa|ni|nis|vinis|pra|sam
pwg,88503,vart,78,acCa|ati|aByati|vyati|samati|aDi|anu|samanu|apa|vyapa|samapa|api|aBi|samaBi|ava|aByava|nyava|samava|A|anvA|apA|aByA|udA|upA|aByupA|paryupA|nyA|paryA|anuparyA|apaparyA|aBiparyA|upaparyA|pratiparyA|viparyA|prA|pratyA|vyA|samA|aBisamA|upasamA|ud|samud|upa|samupa|ni|anuni|aBini|upani|aByupani|parini|pratini|vini|saMni|nis|aBinis|upanis|vinis|parA|pari|anupari|vipari|saMpari|pra|atipra|anupra|aBipra|upapra|paripra|pratipra|saMpra|aBisaMpra|prati|vi|ativi|anuvi|sam|aDisam|aBisam
pwg,88549,varD,20,ati|aDi|anu|aBi|samaBi|A|ud|ni|pari|pra|aBipra|pratipra|saMpra|prati|vi|aBivi|pravi|saMvi|sam|aBisam
pwg,88611,varz,15,ati|anu|aBi|samaBi|ava|A|ud|nis|pari|pra|aBipra|saMpra|prati|vi|sam
pwg,88697,val,3,A|vi|sam
pwg,88767,valg,7,aBi|A|vyA|parA|pra|vi|sam
pwg,88834,valh,2,upa|pra
pwg,88839,vaS,2,aBi|samA
pwg,88913,vas,5,aDi|apa|vi|aBivi|parivi
pwg,88914,vas,13,aDi|anu|aBi|upa|ni|pratini|saMni|pari|pra|prati|vi|sam|aBisam
pwg,88916,vas,29,aDi|anu|samanu|antar|aBi|A|aDyA|udA|upA|samA|ud|paryud|samud|upa|samupa|ni|aDini|saMni|nis|pari|pra|apapra|vipra|prati|vi|nirvi|sam|aDisam|aBisam
pwg,88918,vas,1,anu
pwg,88919,vas,5,ud|ni|nis|pari|pra
pwg,89199,vah,37,ati|vyati|samati|aDi|anu|apa|pratyapa|vyapa|aBi|A|anvA|aByA|udA|samudA|upA|nirA|samA|ud|prod|samud|upa|samupa|ni|pariRi|praRi|nis|parA|pari|pra|atipra|anupra|aBipra|prati|vi|nirvi|sam|anusam
pwg,89277,vA,19,ati|anu|apa|aBi|ava|A|ud|anUd|upa|pariRi|nis|anunis|parinis|parA|pra|vi|anuvi|sam|anusam
pwg,89278,vA,8,ati|aBi|ud|upa|nis|pra|atipra|vi
pwg,89279,vA,2,aByA|upa
pwg,89280,vA,13,apa|A|samA|ud|upa|nis|pari|pra|atipra|anupra|saMpra|vi|sam
pwg,89523,vAjay,1,upa
pwg,89582,vAYC,4,aBi|samaBi|sam|aBisam
pwg,90523,vAS,8,anu|pratyanu|aBi|ud|ni|pra|prati|sam
pwg,90578,vAsay,5,aDi|anu|aBi|A|sam
pwg,90701,vAh,1,pra
pwg,91083,viGnay,1,sam
pwg,91096,vic,5,apa|aTyapa|pra|vi|pravi
pwg,91216,vij,10,aBi|A|samA|ud|paryud|prod|samud|pra|vi|sam
pwg,91581,vid,22,anu|samanu|aBi|vyava|A|samA|ni|atini|vini|saMni|nis|pari|pra|anupra|pratipra|prati|saMprati|vi|sam|anusam|aBisam|pratisam
pwg,91583,vid,13,aDi|anu|aBi|A|upa|nis|parinis|pari|pra|prati|vi|sam|aBisam
pwg,91835,viD,1,upa
pwg,92152,vip,8,ud|pari|pra|aBipra|saMpra|vi|pravi|sam
pwg,93196,viS,48,aDi|anu|apa|aBi|A|anvA|aByA|upA|samupA|nyA|nirA|prA|vyA|samA|upa|aDyupa|anUpa|aByupa|upopa|samupopa|paryupa|pratyupa|vyupa|samupa|ni|aDini|aBini|pratyaBini|upani|pariRi|praRi|pratini|vini|saMni|aBisaMni|nis|pari|pra|anupra|aBipra|pratipra|saMpra|vi|anuvi|sam|anusam|aBisam|upasam
pwg,93713,viz,7,A|upa|ni|nis|pari|pra|sam
pwg,94345,vI,10,ati|apa|aBi|ava|A|upA|upa|ni|pra|prati
pwg,94347,vI,5,apa|aBi|A|ud|pra
pwg,94349,vI,1,A
pwg,94370,vIj,7,anu|aBi|A|ud|upa|pari|sam
pwg,95090,vfzAy,2,A|ud
pwg,95452,ven,3,anu|apa|vi
pwg,95474,vel,1,ud
pwg,95487,vell,3,anu|ud|vi
pwg,95554,vezw,18,anu|apa|aBi|A|samA|ud|upa|ni|upani|nis|pari|saMpari|pra|saMpra|prati|vi|sam|pratisam
pwg,96220,vyac,2,ud|sam
pwg,96268,vyaT,5,pari|pra|saMpra|vi|sam
pwg,96281,vyaD,24,ati|vyati|anu|apa|vyapa|aBi|ava|A|upA|vyA|samA|ud|upa|ni|aDini|nis|parA|pari|pra|atipra|vipra|prati|vi|sam
pwg,96461,vyA,13,aDi|apa|api|aBi|ava|A|ud|upa|ni|pari|sam|anusam|upasam
pwg,96768,vyUh,1,prati
pwg,96821,vraj,26,ati|vyati|anu|samanu|apa|aBi|A|udA|pratyudA|upA|pratyA|samA|ud|pratyud|upa|pratyupa|nis|pari|pra|anupra|aBipra|vipra|prati|sam|anusam|upasam
pwg,96864,vraRay,1,nis
pwg,96901,vratay,1,upa
pwg,96929,vraSc,9,api|ava|A|ni|nis|pari|pra|vi|sam
pwg,96986,vlI,4,aBi|nis|pra|sam
pwg,97001,SaMs,22,ati|aDi|anu|aBi|ava|A|udA|upA|pratyA|samA|ud|nis|parA|pra|atipra|samatipra|aBipra|prati|vi|aBivi|sam|upasam
pwg,97013,Sak,5,anu|pari|pra|prati|sam
pwg,97014,Sak,2,A|upa
pwg,97244,SaNk,11,ati|vyati|aBi|A|upA|upa|pari|prati|vi|aBivi|sam
pwg,97434,Sat,7,apa|ava|ni|parA|pra|vi|sam
pwg,97732,Sad,4,vyava|A|pari|pra
pwg,97760,Sap,6,anu|aBi|ava|pari|prati|sam
pwg,97843,Sabday,5,anu|aBi|pari|vi|sam
pwg,97899,Sam,16,anu|aBi|ava|samava|upa|aByupa|vyupa|samupa|ni|praRi|pari|pra|anupra|saMpra|prati|sam
pwg,97901,Sam,8,ni|anuni|samanuni|aBini|upani|praRi|vini|saMni
pwg,98029,Sar,16,vyati|anu|api|ava|A|ni|nis|parA|pari|pra|prati|vi|aBivi|nirvi|pravi|sam
pwg,98205,SarD,2,pra|atipra
pwg,98206,SarD,2,ava|vi
pwg,98258,Sal,3,ud|prod|samud
pwg,98354,SaS,1,ud
pwg,98457,Sas,6,api|aBi|A|pari|pra|vi
pwg,98509,SA,3,ava|A|ni
pwg,98510,SA,4,ati|ni|sam|visam
pwg,99142,SAs,13,anu|aByanu|samanu|aBi|A|saMprA|ud|ni|nis|pra|saMpra|prati|sam
pwg,99221,Sikz,5,anu|aBi|A|upa|sam
pwg,99222,Sikz,4,A|upa|prati|vi
pwg,99302,SiNG,2,ud|upa
pwg,99308,SiYj,4,A|pari|vi|sam
pwg,99812,Siz,12,ati|apa|ava|paryava|samava|ud|nis|pari|vi|pravi|prativi|sam
pwg,99827,SI,4,ati|aBi|ava|nis
pwg,99828,SI,18,ati|vyati|aDi|samaDi|anu|aBi|A|anvA|pratyA|ud|upa|ni|nis|pari|pra|prati|vi|sam
pwg,100050,SIlay,4,ati|anu|pari|sam
pwg,100213,Suc,12,anu|samanu|apa|aBi|A|ud|ni|nis|pari|pra|anupra|sam
pwg,100350,SuD,7,pari|pra|aBipra|vi|pravi|sam|parisam
pwg,100384,SuB,1,pra
pwg,100386,SuB,11,ati|anu|aBi|samaBi|upa|ni|pari|pra|prati|vi|sam
pwg,100516,Suz,10,anu|ava|ud|samud|upa|pari|pra|prati|vi|sam
pwg,100518,Suz,1,A
pwg,101272,Scut,6,aBi|ava|vyava|A|ni|pra
pwg,101276,SnaT,4,apa|aBi|ni|parini
pwg,101312,SyA,10,aBi|samaBi|ava|samava|A|pra|prati|sam|aBisam|avasam
pwg,101414,SraR,1,vi
pwg,101416,SraT,6,anu|ana|ud|ni|pra|vi
pwg,101446,Sram,8,A|upa|ni|pari|saMpari|vi|parivi|sam
pwg,101467,SramB,6,ni|pra|vi|ativi|upavi|prativi
pwg,101501,Sravasy,1,A
pwg,101517,SrA,3,aDi|A|ni
pwg,101574,Sri,43,aDi|pratyaDi|samaDi|anu|apa|aByapa|aBi|ava|upAva|A|anvA|apA|vyapA|saMvyapA|upA|samupA|pratyA|vyA|samA|pratisamA|ud|aByud|prod|pratyud|samud|upa|ni|aBini|upani|upanis|vinis|parA|pari|saMpari|pra|upapra|saMpra|prati|vi|sam|aBisam|upasam|pratisam
pwg,101589,Sriz,3,aBi|A|sam
pwg,101592,SrI,3,aBi|A|sam
pwg,101797,Sru,17,anu|aBi|A|pratyA|samA|upa|samupa|pari|pra|atipra|prati|saMprati|vi|aBivi|sam|aBisam|pratisam
pwg,101798,Sru,4,A|pra|vi|sam
pwg,102014,SlakzRay,1,sam
pwg,102019,SlaT,2,A|vi
pwg,102029,SlAG,1,sam
pwg,102040,Sliz,11,A|upA|samA|upa|ni|pra|vi|pravi|sam|aBisam|upasam
pwg,102076,Slokay,2,upa|sam
pwg,102102,SvaYc,1,ud
pwg,102166,Svas,26,anu|apa|aBi|ava|A|paryA|prA|pratyA|samA|ud|prod|samud|upa|ni|vini|nis|atinis|vinis|parA|pra|aBipra|prati|vi|ativi|aBivi|parivi
pwg,102183,SvA,4,ud|pra|vi|sam
pwg,102224,Svit,2,ava|vi
pwg,102712,zWiv,9,aBi|ava|ni|aBini|avani|vini|nis|pra|prati
pwg,102721,zvazk,1,pari
pwg,103700,sac,10,anu|apa|aBi|A|upa|ni|pra|prati|vi|sam
