ref_id,parvan,verse,headword_slp1,marker,confidence,edition_ref,evidence_tier,bori_locus,verdict,cascade_tier,retrieved_form_slp1,quote
PWG-L68632-MBH12.3717,12,3717,uzwra,fehlerhaft,high,Bomb,lemma,"02,72.36",reading-supported,local-GRETIL,praDvastozwradantasya,"/ls>. 104,41. — {#praDvastozwradantasya#} MBH. 12,3717 fehlerhaft für {#praDvastozWadantasya#}, wie die ed. Bomb. liest."
PWG-L115989-MBH12.3724,12,3724,han,zu lesen,high,Bomb,lemma,"05,158.35",reading-supported,local-GRETIL,pratigAhanti,"GAtayitum#} MBH. 1,8109. — {#prativyA#} scheinbar MBH. 12,3724, da mit der ed. Bomb. {#pratigAhanti#} st. {#prativyAhanti#} zu lesen ist. — {#samA#} 1〉 {%anschlagen, zusammenschlagen%}: {#df\zadO^#} T"
PWG-L115989-MBH12.3724,12,3724,han,st.,medium,Bomb,lemma,"05,158.35",reading-supported,local-GRETIL,pratigAhanti,"GAtayitum#} MBH. 1,8109. — {#prativyA#} scheinbar MBH. 12,3724, da mit der ed. Bomb. {#pratigAhanti#} st. {#prativyAhanti#} zu lesen ist. — {#samA#} 1〉 {%anschlagen, zusammenschla"
PWG-L36186-MBH12.3837,12,3837,Dar,fehlerhaft,high,,lemma,"12,104.43",reading-supported,local-GRETIL,suSikzitErBApyakaTAviSAradEH purepu kftyAmupaDArayecca,"3204. {#suSikzitErBApyakaTAviSAradEH purepu kftyAmupaDArayecca#} 3837. — {#upaDareran#} in der Stelle {#yasya paSavo nopaDarerannanyAnvABijanAnninitseta so 'ptoryAmeRa yajeta#} ĀŚV. ŚR. 9,11 viell. fe"
PWG-L99142-MBH12.3920,12,3920,SAs,fehlerhaft,high,,lemma,"13,2.21",reading-supported,local-GRETIL,yajYadAne praSADyasmE,"s>. {#yajYadAne praSADyasmE#} so v. a. {%darüber bestimmen%} MBH. 12,3920. — {#praSAsta#} ĀPAST. 1,31,14 fehlerhaft für {#praSasta#}. Vgl. {#praSAsana#} fgg., {#praSizwi, praSis, fzipraSi"
PWG-L104816-MBH12.3975,12,3975,saMnicaya,zu lesen,high,Bomb,lemma,"12,108.19",reading-supported,local-GRETIL,koSasaMnicayezu (niyuktAH),"icayaM kuryAt#} MBH. 12,2651. {#koSasaMnicayezu (niyuktAH)#} 3975. — 2〉 {%Vorrath, Fülle, Menge%}: {#ratna˚#} HARIV. 6922. {#tejaH˚#} ({#niyatas#} mit der ed. Bomb. zu lesen) MBH. 13,1025. {#alpa˚#} a"
PWG-L88101-MBH12.4010,12,4010,var,fehlerhaft,high,,lemma,"01,2.233",reading-supported,local-GRETIL,Avftya parikramam,"hren%}: {#Avavre muzalI tarum#} BHAṬṬ. 14,109. — {#AvfRoti#} MBH. 12,4010 wohl fehlerhaft für {#apAvfRoti#}. {#Avftya parikramam#} M. 3,214 fehlerhaft für {#Avftparikrama"
PWG-L88101-MBH12.4010,12,4010,var,fehlerhaft,high,,lemma,"01,2.233",reading-supported,local-GRETIL,Avftya parikramam,"hren%}: {#Avavre muzalI tarum#} BHAṬṬ. 14,109. — {#AvfRoti#} MBH. 12,4010 wohl fehlerhaft für {#apAvfRoti#}. {#Avftya parikramam#} M. 3,214 fehlerhaft für {#Avftparikramam#}. — {#A/vfta#} {%bedeckt, u"
PWG-L24902-MBH12.4195,12,4195,car,falsch,medium,,lemma,"08,69.43",reading-supported,local-GRETIL,SAstradfzwyA yaTEva budDvA pracarasva,"fahren%} M. 9,284. {#SAstradfzwyA yaTEva budDvA pracarasva#} MBH. 12,4195"
PWG-L113947-MBH12.4294,12,4294,sTAna,zu schreiben,high,,lemma,"04,6.15",reading-supported,local-GRETIL,gurusTAne na mAM niyoktuM tvamihArhasi,"ls>. {#gurusTAne na mAM niyoktuM tvamihArhasi#} MBH. 3,1858. 12,4294. {#pAtayitvA rAmaM sTAnAt#} R. 2,43,5. 106,22 ({#bAlaH sTA˚#} zu schreiben und demnach der Artikel {#bAlasTAna#} zu streichen). {#s"
PWG-L25993-MBH12.4315,12,4315,cOkza,fehlerhaft,high,,lemma,"04,6.15",reading-supported,local-GRETIL,(sacivam) cOkzaM cOkzajanAkIrRaM sumuKaM suKadarSanam,"ieblich%}): {#(sacivam) cOkzaM cOkzajanAkIrRaM sumuKaM suKadarSanam#} MBH. 12,4315. {#cOkzya#} wohl nur fehlerhaft für {#cOkza#} ({#kza#} und {#kzya#} werden häufig mit einander verwechselt): {#acOkzy"
PWG-L42000-MBH12.4653,12,4653,pad,zu lesen,high,,lemma,"12,125.29",reading-supported,local-GRETIL,ASAyAH — taTA nAntamahaM gataH,">st. {#taTA#} zu lesen) {#.#} {#ASAyAH — taTA nAntamahaM gataH#} MBH. 12,4653. — Vgl.</a"
PWG-L42000-MBH12.4653,12,4653,pad,st.,medium,,lemma,"12,125.29",reading-supported,local-GRETIL,ASAyAH — taTA nAntamahaM gataH,">st. {#taTA#} zu lesen) {#.#} {#ASAyAH — taTA nAntamahaM gataH#} MBH. 12,4653. <"
PWG-L63925-MBH12.5202,12,5202,antika,lies,high,,lemma,"04,6.15",reading-supported,local-GRETIL,prApa krUraH SUrAntikaM punaH,"ode aufhört%} MBH. 3,8333. — 3〉a〉 {%in der Nähe%} MBH. 12,5202. {#prApa krUraH SUrAntikaM punaH#} {%in die Nähe von, zu%} RĀJA-TAR. 5,57. — c〉 *Z. 3 lies 50. 52. st. 50,52."
PWG-L63925-MBH12.5202,12,5202,antika,st.,medium,,lemma,"04,6.15",reading-supported,local-GRETIL,prApa krUraH SUrAntikaM punaH,"ode aufhört%} MBH. 3,8333. — 3〉a〉 {%in der Nähe%} MBH. 12,5202. {#prApa krUraH SUrAntikaM punaH#} {%in die Nähe von, zu%} RĀJA-TAR. 5,57. — c〉 *Z. 3 lies 50. 52. st. 50,52."
PWG-L36889-MBH12.5265,12,5265,DUmAy,zu lesen,high,,lemma,"05,36.58",reading-supported,local-GRETIL,aho DUmAyante,"tuzAgnirivAnarcirDUmAyasva jijIvizuH ..#} 4507. 12,5265. VARĀH. BṚH. S. 6,10. HARIV. 12801. {#aho DUmAyante#} (so ist zu lesen) {#'NgAni#} 8722. {#muhUrtaM jvalitaM Sreyo na ca DUmAyitaM#} (no"
PWG-L57138-MBH12.6294,12,6294,maDyadeSIya,zu lesen,high,,lemma,"04,4.43",reading-supported,local-GRETIL,˚SOqOqrasaMSrayaH,"a#}¦ (von {#maDyadeSa#}) adj. dass.: {#brAhmaRa#} MBH. 12,6294. RĀJA-TAR. 6,300, wo wohl {#˚SOqOqrasaMSrayaH#} zu lesen ist."
PWG-L103843-MBH12.6670,12,6670,saYj,zu lesen,high,Bomb,lemma,"12,169.21",reading-supported,local-GRETIL,nakArAnuzakta,""">2,2,3,10. {#mftyunA#} (so mit der ed. Bomb. zu lesen) MBH. 12,6670. Spr. (II) 2381. {#nakArAnuzakta#} SIDDH. K._zu_"
PWG-L108767-MBH12.6711,12,6711,sArgAla,zu lesen,high,Bomb,lemma,"01,65.7",reading-supported,local-GRETIL,˚lIM yAmaham,"x>f. {#I#}) {%einem Schakal eigen%} u. s. w.: {#yoni#} MBH. 12,6711 ({#˚lIM yAmaham#} mit der ed. Bomb. zu lesen). 13,411. {#SA˚#} beide Ausgg."
PWG-L23656-MBH12.6977,12,6977,graB,st.,medium,,lemma,"08,33.36",reading-supported,local-GRETIL,upagfhItum,"nti#} MBH. 12,5206. — 7〉 {%annehmen, gutheissen%} MBH. 12,6977. — 8〉 st. {#upagfhItum#} HIT. II, 3 ist nicht mit den Herausgebern {#upagrahitum#} (e"
PWG-L89800-MBH12.6978,12,6978,vAti,fehlerhaft,high,Bomb,lemma,"04,4.43",reading-supported,local-GRETIL,varzAvAtyuzRAtiSItakfta,"1,58 nach ŚKDR. {#varzAvAtyuzRAtiSItakfta#} ({#duHKa#}) MBH. 12,6978 fehlerhaft für {#varzavAtAtyuzRAtiSItakfta#}, wie die ed. Bomb. liest."
PWG-L51365-MBH12.7713,12,7713,plu,zu lesen,high,,lemma,"01,2.156",reading-supported,local-GRETIL,so 'paplutya,"oBAtkAmakroDAvanuplavan#} {%nachgehend, sich [Page4-1189] hingebend%} 12,7713. — Vgl. {#anuplava#}. — {#apa#} {%abspringen%}: {#so 'paplutya#} (wohl {#'vaplutya#} zu lesen) {#raTAt#} MBH. 6,3718. — ca"
PWG-L15743-MBH12.7803,12,7803,kalka,falsch,medium,,lemma,"12,208.10",reading-supported,local-GRETIL,kalkApetA (vAk),"BAvopahatAni kalkaH ..#} MBH. 1,268. fg. {#kalkApetA (vAk)#} 12,7803. {#viDUtakalka#} BHĀG. P. 2,2,24. {#akalkaka#} adj. {%ohne Falsch, ehrlich, rein%}: {#akalkako nirAramBo laDvAhAro jitendriyaH . vi"
PWG-L53377-MBH12.8540,12,8540,brahman,zu lesen,high,,lemma,"04,6.15",reading-supported,local-GRETIL,dve vAva brahmaRo rUpe mUrtaM cAmUrtaM cATa yanmUrtaM tadasatyaM yadamUrtaM tatsatyaM yadbrahma,"dabrahmaRi nizRAtaH paraM brahmADigacCati#} MAITRYUP. 6,22 = MBH. 12,8540. fg. {#dve vAva brahmaRo rUpe mUrtaM cAmUrtaM cATa yanmUrtaM tadasatyaM yadamUrtaM tatsatyaM yadbrahma#} (so ist zu lesen) {#t"
PWG-L40630-MBH12.8777,12,8777,nuda,zu lesen,high,,lemma,"12,232.8",reading-supported,local-GRETIL,varjayeduzatIM vAcaM hiMsAyuktAM manonudAm,"4. In der Stelle: {#varjayeduzatIM vAcaM hiMsAyuktAM manonudAm#} MBH. 12,8777 ist wohl {#˚tudAm#} {%das Herz verletzend%} zu lesen. — Vgl. {#tamo˚#}."
PWG-L95554-MBH12.9119,12,9119,vezw,zu lesen,high,,lemma,"12,246.4",reading-supported,local-GRETIL,pASEH PaladaM parivezwya tam,". 9,15. SUŚR. 2,346,2. {#pASEH PaladaM parivezwya tam#} MBH. 12,9119. {#rajjuBiH#} Spr. 3342. {#kawakErAyasEH#} (so ist zu lesen) RĀJA-TAR. 4,263. {#Bogena#} ({#sarpasya#}) MBH. 1,1802. 3"
PWG-L112214-MBH12.9671,12,9671,sUtray,st.,medium,,lemma,"04,4.43",reading-supported,local-GRETIL,SOnakena sUtritam,"MÜLLER, SL. 244. {#SOnakena sUtritam#} 314. {#Garmezu sUtritam#} MBH. 12,9671 (st. dessen {#sUkzmatAm#} 9727). {#sUtritA brahmavidyA Atmetyevopas"
PWG-L90578-MBH12.10038,12,10038,vAsay,zu lesen,high,,lemma,"13,80.25",reading-supported,local-GRETIL,puzpoccayEr,"ls n=""KAUŚ."">41. MBH. 1,6965. 10,332. 12,10038. HARIV. 3555. 3708. 8420 ({#puzpoccayEr#} mit der neueren Ausg. zu lesen). MEGH. 20. ṚT. 1,4. 5,5. RAGH. 4,74. {#ekenA"
PWG-L117456-MBH12.10821,12,10821,hflleKa,zu lesen,high,,lemma,"12,254.27",reading-supported,local-GRETIL,sahflleKena,"/lex> MBH. 12,9367. {#vyapeta˚#} adj. ({#manas#}) 10821. {#sahflleKena#} (so zu lesen st. {#sakf˚#}) {#cetasA#} R. 6,100,19. {#vicikitsA tu hfdaye anne yasmi"
PWG-L117456-MBH12.10821,12,10821,hflleKa,st.,medium,,lemma,"12,254.27",reading-supported,local-GRETIL,sahflleKena,"/lex> MBH. 12,9367. {#vyapeta˚#} adj. ({#manas#}) 10821. {#sahflleKena#} (so zu lesen st. {#sakf˚#}) {#cetasA#} R. 6,100,19. {#vicikitsA tu hfdaye anne yasminprajAya"
PWG-L28639-MBH12.10975,12,10975,tantu,lies,high,,lemma,"05,36.57",reading-supported,local-GRETIL,tantavo 'pyAyitA,"minnitye tate tantO dfQe sragiva tizWati#} 12,1610. 10975. {#tantavo 'pyAyitA#} (lies: {#'pyAyatA#}) {#nityaM tanavo bahulAH samAH . bahUnbahutvAdAyAsAnsahantItyupamA satAm .."
PWG-L45937-MBH12.11074,12,11074,punIta,zu lesen,high,,lemma,"12,289.38",reading-supported,local-GRETIL,pApaM hanti punItAnAM padamApnoti so 'jaram,"Ita#}¦ in der Stelle: {#pApaM hanti punItAnAM padamApnoti so 'jaram#} MBH. 12,11074. Es ist wohl {#sunItAnAM#} zu lesen."
PWG-L109448-MBH12.11268,12,11268,siDya,fehlerhaft,high,Bomb,lemma,"04,4.43",reading-supported,local-GRETIL,siDyApasmArayoH,"0. AK. 1,1,2,23. H. 111. — {#siDyApasmArayoH#} MBH. 12,11268 fehlerhaft für {#siDmApa˚#}, wie die ed. Bomb. liest."
PWG-L60095-MBH12.11816,12,11816,mArgitavya,st.,medium,,lemma,"03,77.9",reading-supported,local-GRETIL,mArgitavyasya,"/ls>. HARIV. 10320. {%wonach man zu streben hat%}: {#jYAna#} MBH. 12,11816. Statt {#mArgitavyasya#} HARIV. 2800 liest die neuere Ausg. {#mArgitasyEva#} (auch {#veda#} st. {#deva#})."
PWG-L66073-MBH12.11901,12,11901,AkiMcanya,zu lesen,high,,lemma,"04,4.43",reading-supported,local-GRETIL,AkiMcanyAyatana,"{#AkiMcanya#}¦ Spr. 3676. fg. MBH. 12,11901. {#AkiMcanyAyatana#} (so ist st. {#akiM˚#} zu lesen) {%der Ort, wo es gar Nichts giebt%}, BURN._in_Lot. de la b. l. 813. <d"
PWG-L66073-MBH12.11901,12,11901,AkiMcanya,st.,medium,,lemma,"04,4.43",reading-supported,local-GRETIL,AkiMcanyAyatana,"{#AkiMcanya#}¦ Spr. 3676. fg. MBH. 12,11901. {#AkiMcanyAyatana#} (so ist st. {#akiM˚#} zu lesen) {%der Ort, wo es gar Nichts giebt%}, BURN._in_Lot."
PWG-L77908-MBH12.12061,12,12061,pat,lies,high,,lemma,"05,126.24",reading-supported,local-GRETIL,patottizWa,fgg. 6528. 9934. fg. 12061. Hierher gehört auch die Z. 4 stehende Stelle aus R.; vgl. Spr. 2723. — 2〉 Z. 6 lies {#patottizWa#}. — 7〉 {#lakzmIryatra patanti tatra vivftadvArA#} [Page5-1575] {
PWG-L93087-MBH12.12409,12,12409,vivaha,zu lesen,high,,lemma,"01,0.0",reading-supported,local-GRETIL,vivahAKyaH,"ah#} mit {#vi#}) m. N. {%eines der sieben Winde%} MBH. 12,12409. fgg. HARIV. 12787. BRAHMĀṆḌA-P. beim Schol. zu ŚĀK. 165 ({#vivahAKyaH#} zu lesen). {%eine der sieben Zungen des Feuers%} (als masc. !) "
PWG-L100866-MBH12.13202,12,13202,SEkya,fehlerhaft,high,,lemma,"08,65.13",reading-supported,local-GRETIL,nAgAMstarasA vigfhRan,"/ls>) {#nAgAMstarasA vigfhRan#} 5,1829. — {#SEkya#} MBH. 12,13202 wohl fehlerhaft für {#SEkza#}."
PWG-L113718-MBH12.13869,12,13869,stokaka,st.,medium,,lemma,"03,179.8",reading-supported,local-GRETIL,stokakA a˚,". M. 12,67. MBH. 3,12546. 12,389. 13869. R. 3,35,28. 6,81,9. {#vinedurbarhiRastatra skokakAlparutAH#} (st. {#stokakA a˚#}) HARIV. 3910. die neuere Ausg. liest {#stokakalparu"
PWG-L48303-MBH13.49,13,49,pratiniDi,st.,medium,,lemma,"12,159.15",reading-supported,local-GRETIL,viDeH pratiniDiH kftaH,"ei_KULL._zu_M. 9,181. {#putra˚#} M. 9,180. MBH. 13,49 in der Unterschr. {#viDeH pratiniDiH kftaH#} (st. dessen {#viDipratiniDIkftaH#} MBH. 12,6055) M. 11,29. MBH. 14,"
PWG-L100867-MBH13.161,13,161,SEkza,st.,medium,Calc,lemma,"11,7.1",reading-supported,local-GRETIL,SEkyo vAgamftam,"{#svara#} 12,13504 ({#SEkzya#} ed. Calc.). 13,161 ({#SEkzya#} beide Ausgg.). st. {#SEkyo vAgamftam#} 12,13202 lesen wir {#SEkzaM vA˚#}."
PWG-L103843-MBH13.210,13,210,saYj,zu lesen,high,,lemma,"08,65.13",reading-supported,local-GRETIL,gfhavyApAra˚,"rz. d. Oxf. H."">56,b,18 (wohl {#SaktyAM#} zu lesen). {#brahma˚#} MBH. 13,210. {#yudDa˚#} R. 4,15,31. {#gfhavyApAra˚#}"
PWG-L84878-MBH13.251,13,251,ruci,st.,medium,Bomb,lemma,"15,26.2",reading-supported,local-GRETIL,fzirvrajaH,">95,1. fgg. — b〉 eines Sohnes des Viśvāmitra MBH. 13,251 ({#fzirvrajaH#} st. {#rucirvrajaH#} ed. Bomb.). — c〉 eines Fürsten VP. 462, N. 1"
PWG-L113804-MBH13.528,13,528,strIpuMsa,zu schreiben,high,,lemma,"04,38.58",reading-supported,local-GRETIL,powA strIpuMsalakzaRA,"s n=""M."">9,25. 101. fgg. YĀJÑ. 3,72. MBH. 13,528. DAŚAK. 65,6. 7. im comp.: {#powA strIpuMsalakzaRA#} (so ist zu schreiben) AK. 2,6,1,15. HĀR. 130. {#sa˚#} adj. (f. {#A#})"
PWG-L97785-MBH13.733,13,733,Sabara,zu lesen,high,Bomb,lemma,"04,6.15",reading-supported,local-GRETIL,karoti BagavAnrUpamAwavyaSabarARyapi,"ab>: {#karoti BagavAnrUpamAwavyaSabarARyapi#} (so ed. Bomb.) MBH. 13,733. es ist vielleicht {#˚SA˚#} zu lesen. — 2〉 m. a〉 pl. N. pr. eines wilden V"
PWG-L86767-MBH13.802,13,802,lokAloka,zu lesen,high,,lemma,"14,8.30",reading-supported,local-GRETIL,lokAlokAntakaraRa,". {#lokAlokAntakaraRa#} 13,816. {#lokAlokAntarezu#} 802. MĀRK. P. 45,58 (wo wohl {#idaM#} st. {#imaM#} zu lesen ist). 54,2. {#lokAlokayorantarAle#} BHĀG. P. 5,20,34. <div"
PWG-L86767-MBH13.802,13,802,lokAloka,st.,medium,,lemma,"14,8.30",reading-supported,local-GRETIL,lokAlokAntakaraRa,". {#lokAlokAntakaraRa#} 13,816. {#lokAlokAntarezu#} 802. MĀRK. P. 45,58 (wo wohl {#idaM#} st. {#imaM#} zu lesen ist). 54,2. {#lokAlokayorantarAle#} BHĀG"
PWG-L88730-MBH13.828,13,828,valasUdana,fälschlich,medium,,lemma,"01,57.17",reading-supported,local-GRETIL,balisUdana,"BH. 1,1285. 7706. 13,278. 828. R. 1,47,2 ({#balisUdana#} fälschlich bei SCHL.). BRAHMA-P. in LA. (III) 50,6."
PWG-L51753-MBH13.899,13,899,banD,fehlerhaft,high,,lemma,"03,290.8",reading-supported,local-GRETIL,udbadDamukuwa,"BujaMgamodbadDajawAkalApa#} KUMĀRAS. 3,46. {#udbadDamukuwa#} MBH. 13,899. {#udbadDakeSa#} RAGH. 16,67 fehlerhaft für {#udbanDa˚#} (d. i. {%mit aufgelöstem Haar%}, wie ST."
PWG-L113472-MBH13.907,13,907,skanDaviSAKa,fehlerhaft,high,,lemma,"01,0.0",reading-supported,local-GRETIL,skanDaviSAKa,"{#skanDaviSAKa#}¦ MBH. 13,907 fehlerhaft für {#skanda˚#}."
PWG-L85736-MBH13.1015,13,1015,laGiman,zu lesen,high,Bomb,lemma,"03,147.11",reading-supported,local-GRETIL,laGimaguRa˚,">P. 5,1,122. VOP. 7,61. 1〉 {%Leichtigkeit%} MBH. 13,1015 ({#mahimA#} st. {#laGimA#} ed. Bomb.). {#laGimnotpatya#} BHĀG. P. 10,44,34. MĀRK. P. 99,54 ({#laGimaguRa˚#} zu lesen.) {#samaSnute me laGimAnam"
PWG-L113583-MBH13.1090,13,1090,stamba,fehlerhaft,high,,lemma,"13,16.53",reading-supported,local-GRETIL,Abrahmastambaparyantam,"tam#} {%Alles was zwischen%} Brahman {%und dem Grase liegt%} MBH. 13,1090. SĀṂKHYAK. 54. ŚAṂK._zu_BṚH. ĀR. UP. S. 156 ({#stamBa#} fehlerhaft). BHĀG. P. 12,6,67. SARVADARŚANAS. 60,8. {#Abrahmastambapar"
PWG-L108182-MBH13.1151,13,1151,sADaka,zu lesen,high,,lemma,"13,2.21",reading-supported,local-GRETIL,saMBArAnyajYasADakAn,"1,34. {#saMBArAnyajYasADakAn#} R. 1,11,3. {#nakzatra˚#} MBH. 13,1151. {#saMkalpa˚#} HARIV. 1361 ({#˚sADakaM#} zu lesen). {#sarvezwa˚#} Verz. d. Oxf. H. 99,b,40. {#kArya˚#} MBH. 3,11306."
PWG-L117902-MBH13.1257,13,1257,hlAdana,zu lesen,high,Bomb,lemma,"01,2.126",reading-supported,local-GRETIL,hlAdanaScEva,"(wie eben) 1〉 adj. {%erfrischend, erquickend%} MBH. 13,1257 ({#hlAdanaScEva#} mit der ed. Bomb. zu lesen). HARIV. 8724. R. 2,60,15. R. GORR. 1,18,15. SUŚR. 1,246,1"
PWG-L101122-MBH13.1392,13,1392,SoBana,zu schreiben,high,,lemma,"04,4.43",reading-supported,local-GRETIL,guRapraBAvaSIlena cAritreRa ca,""">40. {#guRapraBAvaSIlena cAritreRa ca#} {%ausgezeichnet durch%} MBH. 13,1392. {#svarge divyasparSanaSoBane#} Spr. (II) 3255. {#samiti˚#} (so ist zu schreiben) {%ausgezeichnet im Kampfe%} R. 4,18,12. "
PWG-L98693-MBH13.1485,13,1485,SAwa,fälschlich,medium,,lemma,"01,105.2",reading-supported,local-GRETIL,SAwIpracCadam,"P. 9,9,7. SADDH. P. 4,20,b. 39,a ({#SAwi#}). {#snAna˚#} MBH. 13,1485. MṚCCH. 49,11. Verz. d. Oxf. H. 85,a,40 (fälschlich {#˚SAWI#}). {#SAwIpawIram, SAwIpawwikam#} und {#SAwIpracCadam#} copulative Comp"
PWG-L45644-MBH13.1552,13,1552,pukkaSa,zu lesen,high,,lemma,"02,72.36",reading-supported,local-GRETIL,pukkasAnAYca,"144. 208. {#puzkaSa#} HĀR. 27) MBH. 13,1552 (wo {#pukkasAnAYca#} zu lesen ist). 2586. 6705. BHĀG. P. 2,4,18. <"
PWG-L68778-MBH13.1592,13,1592,fRa,fälschlich,medium,,lemma,"08,5.20",reading-supported,local-GRETIL,vfdDyarTaM DanaprayoktA,"6. {#fRAdAna#} Verz. d. Oxf. H. 263,a,16. {#fRakartar#} MBH. 13,1592 erklärt NĪLAK. fälschlich durch {#vfdDyarTaM DanaprayoktA#}. {#fRaM mfgay, yAc#} {%um ein Darlehn bitten%} KATH"
PWG-L18692-MBH13.1708,13,1708,kfttikA,zu lesen,high,,lemma,"09,45.86",reading-supported,local-GRETIL,mUlakfttikAn,"ttikANgArake#} {%zur Zeit der Vereinigung des Mars mit den Plejaden%} 13,1708. {#mUlakfttikAn#} (so ist wohl zu lesen) VET. 16,18. Im sg.: {#tridivaM kfttikA gatA . nakzatraM saptaSIrzABaM"
PWG-L49264-MBH13.1715,13,1715,prapatana,zu lesen,high,,lemma,"04,4.43",reading-supported,local-GRETIL,apAM prapatanAsevI,"8,222. {#vidyut˚#} HARIV. 3664. {#apAM prapatanAsevI#} MBH. 13,1715. st. {#marutprapatanaM#} MĀRK. P. 40,3 ist wohl {#marupra˚#} {%das Sichhinabwerfen von einem Felsen%} zu lesen. {#jala˚#} YĀJÑ. 3,15"
PWG-L49264-MBH13.1715,13,1715,prapatana,st.,medium,,lemma,"04,4.43",reading-supported,local-GRETIL,apAM prapatanAsevI,"8,222. {#vidyut˚#} HARIV. 3664. {#apAM prapatanAsevI#} MBH. 13,1715. st. {#marutprapatanaM#} MĀRK. P. 40,3 ist wohl {#marupra˚#} {%das Sichhinabwerf"
PWG-L62586-MBH13.1729,13,1729,agni,lies,high,,lemma,"13,26.41",reading-supported,local-GRETIL,agneH puram,"lies {#AvasaTya#}. {#agneH puram#} N. eines Wallfahrtsortes MBH. 13,1729."
PWG-L93196-MBH13.2115,13,2115,viS,zu lesen,high,,lemma,"12,205.16",reading-supported,local-GRETIL,praviSedindriyARi ca,"aBuYjate#} {%inʼs Haus hineinlassen%} so v. a. {%bewirthen%} MBH. 13,2115. fg. {#yo 'nyasmin SarIre yogayuktitaH . antaHkaraRamAveSya#} (so ist st. {#AviSya#} zu lesen) {#praviSedindriyARi ca#} (die b"
PWG-L93196-MBH13.2115,13,2115,viS,st.,medium,,lemma,"12,205.16",reading-supported,local-GRETIL,praviSedindriyARi ca,"aBuYjate#} {%inʼs Haus hineinlassen%} so v. a. {%bewirthen%} MBH. 13,2115. fg. {#yo 'nyasmin SarIre yogayuktitaH . antaHkaraRamAveSya#} (so ist st. {#AviSya#} zu lesen) {#praviSedindriyARi ca#} (die b"
PWG-L53763-MBH13.2328,13,2328,Baga,zu lesen,high,Bomb,lemma,"04,6.15",reading-supported,local-GRETIL,tadA muKaBagAScEva Bavizyanti striyo 'parAH,"340,19. MBH. 13,818. fg. 825. fg. 2328 (wo mit der ed. Bomb. {#BagANka#} zu lesen ist). HARIV. 7593. Spr. 803 (wo ohne Zweifel {#BagANko#} zu lesen ist). {#tadA muKaBagAScEva Bavizyanti striyo 'parAH#"
PWG-L60501-MBH13.2623,13,2623,miTyA,falsch,medium,,lemma,"08,69.43",reading-supported,local-GRETIL,ete putrA na BavantIti vaktuM na Sakyante,"len%} ({#ete putrA na BavantIti vaktuM na Sakyante#} NĪLAK.) MBH. 13,2623. mit dem caus. med. von {#kar#} (ein Wort) {%zu wiederholten Malen falsch aussprechen%} P. 1,3,71. VOP. 23,54. act. {%einmal f"
PWG-L90853-MBH13.2761,13,2761,vikAra,zu lesen,high,,lemma,"13,53.7",reading-supported,local-GRETIL,na ca tO cakratuH kaMcidvikAram,"1,20. {#na ca tO cakratuH kaMcidvikAram#} (so ist wohl zu lesen) MBH. 13,2761. 2802. 3,2920. <ls n=""MBH."
PWG-L39093-MBH13.2880,13,2880,niyama,zu lesen,high,,lemma,"03,277.10",reading-supported,local-GRETIL,sAvitre niyame pUrRe,"yamaDArin#} MBH. 13,1585. 2736 (wo wie 2880 {#kaMcidA˚#} zu lesen ist). BRĀHMAṆ. 2,54. SUND. 2,16. {#sAvitre niyame pUrRe#} HARIV. 56"
PWG-L67958-MBH13.3057,13,3057,udDaraRa,zu lesen,high,,lemma,"13,59.14",reading-supported,local-GRETIL,sodDaraRA gfhAn,"Seinigen nach Hause mitgiebt, nachdem man ihn selbst gespeist hat%}, MBH. 13,3057 (wo wohl {#sodDaraRA gfhAn#} zu lesen ist). {#svAminyAgate dAsyAmIti yAcamAneByo bAlakeBya ASApradarSanamudDaraRam#} N"
PWG-L97001-MBH13.3139,13,3139,SaMs,fehlerhaft,high,,lemma,"08,69.43",reading-supported,local-GRETIL,kftyAnAmaDiSastAnAmarizwaSamanaM mahat,"{%verrufen, gefürchtet%}: {#kftyAnAmaDiSastAnAmarizwaSamanaM mahat#} <ls"
PWG-L18992-MBH13.3259,13,3259,kfsara,zu lesen,high,,lemma,"01,0.0",reading-supported,local-GRETIL,dAlimamiSrA,"utr. MBH. 13,7583. MĀRK. P. 14,61. {#kfzara#} MBH. 13,3259. {#kfSarA#} f. HĀR. 169. {#taRqulA dAlisaMmiSrA#} (wohl {#dAlimamiSrA#} zu lesen) {#lavaRArdrakahiNguBiH . saMyuktAH salilEH sidDAH kfSarA ka"
PWG-L77143-MBH13.3439,13,3439,nipAna,st.,medium,Bomb,lemma,"04,4.43",reading-supported,local-GRETIL,kaWinopaveSane,"{#nipAna#}¦ 1〉 die Stelle MBH. 13,3439 kann auch zu 2〉 gezogen werden; die ed. Bomb. liest {#nivAte#} st. {#nipAte#}; NĪLAK. erklärt jenes durch {#kaWinopaveSane#}. (!) —"
PWG-L93196-MBH13.3453,13,3453,viS,fehlerhaft,high,Bomb,lemma,"04,14.13",reading-supported,local-GRETIL,nirviSantyAM,"14,80. Spr. (II) 1087. — 5〉 {#nirviSantyAM#} MBH. 13,3453 fehlerhaft für {#nivi˚#}, wie die ed. Bomb. liest. — Vgl. {#nirveSa#} <"
