dict,parvan,verse,form,edition,L,headword_slp1
PWG,13,2306,full,,82848,rakz
PWG,13,1375,full,,82848,rakz
PWG,1,5616,full,,82848,rakz
PWG,2,2183,full,,82848,rakz
PWG,4,472,full,,82848,rakz
PWG,8,2115,full,,82848,rakz
PWG,15,186,full,,82848,rakz
PWG,3,528,full,,82848,rakz
PWG,3,15708,cont,,82848,rakz
PWG,1,1642,full,,82848,rakz
PWG,1,1940,cont,,82848,rakz
PWG,1,2948,cont,,82848,rakz
PWG,3,14366,full,,82848,rakz
PWG,7,3661,full,,82848,rakz
PWG,5,6035,full,,82848,rakz
PWG,1,6195,full,,82848,rakz
PWG,6,4062,full,,82848,rakz
PWG,13,4886,full,,82848,rakz
PWG,12,3596,full,,82848,rakz
PWG,8,3542,full,,82848,rakz
PWG,7,4410,full,,82848,rakz
PWG,7,7329,cont,,82848,rakz
PWG,7,230,full,,82848,rakz
PWG,7,6059,cont,,82848,rakz
PWG,12,426,full,,82848,rakz
PWG,13,3080,full,,82848,rakz
PWG,4,2092,full,,82851,rakza
PWG,3,12772,full,,82851,rakza
PWG,3,2624,full,,82851,rakza
PWG,5,5429,full,,82851,rakza
PWG,1,1153,full,,82851,rakza
PWG,12,4274,full,,82851,rakza
PWG,13,7048,full,,82855,rakzaRa
PWG,5,5433,full,,82855,rakzaRa
PWG,1,1870,full,,82855,rakzaRa
PWG,1,6150,cont,,82855,rakzaRa
PWG,3,2734,full,,82858,rakzaRIya
PWG,3,13484,full,,82864,rakzas
PWG,8,2104,full,,82864,rakzas
PWG,1,5993,full,,82864,rakzas
PWG,1,7632,cont,,82864,rakzas
PWG,12,3273,full,,82882,rakzAByaDikfta
PWG,1,2558,full,,82893,rakzita
PWG,3,1809,full,,82895,rakzitar
PWG,3,2075,cont,,82895,rakzitar
PWG,3,2444,cont,,82895,rakzitar
PWG,3,11468,cont,,82895,rakzitar
PWG,4,2104,full,,82895,rakzitar
PWG,1,4884,full,,82897,rakzitavya
PWG,7,5869,full,,82897,rakzitavya
PWG,13,30,full,,82897,rakzitavya
PWG,1,4309,full,,82898,rakzin
PWG,3,2992,full,,82898,rakzin
PWG,4,110,full,,82898,rakzin
PWG,6,724,full,,82898,rakzin
PWG,9,1632,full,,82898,rakzin
PWG,13,7719,full,,82898,rakzin
PWG,1,1426,full,,82898,rakzin
PWG,4,788,full,,82898,rakzin
PWG,4,2069,cont,,82898,rakzin
PWG,7,2436,full,,82906,rakzovAha
PWG,3,1863,full,,82912,rakzya
PWG,14,490,full,,82912,rakzya
PWG,15,187,full,,82912,rakzya
PWG,13,4842,full,,82912,rakzya
PWG,1,5527,full,,82912,rakzya
PWG,3,10285,full,,82912,rakzya
PWG,5,1269,full,,82946,raNga
PWG,1,152,full,,82946,raNga
PWG,1,4415,cont,,82946,raNga
PWG,1,4417,cont,,82946,raNga
PWG,1,5347,cont,,82946,raNga
PWG,3,2193,full,,82946,raNga
PWG,3,2198,cont,,82946,raNga
PWG,4,341,full,,82946,raNga
PWG,4,345,cont,,82946,raNga
PWG,6,3528,full,,82946,raNga
PWG,7,3932,full,,82946,raNga
PWG,1,5321,full,,82966,raNgaBUmi
PWG,3,803,full,,82978,raNgavAwa
PWG,1,5352,full,,82982,raNgANgaRa
PWG,12,10795,full,,82986,raNgAvataraRa
PWG,7,3096,full,,82999,rac
PWG,8,2132,full,,83000,racana
PWG,4,355,full,,83005,raj
PWG,14,1059,full,,83005,raj
PWG,12,5908,full,,83005,raj
PWG,13,2234,full,,83005,raj
PWG,12,9998,full,,83005,raj
PWG,1,6772,full,,83005,raj
PWG,14,1101,full,,83005,raj
PWG,8,2528,full,,83005,raj
PWG,8,2170,full,,83005,raj
PWG,12,9999,full,,83005,raj
PWG,7,2187,full,,83005,raj
