parvan,adhyaya,verse,continuous_sloka,adhyaya_offset,adhyaya_n_anchors
7,89,31,3180,1,2
7,89,32,3181,1,2
7,90,1,3183,2,4
7,90,2,3184,2,4
7,90,3,3185,2,4
7,90,4,3186,2,4
7,90,5,3187,2,4
7,90,6,3188,2,4
7,90,7,3189,2,4
7,90,8,3190,2,4
7,90,9,3191,2,4
7,90,10,3192,2,4
7,90,11,3193,2,4
7,90,12,3194,2,4
7,90,13,3195,2,4
7,90,14,3196,2,4
7,90,15,3197,2,4
7,90,16,3198,2,4
7,90,17,3199,2,4
7,90,18,3200,2,4
7,90,19,3201,2,4
7,90,20,3202,2,4
7,90,21,3203,2,4
7,90,22,3204,2,4
7,90,23,3205,2,4
7,90,24,3206,2,4
7,90,25,3207,2,4
7,90,26,3208,2,4
7,90,27,3209,2,4
7,90,28,3210,2,4
7,90,29,3211,2,4
7,90,30,3212,2,4
7,90,31,3213,2,4
7,90,32,3214,2,4
7,90,33,3215,2,4
7,90,34,3216,2,4
7,91,1,3216,1,3
7,91,2,3217,1,3
7,91,3,3218,1,3
7,91,4,3219,1,3
7,91,5,3220,1,3
7,91,6,3221,1,3
7,91,7,3222,1,3
7,91,8,3223,1,3
7,91,9,3224,1,3
7,91,10,3225,1,3
7,91,11,3226,1,3
7,91,12,3227,1,3
7,91,13,3228,1,3
7,91,14,3229,1,3
7,91,15,3230,1,3
7,91,16,3231,1,3
7,91,17,3232,1,3
7,91,18,3233,1,3
7,91,19,3234,1,3
7,91,20,3235,1,3
7,91,21,3236,1,3
7,91,22,3237,1,3
7,91,23,3238,1,3
7,91,24,3239,1,3
7,91,25,3240,1,3
7,91,26,3241,1,3
7,91,27,3242,1,3
7,91,28,3243,1,3
7,91,29,3244,1,3
7,91,30,3245,1,3
7,91,31,3246,1,3
7,91,32,3247,1,3
7,91,33,3248,1,3
7,91,34,3249,1,3
7,91,35,3250,1,3
7,91,36,3251,1,3
7,91,37,3252,1,3
7,91,38,3253,1,3
7,91,39,3254,1,3
7,91,40,3255,1,3
7,91,41,3256,1,3
7,91,42,3257,1,3
7,91,43,3258,1,3
7,91,44,3259,1,3
7,92,1,3260,1,2
7,92,2,3261,1,2
7,92,3,3262,1,2
7,92,4,3263,1,2
7,92,5,3264,1,2
7,92,6,3265,1,2
7,92,7,3266,1,2
7,92,8,3267,1,2
7,92,9,3268,1,2
7,92,10,3269,1,2
7,92,11,3270,1,2
7,92,12,3271,1,2
7,92,13,3272,1,2
7,92,14,3273,1,2
7,92,15,3274,1,2
7,92,16,3275,1,2
7,92,17,3276,1,2
7,92,18,3277,1,2
7,92,19,3278,1,2
7,92,20,3279,1,2
7,92,21,3280,1,2
7,92,22,3281,1,2
7,92,23,3282,1,2
7,92,24,3283,1,2
7,92,25,3284,1,2
7,92,26,3285,1,2
7,92,27,3286,1,2
7,92,28,3287,1,2
7,92,29,3288,1,2
7,92,30,3289,1,2
7,92,31,3290,1,2
7,92,32,3291,1,2
7,92,33,3292,1,2
7,92,34,3293,1,2
7,92,35,3294,1,2
7,92,36,3295,1,2
7,92,37,3296,1,2
7,92,38,3297,1,2
7,92,39,3298,1,2
7,92,40,3299,1,2
7,92,41,3300,1,2
7,92,42,3301,1,2
7,92,43,3302,1,2
7,92,44,3303,1,2
7,92,45,3304,1,2
7,92,46,3305,1,2
7,92,47,3306,1,2
7,92,48,3307,1,2
7,92,49,3308,1,2
7,92,50,3309,1,2
7,92,51,3310,1,2
7,92,52,3311,1,2
7,92,53,3312,1,2
7,92,54,3313,1,2
7,92,55,3314,1,2
7,92,56,3315,1,2
7,92,57,3316,1,2
7,92,58,3317,1,2
7,92,59,3318,1,2
7,92,60,3319,1,2
7,92,61,3320,1,2
7,92,62,3321,1,2
7,92,63,3322,1,2
7,92,64,3323,1,2
7,92,65,3324,1,2
7,92,66,3325,1,2
7,92,67,3326,1,2
7,92,68,3327,1,2
7,92,69,3328,1,2
7,92,70,3329,1,2
7,92,71,3330,1,2
7,92,72,3331,1,2
7,92,73,3332,1,2
7,92,74,3333,1,2
7,92,75,3334,1,2
7,92,76,3335,1,2
7,93,1,3338,3,6
7,93,2,3339,3,6
7,93,3,3340,3,6
7,93,4,3341,3,6
7,93,5,3342,3,6
7,93,6,3343,3,6
7,93,7,3344,3,6
7,93,8,3345,3,6
7,93,9,3346,3,6
7,93,10,3347,3,6
7,93,11,3348,3,6
7,93,12,3349,3,6
7,93,13,3350,3,6
7,93,14,3351,3,6
7,93,15,3352,3,6
7,93,16,3353,3,6
7,93,17,3354,3,6
7,93,18,3355,3,6
7,93,19,3356,3,6
7,93,20,3357,3,6
7,93,21,3358,3,6
7,93,22,3359,3,6
7,93,23,3360,3,6
7,93,24,3361,3,6
7,93,25,3362,3,6
7,93,26,3363,3,6
7,93,27,3364,3,6
7,93,28,3365,3,6
7,93,29,3366,3,6
7,93,30,3367,3,6
7,93,31,3368,3,6
7,93,32,3369,3,6
7,93,33,3370,3,6
7,93,34,3371,3,6
7,93,35,3372,3,6
7,93,36,3373,3,6
7,93,37,3374,3,6
7,93,38,3375,3,6
7,93,39,3376,3,6
7,93,40,3377,3,6
7,93,41,3378,3,6
7,93,42,3379,3,6
7,93,43,3380,3,6
7,93,44,3381,3,6
7,93,45,3382,3,6
7,93,46,3383,3,6
7,93,47,3384,3,6
7,93,48,3385,3,6
7,93,49,3386,3,6
7,93,50,3387,3,6
7,93,51,3388,3,6
7,93,52,3389,3,6
7,93,53,3390,3,6
7,93,54,3391,3,6
7,93,55,3392,3,6
7,93,56,3393,3,6
7,93,57,3394,3,6
7,93,58,3395,3,6
7,93,59,3396,3,6
7,93,60,3397,3,6
7,93,61,3398,3,6
7,93,62,3399,3,6
7,93,63,3400,3,6
7,93,64,3401,3,6
7,93,65,3402,3,6
7,93,66,3403,3,6
7,93,67,3404,3,6
7,93,68,3405,3,6
7,93,69,3406,3,6
7,93,70,3407,3,6
7,94,1,3410,5,6
7,94,2,3411,5,6
7,94,3,3412,5,6
7,94,4,3413,5,6
7,94,5,3414,5,6
7,94,6,3415,5,6
7,94,7,3416,5,6
7,94,8,3417,5,6
7,94,9,3418,5,6
7,94,10,3419,5,6
7,94,11,3420,5,6
7,94,12,3421,5,6
7,94,13,3422,5,6
7,94,14,3423,5,6
7,94,15,3424,5,6
7,94,16,3425,5,6
7,94,17,3426,5,6
7,94,18,3427,5,6
7,94,19,3428,5,6
7,94,20,3429,5,6
7,94,21,3430,5,6
7,94,22,3431,5,6
7,94,23,3432,5,6
7,94,24,3433,5,6
7,94,25,3434,5,6
7,94,26,3435,5,6
7,94,27,3436,5,6
7,94,28,3437,5,6
7,94,29,3438,5,6
7,94,30,3439,5,6
7,94,31,3440,5,6
7,94,32,3441,5,6
7,94,33,3442,5,6
7,94,34,3443,5,6
7,94,35,3444,5,6
7,94,36,3445,5,6
7,94,37,3446,5,6
7,94,38,3447,5,6
7,94,39,3448,5,6
7,94,40,3449,5,6
7,94,41,3450,5,6
7,94,42,3451,5,6
7,94,43,3452,5,6
7,94,44,3453,5,6
7,94,45,3454,5,6
7,94,46,3455,5,6
7,94,47,3456,5,6
7,94,48,3457,5,6
7,94,49,3458,5,6
7,94,50,3459,5,6
7,94,51,3460,5,6
7,94,52,3461,5,6
7,94,53,3462,5,6
7,94,54,3463,5,6
7,94,55,3464,5,6
7,94,56,3465,5,6
7,94,57,3466,5,6
7,94,58,3467,5,6
7,94,59,3468,5,6
7,94,60,3469,5,6
7,94,61,3470,5,6
7,94,62,3471,5,6
7,94,63,3472,5,6
7,94,64,3473,5,6
7,94,65,3474,5,6
7,94,66,3475,5,6
7,94,67,3476,5,6
7,94,68,3477,5,6
7,94,69,3478,5,6
7,94,70,3479,5,6
7,94,71,3480,5,6
7,94,72,3481,5,6
7,94,73,3482,5,6
7,94,74,3483,5,6
7,94,75,3484,5,6
7,94,76,3485,5,6
7,95,1,3486,5,3
7,95,2,3487,5,3
7,95,3,3488,5,3
7,95,4,3489,5,3
7,95,5,3490,5,3
7,95,6,3491,5,3
7,95,7,3492,5,3
7,95,8,3493,5,3
7,95,9,3494,5,3
7,95,10,3495,5,3
7,95,11,3496,5,3
7,95,12,3497,5,3
7,95,13,3498,5,3
7,95,14,3499,5,3
7,95,15,3500,5,3
7,95,16,3501,5,3
7,95,17,3502,5,3
7,95,18,3503,5,3
7,95,19,3504,5,3
7,95,20,3505,5,3
7,95,21,3506,5,3
7,95,22,3507,5,3
7,95,23,3508,5,3
7,95,24,3509,5,3
7,95,25,3510,5,3
7,95,26,3511,5,3
7,95,27,3512,5,3
7,95,28,3513,5,3
7,95,29,3514,5,3
7,95,30,3515,5,3
7,95,31,3516,5,3
7,95,32,3517,5,3
7,95,33,3518,5,3
7,95,34,3519,5,3
7,95,35,3520,5,3
7,95,36,3521,5,3
7,95,37,3522,5,3
7,95,38,3523,5,3
7,95,39,3524,5,3
7,95,40,3525,5,3
7,95,41,3526,5,3
7,95,42,3527,5,3
7,95,43,3528,5,3
7,95,44,3529,5,3
7,95,45,3530,5,3
7,95,46,3531,5,3
7,95,47,3532,5,3
7,95,48,3533,5,3
7,95,49,3534,5,3
7,95,50,3535,5,3
7,95,51,3536,5,3
7,96,1,3542,10,2
7,96,2,3543,10,2
7,96,3,3544,10,2
7,96,4,3545,10,2
7,96,5,3546,10,2
7,96,6,3547,10,2
7,96,7,3548,10,2
7,96,8,3549,10,2
7,96,9,3550,10,2
7,96,10,3551,10,2
7,96,11,3552,10,2
7,96,12,3553,10,2
7,96,13,3554,10,2
7,96,14,3555,10,2
7,96,15,3556,10,2
7,96,16,3557,10,2
7,96,17,3558,10,2
7,96,18,3559,10,2
7,96,19,3560,10,2
7,96,20,3561,10,2
7,96,21,3562,10,2
7,96,22,3563,10,2
7,96,23,3564,10,2
7,96,24,3565,10,2
7,96,25,3566,10,2
7,96,26,3567,10,2
7,96,27,3568,10,2
7,96,28,3569,10,2
7,96,29,3570,10,2
7,96,30,3571,10,2
7,96,31,3572,10,2
7,97,1,3564,1,3
7,97,2,3565,1,3
7,97,3,3566,1,3
7,97,4,3567,1,3
7,97,5,3568,1,3
7,97,6,3569,1,3
7,97,7,3570,1,3
7,97,8,3571,1,3
7,97,9,3572,1,3
7,97,10,3573,1,3
7,97,11,3574,1,3
7,97,12,3575,1,3
7,97,13,3576,1,3
7,97,14,3577,1,3
7,97,15,3578,1,3
7,97,16,3579,1,3
7,97,17,3580,1,3
7,97,18,3581,1,3
7,97,19,3582,1,3
7,97,20,3583,1,3
7,97,21,3584,1,3
7,97,22,3585,1,3
7,97,23,3586,1,3
7,97,24,3587,1,3
7,97,25,3588,1,3
7,97,26,3589,1,3
7,97,27,3590,1,3
7,97,28,3591,1,3
7,97,29,3592,1,3
7,97,30,3593,1,3
7,97,31,3594,1,3
7,97,32,3595,1,3
7,97,33,3596,1,3
7,97,34,3597,1,3
7,97,35,3598,1,3
7,97,36,3599,1,3
7,98,1,3600,1,12
7,98,2,3601,1,12
7,98,3,3602,1,12
7,98,4,3603,1,12
7,98,5,3604,1,12
7,98,6,3605,1,12
7,98,7,3606,1,12
7,98,8,3607,1,12
7,98,9,3608,1,12
7,98,10,3609,1,12
7,98,11,3610,1,12
7,98,12,3611,1,12
7,98,13,3612,1,12
7,98,14,3613,1,12
7,98,15,3614,1,12
7,98,16,3615,1,12
7,98,17,3616,1,12
7,98,18,3617,1,12
7,98,19,3618,1,12
7,98,20,3619,1,12
7,98,21,3620,1,12
7,98,22,3621,1,12
7,98,23,3622,1,12
7,98,24,3623,1,12
7,98,25,3624,1,12
7,98,26,3625,1,12
7,98,27,3626,1,12
7,98,28,3627,1,12
7,98,29,3628,1,12
7,98,30,3629,1,12
7,98,31,3630,1,12
7,98,32,3631,1,12
7,98,33,3632,1,12
7,98,34,3633,1,12
7,98,35,3634,1,12
7,98,36,3635,1,12
7,98,37,3636,1,12
7,98,38,3637,1,12
7,98,39,3638,1,12
7,98,40,3639,1,12
7,98,41,3640,1,12
7,98,42,3641,1,12
7,98,43,3642,1,12
7,98,44,3643,1,12
7,98,45,3644,1,12
7,98,46,3645,1,12
7,98,47,3646,1,12
7,98,48,3647,1,12
7,98,49,3648,1,12
7,98,50,3649,1,12
7,98,51,3650,1,12
7,98,52,3651,1,12
7,98,53,3652,1,12
7,98,54,3653,1,12
7,98,55,3654,1,12
7,98,56,3655,1,12
7,98,57,3656,1,12
7,99,1,3666,10,3
7,99,2,3667,10,3
7,99,3,3668,10,3
7,99,4,3669,10,3
7,99,5,3670,10,3
7,99,6,3671,10,3
7,99,7,3672,10,3
7,99,8,3673,10,3
7,99,9,3674,10,3
7,99,10,3675,10,3
7,99,11,3676,10,3
7,99,12,3677,10,3
7,99,13,3678,10,3
7,99,14,3679,10,3
7,99,15,3680,10,3
7,99,16,3681,10,3
7,99,17,3682,10,3
7,99,18,3683,10,3
7,99,19,3684,10,3
7,99,20,3685,10,3
7,99,21,3686,10,3
7,99,22,3687,10,3
7,99,23,3688,10,3
7,99,24,3689,10,3
7,99,25,3690,10,3
7,99,26,3691,10,3
7,99,27,3692,10,3
7,99,28,3693,10,3
7,99,29,3694,10,3
7,99,30,3695,10,3
7,99,31,3696,10,3
7,99,32,3697,10,3
7,99,33,3698,10,3
7,99,34,3699,10,3
7,99,35,3700,10,3
7,99,36,3701,10,3
7,99,37,3702,10,3
7,99,38,3703,10,3
7,99,39,3704,10,3
7,99,40,3705,10,3
7,99,41,3706,10,3
7,99,42,3707,10,3
7,99,43,3708,10,3
7,99,44,3709,10,3
7,99,45,3710,10,3
7,99,46,3711,10,3
7,99,47,3712,10,3
7,99,48,3713,10,3
7,99,49,3714,10,3
7,99,50,3715,10,3
7,99,51,3716,10,3
7,99,52,3717,10,3
7,99,53,3718,10,3
7,99,54,3719,10,3
7,99,55,3720,10,3
7,99,56,3721,10,3
7,99,57,3722,10,3
7,99,58,3723,10,3
7,99,59,3724,10,3
7,99,60,3725,10,3
7,99,61,3726,10,3
7,99,62,3727,10,3
7,99,63,3728,10,3
7,100,1,3720,1,10
7,100,2,3721,1,10
7,100,3,3722,1,10
7,100,4,3723,1,10
7,100,5,3724,1,10
7,100,6,3725,1,10
7,100,7,3726,1,10
7,100,8,3727,1,10
7,100,9,3728,1,10
7,100,10,3729,1,10
7,100,11,3730,1,10
7,100,12,3731,1,10
7,100,13,3732,1,10
7,100,14,3733,1,10
7,100,15,3734,1,10
7,100,16,3735,1,10
7,100,17,3736,1,10
7,100,18,3737,1,10
7,100,19,3738,1,10
7,100,20,3739,1,10
7,100,21,3740,1,10
7,100,22,3741,1,10
7,100,23,3742,1,10
7,100,24,3743,1,10
7,100,25,3744,1,10
7,100,26,3745,1,10
7,100,27,3746,1,10
7,100,28,3747,1,10
7,100,29,3748,1,10
7,100,30,3749,1,10
7,100,31,3750,1,10
7,100,32,3751,1,10
7,100,33,3752,1,10
7,100,34,3753,1,10
7,100,35,3754,1,10
7,100,36,3755,1,10
7,100,37,3756,1,10
7,101,1,3763,7,5
7,101,2,3764,7,5
7,101,3,3765,7,5
7,101,4,3766,7,5
7,101,5,3767,7,5
7,101,6,3768,7,5
7,101,7,3769,7,5
7,101,8,3770,7,5
7,101,9,3771,7,5
7,101,10,3772,7,5
7,101,11,3773,7,5
7,101,12,3774,7,5
7,101,13,3775,7,5
7,101,14,3776,7,5
7,101,15,3777,7,5
7,101,16,3778,7,5
7,101,17,3779,7,5
7,101,18,3780,7,5
7,101,19,3781,7,5
7,101,20,3782,7,5
7,101,21,3783,7,5
7,101,22,3784,7,5
7,101,23,3785,7,5
7,101,24,3786,7,5
7,101,25,3787,7,5
7,101,26,3788,7,5
7,101,27,3789,7,5
7,101,28,3790,7,5
7,101,29,3791,7,5
7,101,30,3792,7,5
7,101,31,3793,7,5
7,101,32,3794,7,5
7,101,33,3795,7,5
7,101,34,3796,7,5
7,101,35,3797,7,5
7,101,36,3798,7,5
7,101,37,3799,7,5
7,101,38,3800,7,5
7,101,39,3801,7,5
7,101,40,3802,7,5
7,101,41,3803,7,5
7,101,42,3804,7,5
7,102,1,3799,1,0
7,102,2,3800,1,0
7,102,3,3801,1,0
7,102,4,3802,1,0
7,102,5,3803,1,0
7,102,6,3804,1,0
7,102,7,3805,1,0
7,102,8,3806,1,0
7,102,9,3807,1,0
7,102,10,3808,1,0
7,102,11,3809,1,0
7,102,12,3810,1,0
7,102,13,3811,1,0
7,102,14,3812,1,0
7,102,15,3813,1,0
7,102,16,3814,1,0
7,102,17,3815,1,0
7,102,18,3816,1,0
7,102,19,3817,1,0
7,102,20,3818,1,0
7,102,21,3819,1,0
7,102,22,3820,1,0
7,102,23,3821,1,0
7,102,24,3822,1,0
7,102,25,3823,1,0
7,102,26,3824,1,0
7,102,27,3825,1,0
7,102,28,3826,1,0
7,102,29,3827,1,0
7,102,30,3828,1,0
7,102,31,3829,1,0
7,102,32,3830,1,0
7,102,33,3831,1,0
7,102,34,3832,1,0
7,102,35,3833,1,0
7,102,36,3834,1,0
7,102,37,3835,1,0
7,102,38,3836,1,0
7,103,1,3843,7,5
7,103,2,3844,7,5
7,103,3,3845,7,5
7,103,4,3846,7,5
7,103,5,3847,7,5
7,103,6,3848,7,5
7,103,7,3849,7,5
7,103,8,3850,7,5
7,103,9,3851,7,5
7,103,10,3852,7,5
7,103,11,3853,7,5
7,103,12,3854,7,5
7,103,13,3855,7,5
7,103,14,3856,7,5
7,103,15,3857,7,5
7,103,16,3858,7,5
7,103,17,3859,7,5
7,103,18,3860,7,5
7,103,19,3861,7,5
7,103,20,3862,7,5
7,103,21,3863,7,5
7,103,22,3864,7,5
7,103,23,3865,7,5
7,103,24,3866,7,5
7,103,25,3867,7,5
7,103,26,3868,7,5
7,103,27,3869,7,5
7,103,28,3870,7,5
7,103,29,3871,7,5
7,103,30,3872,7,5
7,103,31,3873,7,5
7,103,32,3874,7,5
7,103,33,3875,7,5
7,103,34,3876,7,5
7,103,35,3877,7,5
7,103,36,3878,7,5
7,103,37,3879,7,5
7,103,38,3880,7,5
7,103,39,3881,7,5
7,103,40,3882,7,5
7,103,41,3883,7,5
7,103,42,3884,7,5
7,103,43,3885,7,5
7,103,44,3886,7,5
7,103,45,3887,7,5
7,103,46,3888,7,5
7,103,47,3889,7,5
7,103,48,3890,7,5
7,103,49,3891,7,5
7,104,1,3891,6,1
7,104,2,3892,6,1
7,104,3,3893,6,1
7,104,4,3894,6,1
7,104,5,3895,6,1
7,104,6,3896,6,1
7,104,7,3897,6,1
7,104,8,3898,6,1
7,104,9,3899,6,1
7,104,10,3900,6,1
7,104,11,3901,6,1
7,104,12,3902,6,1
7,104,13,3903,6,1
7,104,14,3904,6,1
7,104,15,3905,6,1
7,104,16,3906,6,1
7,104,17,3907,6,1
7,104,18,3908,6,1
7,104,19,3909,6,1
7,104,20,3910,6,1
7,104,21,3911,6,1
7,104,22,3912,6,1
7,104,23,3913,6,1
7,104,24,3914,6,1
7,104,25,3915,6,1
7,104,26,3916,6,1
7,104,27,3917,6,1
7,104,28,3918,6,1
7,104,29,3919,6,1
7,104,30,3920,6,1
7,104,31,3921,6,1
7,104,32,3922,6,1
7,104,33,3923,6,1
7,104,34,3924,6,1
7,104,35,3925,6,1
7,105,1,3921,1,4
7,105,2,3922,1,4
7,105,3,3923,1,4
7,105,4,3924,1,4
7,105,5,3925,1,4
7,105,6,3926,1,4
7,105,7,3927,1,4
7,105,8,3928,1,4
7,105,9,3929,1,4
7,105,10,3930,1,4
7,105,11,3931,1,4
7,105,12,3932,1,4
7,105,13,3933,1,4
7,105,14,3934,1,4
7,105,15,3935,1,4
7,105,16,3936,1,4
7,105,17,3937,1,4
7,105,18,3938,1,4
7,105,19,3939,1,4
7,105,20,3940,1,4
7,105,21,3941,1,4
7,105,22,3942,1,4
7,105,23,3943,1,4
7,105,24,3944,1,4
7,105,25,3945,1,4
7,105,26,3946,1,4
7,105,27,3947,1,4
7,105,28,3948,1,4
7,105,29,3949,1,4
7,105,30,3950,1,4
7,105,31,3951,1,4
7,105,32,3952,1,4
7,105,33,3953,1,4
7,105,34,3954,1,4
7,105,35,3955,1,4
7,105,36,3956,1,4
7,105,37,3957,1,4
7,105,38,3958,1,4
7,106,1,3959,1,2
7,106,2,3960,1,2
7,106,3,3961,1,2
7,106,4,3962,1,2
7,106,5,3963,1,2
7,106,6,3964,1,2
7,106,7,3965,1,2
7,106,8,3966,1,2
7,106,9,3967,1,2
7,106,10,3968,1,2
7,106,11,3969,1,2
7,106,12,3970,1,2
7,106,13,3971,1,2
7,106,14,3972,1,2
7,106,15,3973,1,2
7,106,16,3974,1,2
7,106,17,3975,1,2
7,106,18,3976,1,2
7,106,19,3977,1,2
7,106,20,3978,1,2
7,106,21,3979,1,2
7,106,22,3980,1,2
7,106,23,3981,1,2
7,106,24,3982,1,2
7,106,25,3983,1,2
7,106,26,3984,1,2
7,106,27,3985,1,2
7,106,28,3986,1,2
7,106,29,3987,1,2
7,106,30,3988,1,2
7,106,31,3989,1,2
7,106,32,3990,1,2
7,106,33,3991,1,2
7,106,34,3992,1,2
7,106,35,3993,1,2
7,106,36,3994,1,2
7,106,37,3995,1,2
7,106,38,3996,1,2
7,106,39,3997,1,2
7,106,40,3998,1,2
7,106,41,3999,1,2
7,106,42,4000,1,2
7,106,43,4001,1,2
7,106,44,4002,1,2
7,106,45,4003,1,2
7,106,46,4004,1,2
7,106,47,4005,1,2
7,107,1,4009,4,2
7,107,2,4010,4,2
7,107,3,4011,4,2
7,107,4,4012,4,2
7,107,5,4013,4,2
7,107,6,4014,4,2
7,107,7,4015,4,2
7,107,8,4016,4,2
7,107,9,4017,4,2
7,107,10,4018,4,2
7,107,11,4019,4,2
7,107,12,4020,4,2
7,107,13,4021,4,2
7,107,14,4022,4,2
7,107,15,4023,4,2
7,107,16,4024,4,2
7,107,17,4025,4,2
7,107,18,4026,4,2
7,107,19,4027,4,2
7,107,20,4028,4,2
7,107,21,4029,4,2
7,107,22,4030,4,2
7,107,23,4031,4,2
7,107,24,4032,4,2
7,107,25,4033,4,2
7,107,26,4034,4,2
7,107,27,4035,4,2
7,107,28,4036,4,2
7,107,29,4037,4,2
7,107,30,4038,4,2
7,107,31,4039,4,2
7,107,32,4040,4,2
7,107,33,4041,4,2
7,107,34,4042,4,2
7,107,35,4043,4,2
7,107,36,4044,4,2
7,107,37,4045,4,2
7,107,38,4046,4,2
7,107,39,4047,4,2
7,108,1,4053,9,5
7,108,2,4054,9,5
7,108,3,4055,9,5
7,108,4,4056,9,5
7,108,5,4057,9,5
7,108,6,4058,9,5
7,108,7,4059,9,5
7,108,8,4060,9,5
7,108,9,4061,9,5
7,108,10,4062,9,5
7,108,11,4063,9,5
7,108,12,4064,9,5
7,108,13,4065,9,5
7,108,14,4066,9,5
7,108,15,4067,9,5
7,108,16,4068,9,5
7,108,17,4069,9,5
7,108,18,4070,9,5
7,108,19,4071,9,5
7,108,20,4072,9,5
7,108,21,4073,9,5
7,108,22,4074,9,5
7,108,23,4075,9,5
7,108,24,4076,9,5
7,108,25,4077,9,5
7,108,26,4078,9,5
7,108,27,4079,9,5
7,108,28,4080,9,5
7,108,29,4081,9,5
7,108,30,4082,9,5
7,108,31,4083,9,5
7,108,32,4084,9,5
7,108,33,4085,9,5
7,108,34,4086,9,5
7,108,35,4087,9,5
7,108,36,4088,9,5
7,108,37,4089,9,5
7,108,38,4090,9,5
7,108,39,4091,9,5
7,108,40,4092,9,5
7,108,41,4093,9,5
7,108,42,4094,9,5
7,108,43,4095,9,5
7,108,44,4096,9,5
7,109,1,4097,9,4
7,109,2,4098,9,4
7,109,3,4099,9,4
7,109,4,4100,9,4
7,109,5,4101,9,4
7,109,6,4102,9,4
7,109,7,4103,9,4
7,109,8,4104,9,4
7,109,9,4105,9,4
7,109,10,4106,9,4
7,109,11,4107,9,4
7,109,12,4108,9,4
7,109,13,4109,9,4
7,109,14,4110,9,4
7,109,15,4111,9,4
7,109,16,4112,9,4
7,109,17,4113,9,4
7,109,18,4114,9,4
7,109,19,4115,9,4
7,109,20,4116,9,4
7,109,21,4117,9,4
7,109,22,4118,9,4
7,109,23,4119,9,4
7,109,24,4120,9,4
7,109,25,4121,9,4
7,109,26,4122,9,4
7,109,27,4123,9,4
7,109,28,4124,9,4
7,109,29,4125,9,4
7,109,30,4126,9,4
7,109,31,4127,9,4
7,109,32,4128,9,4
7,109,33,4129,9,4
7,109,34,4130,9,4
7,109,35,4131,9,4
7,109,36,4132,9,4
7,109,37,4133,9,4
7,110,1,4126,1,5
7,110,2,4127,1,5
7,110,3,4128,1,5
7,110,4,4129,1,5
7,110,5,4130,1,5
7,110,6,4131,1,5
7,110,7,4132,1,5
7,110,8,4133,1,5
7,110,9,4134,1,5
7,110,10,4135,1,5
7,110,11,4136,1,5
7,110,12,4137,1,5
7,110,13,4138,1,5
7,110,14,4139,1,5
7,110,15,4140,1,5
7,110,16,4141,1,5
7,110,17,4142,1,5
7,110,18,4143,1,5
7,110,19,4144,1,5
7,110,20,4145,1,5
7,110,21,4146,1,5
7,110,22,4147,1,5
7,110,23,4148,1,5
7,110,24,4149,1,5
7,110,25,4150,1,5
7,110,26,4151,1,5
7,110,27,4152,1,5
7,110,28,4153,1,5
7,110,29,4154,1,5
7,110,30,4155,1,5
7,110,31,4156,1,5
7,110,32,4157,1,5
7,110,33,4158,1,5
7,110,34,4159,1,5
7,110,35,4160,1,5
7,110,36,4161,1,5
7,110,37,4162,1,5
7,110,38,4163,1,5
7,110,39,4164,1,5
7,110,40,4165,1,5
7,110,41,4166,1,5
7,110,42,4167,1,5
7,110,43,4168,1,5
7,110,44,4169,1,5
7,110,45,4170,1,5
7,110,46,4171,1,5
7,110,47,4172,1,5
7,110,48,4173,1,5
7,110,49,4174,1,5
7,110,50,4175,1,5
7,110,51,4176,1,5
7,110,52,4177,1,5
7,110,53,4178,1,5
7,110,54,4179,1,5
7,110,55,4180,1,5
7,110,56,4181,1,5
7,110,57,4182,1,5
7,110,58,4183,1,5
7,110,59,4184,1,5
7,110,60,4185,1,5
7,110,61,4186,1,5
7,110,62,4187,1,5
7,110,63,4188,1,5
7,110,64,4189,1,5
7,110,65,4190,1,5
7,110,66,4191,1,5
7,110,67,4192,1,5
7,110,68,4193,1,5
7,110,69,4194,1,5
7,110,70,4195,1,5
7,110,71,4196,1,5
7,110,72,4197,1,5
7,110,73,4198,1,5
7,110,74,4199,1,5
7,110,75,4200,1,5
7,110,76,4201,1,5
7,110,77,4202,1,5
7,110,78,4203,1,5
7,110,79,4204,1,5
7,110,80,4205,1,5
7,110,81,4206,1,5
7,110,82,4207,1,5
7,110,83,4208,1,5
7,110,84,4209,1,5
7,110,85,4210,1,5
7,110,86,4211,1,5
7,110,87,4212,1,5
7,110,88,4213,1,5
7,110,89,4214,1,5
7,110,90,4215,1,5
7,110,91,4216,1,5
7,110,92,4217,1,5
7,110,93,4218,1,5
7,110,94,4219,1,5
7,110,95,4220,1,5
7,110,96,4221,1,5
7,110,97,4222,1,5
7,110,98,4223,1,5
7,110,99,4224,1,5
7,110,100,4225,1,5
7,110,101,4226,1,5
7,110,102,4227,1,5
7,110,103,4228,1,5
7,111,1,4239,11,6
7,111,2,4240,11,6
7,111,3,4241,11,6
7,111,4,4242,11,6
7,111,5,4243,11,6
7,111,6,4244,11,6
7,111,7,4245,11,6
7,111,8,4246,11,6
7,111,9,4247,11,6
7,111,10,4248,11,6
7,111,11,4249,11,6
7,111,12,4250,11,6
7,111,13,4251,11,6
7,111,14,4252,11,6
7,111,15,4253,11,6
7,111,16,4254,11,6
7,111,17,4255,11,6
7,111,18,4256,11,6
7,111,19,4257,11,6
7,111,20,4258,11,6
7,111,21,4259,11,6
7,111,22,4260,11,6
7,111,23,4261,11,6
7,111,24,4262,11,6
