ref_id,L_id,page,headword_iast,headword_slp1,raw_tag,edition_cited,verse_num,quoted_iast,quoted_slp1,boesp2_verse_iast,boesp2_verse_slp1,evidence_tier,verdict,edition_swap_candidate,cascade_tier
H611-015391,119316,7-1725,kandala,kandala,Spr. (II) 6919,II,6919,ā,A,sarvatrodgatakandalā vasumatī vṛddhirjalānāṃ parā jātaṃ niṣkamalaṃ jagatsumalinairlabdhā ghanairunnatiḥ  sarpanti pratimandiraṃ dvirasanāḥ saṃtyaktamārgo jano varṣāṇāṃ ca kaleśca sāṃpratamaho ekaiva rājyasthitiḥ ,sarvatrodgatakandalA vasumatI vfdDirjalAnAM parA jAtaM nizkamalaM jagatsumalinErlabDA GanErunnatiH  sarpanti pratimandiraM dvirasanAH saMtyaktamArgo jano varzARAM ca kaleSca sAMpratamaho ekEva rAjyasTitiH ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-015392,119318,7-1725,kapardaka,kapardaka,Spr. (II) 5823,II,5823,,,lajjante bāndhavāstena saṃbandhaṃ gopayanti ca  mitrāṇyamitratāṃ yānti yasya na syuḥ kapardakāḥ ,lajjante bAnDavAstena saMbanDaM gopayanti ca  mitrARyamitratAM yAnti yasya na syuH kapardakAH ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-015393,119332,7-1725,karaṭin,karawin,Spr. (II) 3757,II,3757,karaṭin,karawin,nirdantaḥ karaṭī hayo gatajavaścandraṃ vinā śarvarī nirgandhaṃ kusumaṃ saro gatajalaṃ chāyāvihīnastaruḥ  rūpaṃ nirlavaṇaṃ suto gataguṇaścāritrahīno yati- rnirdevaṃ bhuvanaṃ na rājati tathā dharmaṃ vinā mānavaḥ ,nirdantaH karawI hayo gatajavaScandraM vinA SarvarI nirganDaM kusumaM saro gatajalaM CAyAvihInastaruH  rUpaM nirlavaRaM suto gataguRaScAritrahIno yati- rnirdevaM BuvanaM na rAjati taTA DarmaM vinA mAnavaH ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015394,119334,7-1725,karada,karada,Spr. (II) 2949,II,2949,karada,karada,devānāṃ karadā viprā viprāṇāṃ karadā nṛpāḥ  nṛpāṇāṃ karadā lokā lokānāṃ karadā mahī ,devAnAM karadA viprA viprARAM karadA nfpAH  nfpARAM karadA lokA lokAnAM karadA mahI ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015395,119343,7-1726,karka,karka,Spr. (II) 5899,II,5899,karkākṣa,karkAkza,vakranāsaṃ sujihmāṣaṃ krūramapriyadarśanam  akruddhasyedṛśaṃ vaktraṃ bhavetkruddhasya kīdṛśam ,vakranAsaM sujihmAzaM krUramapriyadarSanam  akrudDasyedfSaM vaktraM BavetkrudDasya kIdfSam ,headword,mismatch,,curated edition e-texts (boesp2 typed digitization)
H611-015396,119345,7-1726,karkaśa,karkaSa,Spr. (II) 3758,II,3758,˚bhāṣaṇa,˚BAzaRa,nirdayatvamahaṃkārastṛṣā karkaśabhāṣaṇam  nīcapātrapriyatvaṃ ca pañca śrīsahacāriṇaḥ ,nirdayatvamahaMkArastfzA karkaSaBAzaRam  nIcapAtrapriyatvaM ca paYca SrIsahacAriRaH ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015397,119351,7-1726,karṇāñjali,karRAYjali,Spr. (II) 4027,II,4027,karṇāñjali,karRAYjali,pātuṃ karṇāñjalibhiḥ kimamṛtamiva yujyate sadupadeśaḥ  kiṃ gurutāyā mūlaṃ yadetadaprārthanaṃ nāma ,pAtuM karRAYjaliBiH kimamftamiva yujyate sadupadeSaH  kiM gurutAyA mUlaM yadetadaprArTanaM nAma ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015398,119352,7-1726,kartarī,kartarI,Spr. (II) 6811,II,6811,vakrā chedāya kartarī,vakrA CedAya kartarI,saṃdhaye saralā sūcī vakrā chedāya kartarī  ato vimucya vakratvaṃ guṇāneva samāśraya ,saMDaye saralA sUcI vakrA CedAya kartarI  ato vimucya vakratvaM guRAneva samASraya ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015399,119352,7-1726,kartarī,kartarI,Spr. (II)7488,II,7488,ṛṇa˚,fRa˚,ṛṇaṃ mitrānna kartavyaṃ na deyaṃ cāpi mitrake  prīticchedakarī jñeyā yasmādvai ṛṇakartarī ,fRaM mitrAnna kartavyaM na deyaM cApi mitrake  prIticCedakarI jYeyA yasmAdvE fRakartarI ,headword,mismatch,,curated edition e-texts (boesp2 typed digitization)
H611-015400,119353,7-1726,karttrī,karttrI,Spr. (II) 4882,II,4882,hṛdayaṃ ˚saṃyuktam,hfdayaM ˚saMyuktam,mukhaṃ padmadalākāraṃ vākyaṃ candanaśītalam  hṛdayaṃ karttrīsaṃyuktaṃ trividhaṃ dhūrtalakṣaṇam ,muKaM padmadalAkAraM vAkyaM candanaSItalam  hfdayaM karttrIsaMyuktaM triviDaM DUrtalakzaRam ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015401,119354,7-1726,karpūra,karpUra,Spr. (II) 6921,II,6921,dantapātaḥ kathaṃ na syādatikarpūrabhakṣaṇāt,dantapAtaH kaTaM na syAdatikarpUraBakzaRAt,sarvathā sarvakāryeṣu mādhyasthaṃ dṛśyate nṛṇām  dantapātaḥ kathaṃ na syādatikarpūrabhakṣaṇāt ,sarvaTA sarvakAryezu mADyasTaM dfSyate nfRAm  dantapAtaH kaTaM na syAdatikarpUraBakzaRAt ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015402,119357,7-1726,karmānta,karmAnta,Spr. (II) 4238,II,4238,karmānta,karmAnta,pratyakṣe guravaḥ stutyāḥ parokṣe mitrabāndhavāḥ  karmānte dāsabhṛtyāśca putrā naiva mṛtāḥ striyaḥ ,pratyakze guravaH stutyAH parokze mitrabAnDavAH  karmAnte dAsaBftyASca putrA nEva mftAH striyaH ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015403,119364,7-1726,kalaṅkin,kalaNkin,Spr. (II) 7247,II,7247,kalaṅkin,kalaNkin,spṛśati śītakaro jaghanasthalī- mucitametadihāsya kalaṅkinaḥ  guṇavatastava hāra na yujyate parakalatrakucadvayaloḍanam ,spfSati SItakaro jaGanasTalI- mucitametadihAsya kalaNkinaH  guRavatastava hAra na yujyate parakalatrakucadvayaloqanam ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015404,119375,7-1727,kaliṅgaka,kaliNgaka,Spr. (II) 7562,II,7562,kaliṅgaka,kaliNgaka,na doṣo magadhe madye nānnayonau kaliṅgake  oḍre bhrātṛvadhūbhoge gauḍe matsyasya bhojane  duhiturmātulasyāpi vivāhe drāviḍe tathā  yasmindeśe ya ācāraḥ pāraṃparyādvidhīyate ,na dozo magaDe madye nAnnayonO kaliNgake  oqre BrAtfvaDUBoge gOqe matsyasya Bojane  duhiturmAtulasyApi vivAhe drAviqe taTA  yasmindeSe ya AcAraH pAraMparyAdviDIyate ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015405,119381,7-1727,kalyāṇin,kalyARin,Spr. (II) 7330,II,7330,kalyāṇinī bhavatu mauktikaśuktimālā,kalyARinI Bavatu mOktikaSuktimAlA,svastyastu vidrumavanāya namo maṇibhyaḥ kalyāṇinī bhavatu mauktikaśuktimālā  prāptaṃ mayā sakalameva phalaṃ payodhe- ryaddāruṇairjalacarairna vidārito 'smi ,svastyastu vidrumavanAya namo maRiByaH kalyARinI Bavatu mOktikaSuktimAlA  prAptaM mayA sakalameva PalaM payoDe- ryaddAruRErjalacarErna vidArito 'smi ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015406,119388,7-1727,kaśmala,kaSmala,Spr. (II) 1761,II,1761,svadehakaśmalaṃ pūti,svadehakaSmalaM pUti,kiṃ na paśyatha he lokā yanniryāti dine dine  svadehakaśmalaṃ pūti tadādhāraḥ kathaṃ śuciḥ ,kiM na paSyaTa he lokA yanniryAti dine dine  svadehakaSmalaM pUti tadADAraH kaTaM SuciH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015407,119388,7-1727,kaśmala,kaSmala,Spr. (II) 5445,II,5445,ī,I,yā tu bhāryā virūpaiva kaśmalī kalahapriyā  uttarottarabhāṣitrī sā jarā na jarā jarā ,yA tu BAryA virUpEva kaSmalI kalahapriyA  uttarottaraBAzitrI sA jarA na jarA jarA ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-015408,119390,7-1727,kaṣ,kaz,Spr. (II) 5789,II,5789,kaṣ,kaz,ripoḥ kṛtvāvajñāṃ jitamiti viditvā madabalā- nna yatno hātavyaḥ śikhiviṣasamo 'lpo 'pi hi ripuḥ  pramatto 'dreḥ kuñjādayutabalabhāgairapi narai- rhṛto baddhaḥ stambhe kaṣati madalekhāṃ dvipapatiḥ ,ripoH kftvAvajYAM jitamiti viditvA madabalA- nna yatno hAtavyaH SiKivizasamo 'lpo 'pi hi ripuH  pramatto 'dreH kuYjAdayutabalaBAgErapi narE- rhfto badDaH stamBe kazati madaleKAM dvipapatiH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015409,119393,7-1727,kaṣṭa,kazwa,Spr. (II) 6050,II,6050,,,vāsudeva jarā kaṣṭaṃ kaṣṭaṃ dhanaviparyayaḥ  vaidhavyaṃ putraśokaśca kaṣṭātkaṣṭataraṃ kṣudhā ,vAsudeva jarA kazwaM kazwaM DanaviparyayaH  vEDavyaM putraSokaSca kazwAtkazwataraM kzuDA ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-015410,119393,7-1727,kaṣṭa,kazwa,Spr. (II)5694,II,5694,kaṣṭātkaṣṭam,kazwAtkazwam,raktā harati sarvasvaṃ prāṇānapi virāgiṇī  aho rāge virāge ca kaṣṭātkaṣṭaṃ khalu striyaḥ ,raktA harati sarvasvaM prARAnapi virAgiRI  aho rAge virAge ca kazwAtkazwaM Kalu striyaH ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015411,119393,7-1727,kaṣṭa,kazwa,Spr. (II)5226,II,5226,kaṣṭāt,kazwAt,yadi bhavati daivayogātpumānvirūpo 'pi bandhakīmanasi  nanu kṛcchrādapi bhadraṃ nijakāntaṃ sā bhajatyeva ,yadi Bavati dEvayogAtpumAnvirUpo 'pi banDakImanasi  nanu kfcCrAdapi BadraM nijakAntaM sA Bajatyeva ,headword,mismatch,,curated edition e-texts (boesp2 typed digitization)
H611-015412,119406,7-1728,kāṅkṣin,kANkzin,Spr. (II) 1707,II,1707,kāla˚,kAla˚,kālo 'bhyupaiti sakṛdeva naraṃ kathaṃcitprāpnoti taṃ na sa punaḥ khalu kālakāṅkṣī  kālena gocaragatānanapekṣya bhakṣyānmandakramo 'pyajagaraḥ samupaiti siddhim ,kAlo 'ByupEti sakfdeva naraM kaTaMcitprApnoti taM na sa punaH Kalu kAlakANkzI  kAlena gocaragatAnanapekzya BakzyAnmandakramo 'pyajagaraH samupEti sidDim ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015413,119425,7-1728,kāmin,kAmin,Spr. (II) 3749,II,3749,kāminī,kAminI,nirīhasya nidhānāni prakāśayati kāśyapī  aṅgamapyaṅgajātānāṃ na gopayati kāminī ,nirIhasya niDAnAni prakASayati kASyapI  aNgamapyaNgajAtAnAM na gopayati kAminI ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015414,119431,7-1728,kāraskara,kAraskara,Spr. (II) 3570,II,3570,na vinā mūlena kāraskaraḥ,na vinA mUlena kAraskaraH,nādityena vinā dinaṃ na ca vinā pūrṇendunā kaumudī no putreṇa vinā kulaṃ na ca vinā mūlena kāraskaraḥ  no dravyeṇa vinā sukhaṃ na ca vinā jñānena tattvaṃ kvaci- nnābhyāsena vinā śrutaṃ na ca vinā dānena kīrtistathā ,nAdityena vinA dinaM na ca vinA pUrRendunA kOmudI no putreRa vinA kulaM na ca vinA mUlena kAraskaraH  no dravyeRa vinA suKaM na ca vinA jYAnena tattvaM kvaci- nnAByAsena vinA SrutaM na ca vinA dAnena kIrtistaTA ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015415,119443,7-1728,kārpaṇya,kArpaRya,Spr. (II) 1722,II,1722,kārpaṇya,kArpaRya,kiṃ śocyaṃ kārpaṇyaṃ sati vibhave kiṃ praśasyamaudāryam  na tu gatavittasya tathā prabhaviṣṇoryatsahiṣṇutvam ,kiM SocyaM kArpaRyaM sati viBave kiM praSasyamOdAryam  na tu gatavittasya taTA praBavizRoryatsahizRutvam ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015416,119443,7-1728,kārpaṇya,kArpaRya,Spr. (II)6093,II,6093,,,vidyāyāṃ durmado yeṣāṃ kārpaṇyaṃ vibhave sati  teṣāṃ daivābhiśaptānāṃ salilādagnirutthitaḥ ,vidyAyAM durmado yezAM kArpaRyaM viBave sati  tezAM dEvABiSaptAnAM salilAdagnirutTitaH ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-015417,119461,7-1729,kāvyakartar,kAvyakartar,Spr. (II) 2287,II,2287,kāvyakartar,kAvyakartar,citrakṛtkāvyakartā ca kuvaidyaḥ kunareśvaraḥ  catvāro narakaṃ yānti pañcamo grāmakūṭakaḥ ,citrakftkAvyakartA ca kuvEdyaH kunareSvaraH  catvAro narakaM yAnti paYcamo grAmakUwakaH ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015418,119490,7-1730,kugṛha,kugfha,Spr. (II) 1784,II,1784,kugṛha,kugfha,kugṛhāśca kuśiṣyāśca ekatra militā yadi  mahānarthāḥ prajāyante gururyadi na paśyati ,kugfhASca kuSizyASca ekatra militA yadi  mahAnarTAH prajAyante gururyadi na paSyati ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015419,119491,7-1730,kuc,kuc,Spr. (II) 5404,II,5404,keśāḥ,keSAH,yasyā ākuñcitāḥ keśā mukhaṃ ca parivartulam  nābhiśca dakṣiṇāvartā sā nārī sukhamedhate ,yasyA AkuYcitAH keSA muKaM ca parivartulam  nABiSca dakziRAvartA sA nArI suKameDate ,headword,mismatch,,curated edition e-texts (boesp2 typed digitization)
H611-015420,119491,7-1730,kuc,kuc,Spr. (II) 1576,II,1576,kalāminduḥ karaṃ dātā dhārāṃ dhārādharo yadi | saṃkocayiṣyate,kalAminduH karaM dAtA DArAM DArADaro yadi . saMkocayizyate,kalāminduḥ karaṃ dātā dhārāṃ dhārādharo yadi  saṃkocayiṣyate tarhi jīviṣyati kathaṃ jagat ,kalAminduH karaM dAtA DArAM DArADaro yadi  saMkocayizyate tarhi jIvizyati kaTaM jagat ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015421,119496,7-1730,kujanman,kujanman,Spr. (II) 6041,II,6041,kujanman,kujanman,vāpīkūpataḍāgānāṃ devālayakujanmanām  utsargātparataḥ svāmyamapi kartuṃ na śakyate ,vApIkUpataqAgAnAM devAlayakujanmanAm  utsargAtparataH svAmyamapi kartuM na Sakyate ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015422,119507,7-1730,kuṇḍa,kuRqa,Spr. (II) 4897,II,4897,kuṇḍe kuṇḍe navaṃ payaḥ,kuRqe kuRqe navaM payaH,muṇḍe muṇḍe matirbhinnā kuṇḍe kuṇḍe navaṃ payaḥ  jātau jātau navācārā navā vāṇī mukhe mukhe ,muRqe muRqe matirBinnA kuRqe kuRqe navaM payaH  jAtO jAtO navAcArA navA vARI muKe muKe ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015423,119514,7-1730,kudaśā,kudaSA,Spr. (II) 5798,II,5798,kudaśā,kudaSA,rūpeṇāpratimena yauvanaguṇaiḥ śreṣṭhe kule janmanā kāntyā śrīriva yātra sāpi kudaśāṃ kālakramādāgatā  sairandhrīti sagarvitaṃ yuvatibhiḥ sākṣepamājñaptayā draupadyā kila matsyarājabhavane ghṛṣṭaṃ na kiṃ candanam ,rUpeRApratimena yOvanaguREH SrezWe kule janmanA kAntyA SrIriva yAtra sApi kudaSAM kAlakramAdAgatA  sEranDrIti sagarvitaM yuvatiBiH sAkzepamAjYaptayA drOpadyA kila matsyarAjaBavane GfzwaM na kiM candanam ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015424,119516,7-1730,kunareśvara,kunareSvara,Spr. (II) 2287,II,2287,kunareśvara,kunareSvara,citrakṛtkāvyakartā ca kuvaidyaḥ kunareśvaraḥ  catvāro narakaṃ yānti pañcamo grāmakūṭakaḥ ,citrakftkAvyakartA ca kuvEdyaH kunareSvaraH  catvAro narakaM yAnti paYcamo grAmakUwakaH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015425,119519,7-1731,kubuddhi,kubudDi,Spr. (II) 7082,II,7082,kubuddhi,kubudDi,sukhasya duḥkhasya na me 'sti dātṛtā paro dadātīti kubuddhireva sā  purātanaṃ karma tadeva bhujyate śarīra he nistara yattvayā kṛtam ,suKasya duHKasya na me 'sti dAtftA paro dadAtIti kubudDireva sA  purAtanaM karma tadeva Bujyate SarIra he nistara yattvayA kftam ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015426,119522,7-1731,kumata,kumata,Spr. (II) 2451,II,2451,kumata,kumata,jñānaṃ syātkumatāndhakārataraṇirjñānaṃ jagallocanaṃ jñānaṃ nītitaraṃgiṇīkulagirirjñānaṃ kaṣāyāpaham  jñānaṃ nirvṛtivaśyamantramamalaṃ jñānaṃ manaḥpāvanaṃ jñānaṃ svargagatiprayāṇapaṭahaṃ jñānaṃ nidānaṃ śriyaḥ ,jYAnaM syAtkumatAnDakArataraRirjYAnaM jagallocanaM jYAnaM nItitaraMgiRIkulagirirjYAnaM kazAyApaham  jYAnaM nirvftivaSyamantramamalaM jYAnaM manaHpAvanaM jYAnaM svargagatiprayARapawahaM jYAnaM nidAnaM SriyaH ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015427,119525,7-1731,kuraṅgaka,kuraNgaka,Spr. (II) 3567,II,3567,kuraṅgaka,kuraNgaka,nātra vyādhaśarāḥ patanti parito naivātra dāvānalo nātroccāvacabhītirasti capalā no vāgurā bhaṅgurā  ityālocya kuraṅgakeṇa sahasā nakṣatranāthaḥ śritaḥ ko jānāti yadatra dāsyati vidhiḥ svarbhānudantavraṇam ,nAtra vyADaSarAH patanti parito nEvAtra dAvAnalo nAtroccAvacaBItirasti capalA no vAgurA BaNgurA  ityAlocya kuraNgakeRa sahasA nakzatranATaH SritaH ko jAnAti yadatra dAsyati viDiH svarBAnudantavraRam ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015428,119532,7-1731,kulagiri,kulagiri,Spr. (II) 2451,II,2451,kulagiri,kulagiri,jñānaṃ syātkumatāndhakārataraṇirjñānaṃ jagallocanaṃ jñānaṃ nītitaraṃgiṇīkulagirirjñānaṃ kaṣāyāpaham  jñānaṃ nirvṛtivaśyamantramamalaṃ jñānaṃ manaḥpāvanaṃ jñānaṃ svargagatiprayāṇapaṭahaṃ jñānaṃ nidānaṃ śriyaḥ ,jYAnaM syAtkumatAnDakArataraRirjYAnaM jagallocanaM jYAnaM nItitaraMgiRIkulagirirjYAnaM kazAyApaham  jYAnaM nirvftivaSyamantramamalaM jYAnaM manaHpAvanaM jYAnaM svargagatiprayARapawahaM jYAnaM nidAnaM SriyaH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015429,119534,7-1731,kuladevatā,kuladevatA,Spr. (II) 4100,II,4100,kuladevatā,kuladevatA,puṇyārthaṃ pūjyate devaḥ putrārthaṃ kuladevatā  yaśo 'rthaṃ dīyate dānaṃ mokṣārthaṃ kriyate tapaḥ ,puRyArTaM pUjyate devaH putrArTaM kuladevatA  yaSo 'rTaM dIyate dAnaM mokzArTaM kriyate tapaH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015430,119538,7-1731,kuvastra,kuvastra,Spr. (II) 1844,II,1844,kuvastra,kuvastra,kuvastraṃ harate tejaḥ kubhāryā harate gṛham  kubhojyaṃ harate bījaṃ kuputro harate kulam ,kuvastraM harate tejaH kuBAryA harate gfham  kuBojyaM harate bIjaM kuputro harate kulam ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015431,119539,7-1731,kuvaidya,kuvEdya,Spr. (II) 2287,II,2287,kuvaidya,kuvEdya,citrakṛtkāvyakartā ca kuvaidyaḥ kunareśvaraḥ  catvāro narakaṃ yānti pañcamo grāmakūṭakaḥ ,citrakftkAvyakartA ca kuvEdyaH kunareSvaraH  catvAro narakaM yAnti paYcamo grAmakUwakaH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015432,119541,7-1731,kuśalavāc,kuSalavAc,Spr. (II) 2542,II,2542,kuśalavāc,kuSalavAc,tāvatsarvaguṇālayaḥ paṭumatiḥ sādhuḥ satāṃ vallabhaḥ śūraḥ saccaritaḥ kalaṅkavikalaḥ prājñaḥ kalājñaḥ kaviḥ  dakṣo dharmarataḥ kṛtī kuśalavākprāptaprabhāvaḥ prabhu- ryāvanniṣṭhuravajrapātasadṛśaṃ dehīti no bhāṣate ,tAvatsarvaguRAlayaH pawumatiH sADuH satAM vallaBaH SUraH saccaritaH kalaNkavikalaH prAjYaH kalAjYaH kaviH  dakzo DarmarataH kftI kuSalavAkprAptapraBAvaH praBu- ryAvannizWuravajrapAtasadfSaM dehIti no BAzate ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015433,119550,7-1731,kusthāna,kusTAna,Spr. (II) 3255,II,3255,kusthāna,kusTAna,na tatsvarge 'pi saukhyaṃ syāddivyasparśanaśobhane  kusthāne 'pi bhavetpuṃsāṃ janmano yatra saṃbhavaḥ ,na tatsvarge 'pi sOKyaM syAddivyasparSanaSoBane  kusTAne 'pi BavetpuMsAM janmano yatra saMBavaH ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015434,119552,7-1732,kuhū,kuhU,Spr. (II) 2928,II,2928,˚kūjita,˚kUjita,dṛśyante bhuvi bhūrinīcataravaḥ kutrāpi te candanāḥ pāṣāṇaiḥ paripūritā vasumatī jātyo maṇiḥ kutracit  śrūyante karaṭāravāḥ pratidinaṃ caitre kuhūkūjitaṃ tanmanye khalasaṃkulaṃ jagadidaṃ dvitrāḥ kalau sajjanāḥ ,dfSyante Buvi BUrinIcataravaH kutrApi te candanAH pAzAREH paripUritA vasumatI jAtyo maRiH kutracit  SrUyante karawAravAH pratidinaM cEtre kuhUkUjitaM tanmanye KalasaMkulaM jagadidaM dvitrAH kalO sajjanAH ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015435,119555,7-1732,kūṭalekhya,kUwaleKya,Spr. (II) 1848,II,1848,kūṭalekhya,kUwaleKya,kūṭalekhyairdhanotsargairdūṣayecchatrupakṣajam  pradhānapuruṣaṃ yadvadviṣṇuguptena rākṣasaḥ ,kUwaleKyErDanotsargErdUzayecCatrupakzajam  praDAnapuruzaM yadvadvizRuguptena rAkzasaH ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015436,119558,7-1732,kūpaka,kUpaka,Spr. (II) 7422,II,7422,kūpaka,kUpaka,helollāsitakallola dhiksāgara na lajjase  yasya tīre tṛṣākrāntaḥ pānthaḥ pṛcchati kūpikām ,helollAsitakallola DiksAgara na lajjase  yasya tIre tfzAkrAntaH pAnTaH pfcCati kUpikAm ,headword,mismatch,,curated edition e-texts (boesp2 typed digitization)
H611-015437,119560,7-1732,kūrcatā,kUrcatA,Spr. (II) 1161,II,1161,kūrca,kUrca,uccaireṣa taruḥ phalaṃ ca pṛthulaṃ dṛṣṭvaiva hṛṣṭaḥ śukaḥ pakvaṃ śālivanaṃ vihāya jaḍadhīstaṃ nālikeraṃ gataḥ  tatrāruhya bubhukṣitena manasā cañcūḥ kṛtā bhedane āśā tasya ca kevalaṃ vigalitā cañcūgartā kūrcatām ,uccEreza taruH PalaM ca pfTulaM dfzwvEva hfzwaH SukaH pakvaM SAlivanaM vihAya jaqaDIstaM nAlikeraM gataH  tatrAruhya buBukzitena manasA caYcUH kftA Bedane ASA tasya ca kevalaM vigalitA caYcUgartA kUrcatAm ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015438,119562,7-1732,kūrma,kUrma,Spr. (II) 5576,II,5576,˚pati,˚pati,yeṣāṃ manāṃsi karuṇārasarañjitāni yeṣāṃ vacāṃsi paradoṣavivarjitāni  yeṣāṃ dhanāni sakalārthijanāśritāni teṣāṃ kṛte vahati kūrmapatirdharitrīm ,yezAM manAMsi karuRArasaraYjitAni yezAM vacAMsi paradozavivarjitAni  yezAM DanAni sakalArTijanASritAni tezAM kfte vahati kUrmapatirDaritrIm ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-015439,119566,7-1732,kṛtanāśana,kftanASana,Spr. (II) 7530,II,7530,kṛtanāśaka,kftanASaka,tyajetsvāminamatyugramatyugrātkṛpaṇaṃ tyajet  kṛpaṇādaviśeṣajñaṃ tasmācca kṛtanāśanam ,tyajetsvAminamatyugramatyugrAtkfpaRaM tyajet  kfpaRAdaviSezajYaM tasmAcca kftanASanam ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
